accountid,request_datetime,pd_gen12,lgd_gen12,ecnl_gen12,pd_gen13,lgd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,miles_odometer__app,ENG-bk,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13,funded
8538763,2025-01-15 06:36:47+00:00,0.1032537174199371,0.6382726121107156,0.1555334870295252,0.4535390297381686,0.3908634532012824,0.4183615219270465,7.0,1.5002513464991023,Independent,4593.33,82457,1,B,Decline,1,0,0,1,0,0,1,0,1
8406274,2024-11-27 03:19:25+00:00,0.092149262703517,0.7259857290469323,0.1578817572092822,0.2767324785851817,0.3334630498245493,0.2177809328550706,7.0,1.3965579600940383,Independent,4494.32,57608,1,B,B,1,1,0,0,1,0,0,0,1
8550640,2025-01-15 22:13:12+00:00,0.1052597869441933,0.6364905172792928,0.1581125807283299,0.3631928066239535,0.3904153872148606,0.334638702146913,,1.4855349500713266,Franchise,6285.63,20354,0,B,D,1,1,0,0,1,0,0,0,1
8479736,2024-12-20 06:31:27+00:00,0.0999752229944145,0.6766722867128859,0.1596550921094964,0.2530784968313785,0.3167253092355163,0.189169021800676,13.0,1.2564104417670685,Franchise,6050.64,37355,1,B,B,1,1,0,0,1,0,0,0,1
8408657,2024-12-03 02:49:00+00:00,0.1105562093934208,0.6125340405463162,0.1598178822874785,0.4699480978519744,0.3900425741564863,0.432587447302463,,1.2524649885583523,Independent,8969.31,83859,0,B,Decline,1,0,0,1,0,0,1,0,1
8571698,2025-01-21 02:58:26+00:00,0.1002521097730361,0.6770411465920774,0.1601845359036663,0.7125510590526004,0.3900425741564863,0.655903588326304,,1.2975850193715024,Franchise,4439.07,83147,0,B,Decline,1,0,0,1,0,0,1,0,1
8562232,2025-01-21 02:22:56+00:00,0.1031166445655106,0.6619153806242963,0.1610806035656214,0.5543477102026723,0.3372811670434425,0.441251660642241,,1.1349823602484472,Independent,3657.33,73835,0,B,Decline,1,0,0,1,0,0,1,0,1
8524098,2025-01-01 00:22:18+00:00,0.1004705318957723,0.6827970849296452,0.1618983276674437,0.3897682038572033,0.3501845945669622,0.3221183362450736,,1.230416551724138,Franchise,3613.13,55710,0,B,D,1,1,0,0,1,0,0,0,1
8504207,2024-12-27 01:00:48+00:00,0.0999028829359337,0.6901507066104137,0.1627173867915389,0.5824684572974644,0.3372811670434425,0.4636353128621464,,1.1143363825363826,Franchise,5707.31,52710,0,B,Decline,1,0,0,1,0,0,1,0,1
8573990,2025-01-18 22:49:58+00:00,0.1104840386701891,0.6258489679662421,0.1631853189252133,0.4521906522136933,0.3372811670434425,0.359936322535257,,1.0686444714459296,Franchise,4580.0,28947,0,B,Decline,1,0,0,1,0,0,1,0,1
8563164,2025-01-21 05:18:09+00:00,0.1112192034510338,0.6222982038337612,0.163339164872984,0.6597268024567217,0.3900425741564863,0.6072788350377841,,1.293525937652216,Franchise,3494.79,16949,0,B,Decline,1,0,0,1,0,0,1,0,1
8508703,2024-12-24 00:12:55+00:00,0.10450764430763,0.6645263364554173,0.1638974735278711,0.2952964217542617,0.3900425741564863,0.2718204964933468,,1.3709994663413891,Independent,6106.21,31885,0,B,C,1,1,0,0,1,0,0,0,1
8417163,2024-12-05 07:09:34+00:00,0.1063214405049503,0.6556477560570051,0.164514216775253,0.3312211402859633,0.2938038635922092,0.2296611596978622,13.0,1.2198876526458615,Independent,4641.73,65460,1,B,B,1,1,0,0,1,0,0,0,1
8479034,2024-12-21 05:34:30+00:00,0.103653495386806,0.6802636997878716,0.166407636231946,0.5303942432951001,0.2899966430839025,0.3629976181571894,7.0,1.1801601873536298,Franchise,4160.0,24955,1,B,Decline,1,0,0,1,0,0,1,0,1
8389841,2024-11-30 06:53:56+00:00,0.1130088531695039,0.6245784229193697,0.1665756234409434,0.4805374114555902,0.3372811670434425,0.3824998767073122,,1.1388213399503722,Independent,6586.67,105644,0,B,Decline,1,0,0,1,0,0,1,0,1
8417483,2024-12-05 01:20:31+00:00,0.1050853718370695,0.6718670297336509,0.1666240160813224,0.5689150712441045,0.3555088501813138,0.4773202490759958,7.0,1.4657643362973218,Franchise,9827.15,49281,1,B,Decline,1,0,0,1,0,0,1,0,1
8437073,2024-12-05 04:47:46+00:00,0.1067553022206787,0.6669801535245589,0.1680406561607131,0.4148051493385261,0.3900425741564863,0.3818283370024201,,1.3943540919087858,Franchise,8154.11,34952,0,B,Decline,1,0,0,1,0,0,1,0,1
8541688,2025-01-09 21:41:42+00:00,0.1161514015063713,0.6170106389418901,0.1691332950795635,0.3106375658871581,0.3372811670434425,0.2472623937698937,,1.1022392317200722,Franchise,3726.67,94807,0,B,B,1,1,0,0,1,0,0,0,1
8503189,2025-01-18 00:15:29+00:00,0.1184218379527361,0.606022645085148,0.1693685045138301,0.2858185944078962,0.3908634532012824,0.2636498610066007,7.0,1.521945704207609,Franchise,6583.2,73055,1,B,B,1,1,0,0,1,0,0,0,1
8473067,2024-12-27 05:04:21+00:00,0.1105743270903262,0.6503583972981616,0.1697145434711379,0.2617147015928615,0.3908634532012824,0.2414155203627845,7.0,1.488082265275708,Franchise,8605.41,66906,1,B,B,1,1,0,0,1,0,0,0,1
8532102,2025-01-01 01:11:38+00:00,0.1114526911317871,0.6457708996118399,0.1698560548945498,0.1633291783443528,0.1728983438422631,0.0666448528709807,13.0,1.018542517814727,Independent,3500.0,32853,1,B,A1,1,1,0,0,1,0,0,0,1
8539753,2025-01-15 23:51:58+00:00,0.1070082031850626,0.6731958044354152,0.1700084372814815,0.530900954395528,0.3501845945669622,0.4387554717096986,,1.2092138147566718,Franchise,4025.07,76169,0,B,Decline,1,0,0,1,0,0,1,0,1
8408931,2024-11-30 06:14:12+00:00,0.1211269225191036,0.6001641586531516,0.1715626486036591,0.3071828087375806,0.3501845945669622,0.2538668221122764,,1.1471362364463098,Franchise,6601.23,25125,0,B,B,1,1,0,0,1,0,0,0,1
8475785,2024-12-27 04:05:35+00:00,0.1221508815023282,0.5986765633244469,0.1725841330698829,0.3128459795783837,0.3372811670434425,0.2490202547490291,,1.0727777392510405,Franchise,9566.47,34340,0,B,B,1,1,0,0,1,0,0,0,1
8428711,2024-11-30 03:54:22+00:00,0.1142061280703186,0.6408852730442993,0.172735540349161,0.3872504010113776,0.2938038635922092,0.2685105670276693,7.0,1.226023943661972,Franchise,9394.76,35495,1,B,C,1,1,0,0,1,0,0,0,1
8507481,2024-12-27 03:09:09+00:00,0.1163992557738843,0.632977249562017,0.1738802706191329,0.5108605530739126,0.3501845945669622,0.4221933697539235,,1.223103285151117,Franchise,4607.32,72152,0,B,Decline,1,0,0,1,0,0,1,0,1
8579188,2025-01-21 00:33:15+00:00,0.1124709538346335,0.6553640920381123,0.1739542419155682,0.3031965436051045,0.1728983438422631,0.1237163453853297,7.0,0.994776119402985,Franchise,9613.0,32094,1,B,A,1,1,0,0,1,0,0,0,1
8531235,2025-01-08 01:15:20+00:00,0.1101801070476502,0.6718715870904931,0.1747034447954562,0.379048134363617,0.3334630498245493,0.2983005707198656,13.0,1.4172994043447793,Franchise,6697.95,25030,1,B,C,1,1,0,0,1,0,0,0,1
8527567,2025-01-10 05:56:27+00:00,0.1238382082343204,0.603174113501162,0.176282563467568,0.3687526353607488,0.3900425741564863,0.3394369760105034,,1.2667278147213945,Independent,10701.61,21945,0,B,D,1,1,0,0,1,0,0,0,1
8530342,2025-01-04 22:35:32+00:00,0.1301905938466229,0.576390610237386,0.1770959005692374,0.3815774815189918,0.2777564091262778,0.2501259949255865,,0.959418889540702,Franchise,5571.88,15,0,B,B,1,1,0,0,1,0,0,0,1
8421778,2024-12-19 02:06:41+00:00,0.1179636557307415,0.6374866950151435,0.1774726160159192,0.3201534056534739,0.3372811670434425,0.2548368457284977,,1.0440368030057212,Franchise,5292.17,5,0,B,B,1,1,0,0,1,0,0,0,1
8522259,2024-12-31 22:21:47+00:00,0.1151611181553771,0.6531699355675572,0.1775186810960279,0.358929196257285,0.2899966430839025,0.2456482983658214,7.0,1.1947163108454313,Franchise,7050.1,44009,1,B,B,1,1,0,0,1,0,0,0,1
8376760,2024-12-07 02:47:20+00:00,0.1146129618956393,0.6577384739562402,0.1779094369807083,0.1880928294540649,0.2938038635922092,0.1304192640179236,13.0,1.2362027478071878,Franchise,5716.47,24998,1,B,A,1,1,0,0,1,0,0,0,1
8546079,2025-01-16 02:53:55+00:00,0.1130787367500156,0.6713869117784241,0.1791702178963802,0.3804201745507753,0.3372811670434425,0.3028082026368792,,1.109717719568567,Franchise,3950.27,70194,0,B,C,1,1,0,0,1,0,0,0,1
8521984,2024-12-27 23:57:42+00:00,0.1072875550444634,0.7088831261882954,0.1794882363136025,0.4390307476768345,0.1728983438422631,0.1791421464392063,7.0,1.0023408695652174,Independent,4512.39,97578,1,B,B,1,1,0,0,1,0,0,0,1
8537444,2025-01-17 04:30:31+00:00,0.1234587663322151,0.6173896455748564,0.1798843070139346,0.286321045877845,0.3900425741564863,0.2635586587357181,,1.3054914768201369,Franchise,7946.02,135,0,B,B,1,1,0,0,1,0,0,0,1
8469400,2024-12-26 22:44:45+00:00,0.1124815257796745,0.679289458346319,0.1803217347411885,0.3437820104767569,0.2777564091262778,0.225350869935278,,1.0269429193899782,Independent,4939.35,54288,0,B,B,1,1,0,0,1,0,0,0,1
8488748,2025-01-14 01:42:20+00:00,0.1229849740406962,0.6234916660098717,0.1809650510068021,0.4696436670442488,0.1617987878136479,0.1793311514357936,7.0,0.9051585623678648,Franchise,4988.7,34603,1,B,B,1,1,0,0,1,0,0,0,1
8483053,2024-12-17 04:26:42+00:00,0.1279189304318134,0.6008688482703753,0.1813955009452791,0.5319825401093177,0.3501845945669622,0.4396493326947265,,1.2317697163611208,Franchise,7712.02,48766,0,B,Decline,1,0,0,1,0,0,1,0,1
8433931,2024-12-06 06:39:18+00:00,0.1236871492112513,0.626254563502167,0.1828047542706822,0.353487545821062,0.3555088501813138,0.2965763642850941,7.0,1.4521466666666665,Independent,4162.38,58395,1,B,C,1,1,0,0,1,0,0,0,1
8430161,2024-12-05 03:06:38+00:00,0.1210856450378604,0.6502728813084635,0.1858233586299175,0.5851733640214422,0.3501845945669622,0.4836081254657125,,1.1811981012658228,Independent,6610.85,67965,0,B,Decline,1,0,0,1,0,0,1,0,1
8513116,2025-01-21 04:15:56+00:00,0.1272812896260517,0.620276780341516,0.1863211233236336,0.4879649813539263,0.3501845945669622,0.4032716532135879,,1.2339201086956522,Franchise,4451.37,11436,0,B,Decline,1,0,0,1,0,0,1,0,1
8572370,2025-01-18 03:49:31+00:00,0.1084719075670696,0.7306626199752628,0.1870450288969403,0.7253986875810615,0.3501845945669622,0.5994953309315539,,1.221540212150434,Independent,6900.11,70741,0,B,Decline,1,0,0,1,0,0,1,0,1
8503045,2024-12-28 04:56:39+00:00,0.1109742222849648,0.7213487066881475,0.1889206236615183,0.1831731636896576,0.3908634532012824,0.1689658408927623,13.0,1.5504822510822511,Franchise,10096.13,82889,1,B,B,1,1,0,0,1,0,0,0,1
8416430,2024-11-27 02:31:02+00:00,0.1261423843222787,0.637882416571846,0.1898950611069661,0.4163474992134848,0.3900425741564863,0.3832480707949501,,1.2953643765903309,Franchise,6569.72,40825,0,B,Decline,1,0,0,1,0,0,1,0,1
8576917,2025-01-18 23:59:34+00:00,0.1243521351314541,0.649998387489239,0.1907557020664424,0.1294712674279073,0.1993968664481599,0.0609261494476636,,0.6404363636363636,Independent,6673.33,28928,0,B,A1,1,1,0,0,1,0,0,0,1
8512139,2025-01-01 05:08:19+00:00,0.1237963364306625,0.6568705084326221,0.1919108633898004,0.4544399609022629,0.3900425741564863,0.4183121998737443,,1.4467733846512714,Franchise,5460.0,76938,0,B,Decline,1,0,0,1,0,0,1,0,1
8561630,2025-01-15 03:49:05+00:00,0.1273851927588866,0.6414414801810071,0.1928359459675115,0.5491520620552348,0.2777564091262778,0.3599719913769769,,0.9194969317698524,Franchise,4518.8,57317,0,B,Decline,1,0,0,1,0,0,1,0,1
8356791,2024-12-05 03:41:27+00:00,0.1153055396610826,0.7114006924312017,0.1935871201842722,0.4153038212869162,0.2596410016840132,0.2544785643826346,13.0,1.11034629048391,Franchise,5539.73,24756,1,B,B,1,1,0,0,1,0,0,0,1
8502719,2024-12-31 21:51:49+00:00,0.114119592247946,0.7228397701560362,0.1946768244007019,0.3193756279261392,0.2596410016840132,0.1956982987577602,7.0,1.06968547008547,Franchise,4890.18,39345,1,B,B,1,1,0,0,1,0,0,0,1
8550728,2025-01-15 01:45:05+00:00,0.1173542866742724,0.7034235734310952,0.1948174611881024,0.5169866364517934,0.3904153872148606,0.4763413093383552,,1.4754674626865674,Independent,6523.98,88951,0,B,Decline,1,0,0,1,0,0,1,0,1
8516338,2025-01-04 03:06:20+00:00,0.1339118183575469,0.6207543464334775,0.1961781701508478,0.4112981156987739,0.3501845945669622,0.3399114227854283,,1.199984523248772,Independent,3900.0,74002,0,B,D,1,1,0,0,1,0,0,0,1
8485268,2025-01-18 05:49:46+00:00,0.1225655297672422,0.6810313726675958,0.1969914915107138,0.7765532886718253,0.2777564091262778,0.5090346609777837,,0.9819575645756458,Franchise,16844.83,54929,0,B,Decline,1,0,0,1,0,0,1,0,1
8479485,2024-12-17 01:29:45+00:00,0.1303976412889085,0.6417271278876222,0.197484101033258,0.4457775737585523,0.3372811670434425,0.3548316175530259,,1.1367811314873502,Franchise,5801.47,97593,0,B,Decline,1,0,0,1,0,0,1,0,1
8533886,2025-01-08 00:26:59+00:00,0.1380098987368678,0.6097518240323181,0.1985982184747967,0.4562041319075117,0.3900425741564863,0.4199361201220734,,1.3829768844221106,Independent,7865.0,58785,0,B,Decline,1,0,0,1,0,0,1,0,1
8484218,2024-12-24 04:03:11+00:00,0.1357433979767093,0.6202187937457502,0.1986898314628709,0.4953721968200975,0.3501845945669622,0.4093932400915313,,1.1889572308493104,Independent,9330.98,78868,0,B,Decline,1,0,0,1,0,0,1,0,1
8465861,2024-12-10 22:43:24+00:00,0.1313347749113138,0.6420263831680052,0.1989961216283679,0.5336208756099616,0.3908634532012824,0.4922320396132358,7.0,1.5011353711790394,Franchise,6249.99,48787,1,B,Decline,1,0,0,1,0,0,1,0,1
8506009,2024-12-27 01:37:45+00:00,0.1208387944223047,0.6983113118183014,0.1991441090417327,0.4009470707666408,0.3372811670434425,0.3191472744439407,,1.0608347826086957,Independent,6467.33,82507,0,B,C,1,1,0,0,1,0,0,0,1
8462243,2024-12-05 04:02:38+00:00,0.1337785146434872,0.6312135859190178,0.1992850456350035,0.3963510286200128,0.3900425741564863,0.3648413101151495,,1.318695890410959,Franchise,6012.79,52549,0,B,Decline,1,0,0,1,0,0,1,0,1
8406875,2024-12-21 01:50:50+00:00,0.1410851525385312,0.598755106520485,0.1993620750665345,0.352988632427882,0.3501845945669622,0.2917223874750702,,1.1885900317804825,Franchise,8256.560000000001,12,0,B,C,1,1,0,0,1,0,0,0,1
8538516,2025-01-17 07:45:23+00:00,0.1306959477276872,0.6469158747877691,0.1995363087189171,0.3923414594871545,0.3900425741564863,0.3611504998237708,,1.3751241983927265,Franchise,10546.96,83774,0,B,Decline,1,0,0,1,0,0,1,0,1
8487696,2024-12-24 00:04:19+00:00,0.1284452945758354,0.65865507286739,0.1996587018656357,0.3337289445005733,0.3232454576829602,0.2545882223608481,7.0,1.3163979187770511,Franchise,4658.59,80941,1,B,B,1,1,0,0,1,0,0,0,1
8461384,2024-12-18 00:21:29+00:00,0.1283309706206176,0.6614823574639369,0.2003372682369568,0.4869997904233994,0.3372811670434425,0.3876438240868419,,1.1103430674846626,Independent,5664.16,41269,0,B,Decline,1,0,0,1,0,0,1,0,1
8519228,2025-01-01 07:02:35+00:00,0.1328327316663487,0.6434779205723231,0.2017208346975842,0.3587890790308289,0.3900425741564863,0.3302655176760301,,1.369642090527298,Franchise,6546.56,38875,0,B,D,1,1,0,0,1,0,0,0,1
8431231,2024-12-04 21:59:24+00:00,0.1252580249959596,0.6825809994216995,0.2017770450140995,0.3435930757507425,0.1617987878136479,0.1311993458520139,7.0,0.9205267532467531,Independent,4032.42,98742,1,B,A,1,1,0,0,1,0,0,0,1
8544621,2025-01-15 22:25:24+00:00,0.1352928635365541,0.632798731333362,0.2020470396743583,0.5043415545357672,0.3900425741564863,0.4642466405171064,,1.3217270896273916,Franchise,9467.93,69498,0,B,Decline,1,0,0,1,0,0,1,0,1
8517602,2024-12-28 06:04:19+00:00,0.1261436142829482,0.6792704393285729,0.2022180827702345,0.4362635944902475,0.2899966430839025,0.2985753478484572,7.0,1.174577875180555,Independent,5156.73,30531,1,B,C,1,1,0,0,1,0,0,0,1
8508898,2025-01-06 21:45:57+00:00,0.1467066116287154,0.587348044690561,0.2033561059005963,0.4532429742900788,0.3372811670434425,0.3607739536018051,,1.1399505358615003,Independent,7082.4,51603,0,B,Decline,1,0,0,1,0,0,1,0,1
8359711,2024-11-27 02:17:25+00:00,0.1263509863221354,0.6827623621361805,0.2035917669957083,0.265253162110061,0.01,0.0062599746257974,13.0,0.7979532184950137,Franchise,10588.27,49537,1,B,A1,1,1,0,0,1,0,0,0,1
8524621,2025-01-14 00:03:55+00:00,0.1327844244078018,0.650588293019861,0.2038756611556278,0.3141879857682516,0.3167253092355163,0.234846637203259,13.0,1.2554035452243362,Independent,4246.33,58364,1,B,B,1,1,0,0,1,0,0,0,1
8462384,2024-12-12 03:49:13+00:00,0.1366497752667558,0.634417931497311,0.204595639923766,0.5179880385827947,0.3900425741564863,0.4768082355646021,,1.26115455568054,Independent,5401.629999999999,60997,0,B,Decline,1,0,0,1,0,0,1,0,1
8469796,2024-12-20 07:08:04+00:00,0.1487648960190795,0.5847064805826758,0.2052817651339303,0.4193733167377551,0.3501845945669622,0.3465850567498706,,1.1664832810467518,Franchise,6966.610000000001,55252,0,B,D,1,1,0,0,1,0,0,0,1
8485603,2024-12-20 00:41:20+00:00,0.156231493131724,0.5606297358174887,0.2067077289011121,0.4917413860398041,0.3501845945669622,0.4063926086490619,,1.1539966467065867,Independent,6109.92,89871,0,B,Decline,1,0,0,1,0,0,1,0,1
8512235,2024-12-28 05:56:52+00:00,0.1326123414035728,0.6608956879516116,0.2068373020625802,0.3350262724277602,0.3232454576829602,0.2555779010094768,7.0,1.309690328544467,Franchise,7916.65,66463,1,B,B,1,1,0,0,1,0,0,0,1
8515408,2025-01-07 07:18:53+00:00,0.1455260389070252,0.60258347583992,0.2069521437855532,0.3580870692735771,0.3900425741564863,0.3296193173610185,,1.3860313199105143,Franchise,8750.83,33953,0,B,D,1,1,0,0,1,0,0,0,1
8435888,2024-12-06 03:55:52+00:00,0.1395901352738554,0.6328270267808312,0.2084739282449596,0.4273521920082716,0.2596410016840132,0.2618612368435318,7.0,1.1175016993464053,Franchise,3900.0,33959,1,B,B,1,1,0,0,1,0,0,0,1
8396925,2024-11-30 02:05:55+00:00,0.1409050136043296,0.6276857116179796,0.2087279904140684,0.420500818534492,0.2938038635922092,0.2915656457047237,7.0,1.2214125560538116,Franchise,3787.96,69150,1,B,C,1,1,0,0,1,0,0,0,1
8467602,2024-12-10 23:26:31+00:00,0.140071192107147,0.6380642437189213,0.2109236294504247,0.3707318048747434,0.3501845945669622,0.3063859776082108,,1.1778857173174873,Independent,7906.52,94022,0,B,C,1,1,0,0,1,0,0,0,1
8538174,2025-01-08 01:12:41+00:00,0.1354997581475712,0.6615439302539425,0.2115481404260309,0.3380463804039985,0.3900425741564863,0.3111718537370577,,1.2667456334069465,Independent,4967.67,46549,0,B,C,1,1,0,0,1,0,0,0,1
8534261,2025-01-11 04:42:05+00:00,0.1376900095889957,0.6515387497377139,0.2117164890096119,0.6948330419085352,0.3501845945669622,0.5742347918910279,,1.1927668473138548,Franchise,3880.5,41940,0,B,Decline,1,0,0,1,0,0,1,0,1
8521227,2024-12-31 04:25:36+00:00,0.1390336218924722,0.6488678427062438,0.2129060932703695,0.4879154337776568,0.3900425741564863,0.4491263885567055,,1.2528673635307783,Independent,5411.25,44866,0,B,Decline,1,0,0,1,0,0,1,0,1
8417722,2024-11-27 06:35:01+00:00,0.1361874654821136,0.6637574993308691,0.2133332656075356,0.2558440046498773,0.3555088501813138,0.2146533466885109,13.0,1.4697562310030396,Franchise,6444.98,76380,1,B,B,1,1,0,0,1,0,0,0,1
8463058,2024-12-23 23:43:09+00:00,0.1276086458433885,0.7092617581315915,0.2135987207086691,0.5049263004697098,0.3900425741564863,0.4647848994270603,,1.378679609445958,Independent,4216.08,89618,0,B,Decline,1,0,0,1,0,0,1,0,1
8547689,2025-01-15 23:45:49+00:00,0.1464730839491135,0.6184136576443499,0.2137710551957493,0.5668327697327987,0.3372811670434425,0.4511895627017108,,1.138186528497409,Independent,4879.33,4494,0,B,Decline,1,0,0,1,0,0,1,0,1
8540330,2025-01-17 22:40:07+00:00,0.1343935750596545,0.6780352590047027,0.2150516546389722,0.3505480922857096,0.2938038635922092,0.2430620259766706,7.0,1.2389671361502348,Franchise,8515.33,97839,1,B,B,1,1,0,0,1,0,0,0,1
8381384,2024-12-05 04:29:53+00:00,0.1245773487596538,0.7317589291851407,0.2151389860966479,0.5775347074771495,0.2596410016840132,0.3538859882976955,7.0,1.096962123039807,Franchise,4128.16,55779,1,B,Decline,1,0,0,1,0,0,1,0,1
8415636,2024-12-03 06:55:36+00:00,0.1443393291940647,0.6329704212688506,0.2156155613732878,0.277632480822808,0.3167253092355163,0.2075224306881287,13.0,1.2637872788021285,Franchise,6201.76,58473,1,B,B,1,1,0,0,1,0,0,0,1
8414408,2024-12-04 06:23:36+00:00,0.1486428018920914,0.6159141528691062,0.2160608447616005,0.4724871101534453,0.3904153872148606,0.4353403218324272,,1.4863266977447398,Franchise,10352.44,80789,0,B,Decline,1,0,0,1,0,0,1,0,1
8568360,2025-01-17 06:40:44+00:00,0.1259043798172119,0.7300897822392393,0.2169347429351666,0.1970077490197504,0.3232454576829602,0.1502891895975904,13.0,1.329461319534282,Franchise,5307.73,57980,1,B,B,1,1,0,0,1,0,0,0,1
8477410,2024-12-14 01:16:55+00:00,0.1493254007174234,0.6178876688976389,0.2177485240653272,0.5771476015604319,0.3900425741564863,0.5312646413868602,,1.250019198837692,Independent,9288.79,81620,0,B,Decline,1,0,0,1,0,0,1,0,1
8571950,2025-01-17 23:39:54+00:00,0.1299545683649361,0.7111599115097683,0.2181076112393274,0.4641742020851254,0.3501845945669622,0.3836101052468698,,1.2160740157480314,Franchise,5000.0,73138,0,B,Decline,1,0,0,1,0,0,1,0,1
8527542,2024-12-29 01:27:52+00:00,0.1275520079618036,0.7251125304568953,0.2182753598489779,0.5937213538614254,0.3900425741564863,0.5465207882526114,,1.259979633401222,Franchise,7041.67,84615,0,B,Decline,1,0,0,1,0,0,1,0,1
8559509,2025-01-16 04:48:48+00:00,0.1413842105229086,0.6556864683972387,0.2187807642963585,0.3581481050523245,0.3900425741564863,0.3296755008243482,,1.4416174703516014,Franchise,7516.61,73490,0,B,D,1,1,0,0,1,0,0,0,1
8508184,2025-01-03 05:34:29+00:00,0.1555673089520355,0.5963398813757639,0.2189395377367127,0.6197717134808116,0.2777564091262778,0.4062635348501505,,1.0200383458203055,Franchise,3834.84,65328,0,B,Decline,1,0,0,1,0,0,1,0,1
8536526,2025-01-11 00:20:14+00:00,0.1460496590902023,0.635495749254985,0.2190408925754332,0.5878571082594665,0.2777564091262778,0.3853433475480364,,0.9049627263045792,Independent,4680.0,91081,0,B,Decline,1,0,0,1,0,0,1,0,1
8485369,2024-12-18 02:56:14+00:00,0.1313890492937478,0.70687947228112,0.2191878835147468,0.6388267889483324,0.3904153872148606,0.5886024272823546,,1.5265056333219529,Independent,3934.67,98282,0,B,Decline,1,0,0,1,0,0,1,0,1
8519620,2025-01-04 01:45:37+00:00,0.1479961976888794,0.6288645403085837,0.2196441635518036,0.4377921132334589,0.4168812657969424,0.4307172995568112,,1.5753478194103196,Franchise,5570.42,84739,0,B,Decline,1,0,0,1,0,0,1,0,1
8476005,2024-12-18 23:48:47+00:00,0.151057767805451,0.6185115329446905,0.2204970928073842,0.4493054927010506,0.3900425741564863,0.4135859194556081,,1.364186195006705,Franchise,5083.26,52600,0,B,Decline,1,0,0,1,0,0,1,0,1
8553541,2025-01-17 06:08:43+00:00,0.1416675462813151,0.6595319782862784,0.2205048938565935,0.4938874245547061,0.3501845945669622,0.4081661713694096,,1.2459310446225098,Franchise,9172.87,111368,0,B,Decline,1,0,0,1,0,0,1,0,1
8547449,2025-01-19 04:34:58+00:00,0.1525074141530129,0.6129591114811976,0.220614709413521,0.4251946358284293,0.3900425741564863,0.3913918642514788,,1.4490140720417737,Independent,4969.52,53796,0,B,Decline,1,0,0,1,0,0,1,0,1
8544568,2025-01-08 06:44:54+00:00,0.1463943166917155,0.638932972101689,0.2207453278358155,0.420726278407446,0.3900425741564863,0.3872787391229522,,1.349559266802444,Franchise,9950.07,38100,0,B,Decline,1,0,0,1,0,0,1,0,1
8482019,2024-12-18 04:30:31+00:00,0.1570090655113734,0.5966356059926737,0.2210781895166232,0.3281520088144815,0.3372811670434425,0.2612036023014121,,1.0410459924881297,Franchise,11935.92,21,0,B,B,1,1,0,0,1,0,0,0,1
8504351,2024-12-31 23:13:02+00:00,0.1494617370197094,0.6284017722559575,0.2216559682092286,0.5554603020787551,0.3372811670434425,0.4421372654781644,,1.0845839017735337,Franchise,5345.6,88053,0,B,Decline,1,0,0,1,0,0,1,0,1
8306424,2024-12-17 02:28:46+00:00,0.1440400023717399,0.652268889182519,0.2217286371338747,0.4812012107924735,0.3501845945669622,0.397681832139325,,1.2124528231381488,Independent,11605.52,59650,0,B,Decline,1,0,0,1,0,0,1,0,1
8563307,2025-01-15 01:12:18+00:00,0.1436408714094649,0.6554276442596053,0.2221850272028339,0.4898460211145516,0.3900425741564863,0.4509034951173642,,1.4314760834670948,Franchise,4151.5,59263,0,B,Decline,1,0,0,1,0,0,1,0,1
