feature,bin,min,max,count,prop,target,bin_label
addrinputsubjectcount__ln_binned,0.05366654317463031,1.0,2.0,13830,0.25375215588418776,0.1299349240780911,2
addrinputsubjectcount__ln_binned,0.020237590540292116,3.0,3.0,8104,0.14869179112693112,0.13376110562685095,3
addrinputsubjectcount__ln_binned,-0.03643238048567751,4.0,83.0,29737,0.5456130050273384,0.1404647408951811,4
g251c__tu_binned,0.26177045634118173,0.0,0.0,6823,0.12518806649297273,0.10816356441448044,1
g251c__tu_binned,0.20122666081057086,1.0,1.0,8463,0.15527870536861033,0.1141439205955335,2
g251c__tu_binned,0.04680786906413144,2.0,2.0,7834,0.14373784448277127,0.13071227980597397,3
g251c__tu_binned,-0.08331357314221537,3.0,4.0,11934,0.21896444167186524,0.14622088151499915,4
g251c__tu_binned,-0.10035231700891767,5.0,5.0,4179,0.07667608528127408,0.1483608518784398,5
g251c__tu_binned,-0.13146267711614493,6.0,53.0,15269,0.28015485670250634,0.15233479599187896,6
inquiryshortterm12month__ln_binned,0.09974450737768886,0.0,0.0,43000,0.7889618729587905,0.1248139534883721,1
inquiryshortterm12month__ln_binned,-0.32066791028284486,1.0,1.0,11502,0.2110381270412095,0.1784037558685446,2
g095s__tu_binned,-0.043323779060881855,0.0,1.0,39420,0.7232762100473377,0.141298833079655,1
g095s__tu_binned,0.12020103290595147,2.0,119.0,15082,0.2767237899526623,0.12259647261636387,2
s209a__tu_binned,-0.01936039985699628,0.0,27.0,47834,0.8776558658397857,0.13841618932140318,1
s209a__tu_binned,0.14763359089236008,28.0,83.0,6668,0.12234413416021431,0.1196760647870426,2
inquirynonshortterm12month__ln_binned,0.2677219850403787,0.0,0.0,19853,0.3642618619500202,0.1075907923235783,1
inquirynonshortterm12month__ln_binned,-0.13252430012140626,1.0,1.0,34649,0.6357381380499798,0.15247193281191376,2
