Feature,Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,Reason,Description
addronfilecount__ln,"[6.50, 8.50)",4069,0.16264289711407787,2122,1947,0.47849594494961906,0.029134920956684608,0.00013799141559544742,1.724831690692332e-05,Length of residence,Total number of addresses found on file in subject's address history
addronfilecount__ln,"[8.50, 14.50)",7793,0.31149572307938284,4014,3779,0.48492236622610035,0.0033944331617501364,3.5889318986360484e-06,4.486162719530718e-07,Length of residence,Total number of addresses found on file in subject's address history
addronfilecount__ln,"[14.50, 17.50)",1510,0.06035654328883204,720,790,0.5231788079470199,-0.14971612629601055,0.0013532431860424168,0.00016899759158314114,Length of residence,Total number of addresses found on file in subject's address history
addronfilecount__ln,"[17.50, inf)",1265,0.05056359421216724,541,724,0.5723320158102767,-0.34830650638427935,0.006102918110550831,0.0007590318046288621,Length of residence,Total number of addresses found on file in subject's address history
addronfilecount__ln,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Length of residence,Total number of addresses found on file in subject's address history
addronfilecount__ln,Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Length of residence,Total number of addresses found on file in subject's address history
addronfilecount__ln,,25018,1.0,12865,12153,0.4857702454232952,,0.008638030347862998,0.001075748822787334,Length of residence,Total number of addresses found on file in subject's address history
addrinputsubjectcount__ln,"(-inf, 2.50)",7683,0.307098888800064,4103,3580,0.46596381621762334,0.07942122020239581,0.0019338949265021762,0.00024167335205479545,Length of residence,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
addrinputsubjectcount__ln,"[2.50, 3.50)",3546,0.1417379486769526,1891,1655,0.46672306824591087,0.07637038800224977,0.0008253794460441926,0.00010314736528934049,Length of residence,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
addrinputsubjectcount__ln,"[3.50, 4.50)",2489,0.09948836837477017,1264,1225,0.49216552832462834,-0.025593941117069023,6.519002137741642e-05,8.148530269503468e-06,Length of residence,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
addrinputsubjectcount__ln,"[4.50, 11.50)",2589,0.10348549044687824,1305,1284,0.4959443800695249,-0.04071155733815717,0.0001715957577169028,2.1447988545112697e-05,Length of residence,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
addrinputsubjectcount__ln,"[11.50, inf)",8711,0.34818930370133505,4302,4409,0.5061416599701527,-0.0815022683753066,0.0023142922244004265,0.00028920648711665276,Length of residence,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
addrinputsubjectcount__ln,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Length of residence,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
addrinputsubjectcount__ln,Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Length of residence,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
addrinputsubjectcount__ln,,25018,1.0,12865,12153,0.4857702454232952,,0.005310352376041114,0.0006636237232754049,Length of residence,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
addrprevioustimenewest__ln,"(-inf, 28.50)",19046,0.7612918698537053,9525,9521,0.4998949910742413,-0.05651435713583374,0.0024327781557622976,0.0003040568072681729,Length of residence,Time (in months) since the subject was most recently reported at the most previous address on subject's file
addrprevioustimenewest__ln,"[28.50, 47.50)",1777,0.07102885922136062,932,845,0.47552054023635343,0.041061794483372806,0.00011967295818854492,1.4958068939755625e-05,Length of residence,Time (in months) since the subject was most recently reported at the most previous address on subject's file
addrprevioustimenewest__ln,"[47.50, 106.50)",2458,0.09824926053241666,1348,1110,0.451586655817738,0.1373276043208282,0.0018463612971226975,0.00023061397730221285,Length of residence,Time (in months) since the subject was most recently reported at the most previous address on subject's file
addrprevioustimenewest__ln,"[106.50, inf)",1737,0.0694300103925174,1060,677,0.3897524467472654,0.3914185213487936,0.010446053245507288,0.0012974844498262134,Length of residence,Time (in months) since the subject was most recently reported at the most previous address on subject's file
addrprevioustimenewest__ln,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Length of residence,Time (in months) since the subject was most recently reported at the most previous address on subject's file
addrprevioustimenewest__ln,Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Length of residence,Time (in months) since the subject was most recently reported at the most previous address on subject's file
addrprevioustimenewest__ln,,25018,1.0,12865,12153,0.4857702454232952,,0.014844865656580828,0.0018471133033363548,Length of residence,Time (in months) since the subject was most recently reported at the most previous address on subject's file
phoneinputproblems__ln,"(-inf, 3.50)",13801,0.5516428171716364,7208,6593,0.4777190058691399,0.03224864732982998,0.0005733820686787594,7.166965300066126e-05,Unable to verify working phone number,Indicates problems associated with the input phone based on information on file
phoneinputproblems__ln,"[3.50, inf)",11217,0.44835718282836357,5657,5560,0.49567620575911564,-0.03963878474651661,0.0007047789684141632,8.80916039415671e-05,Unable to verify working phone number,Indicates problems associated with the input phone based on information on file
phoneinputproblems__ln,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Unable to verify working phone number,Indicates problems associated with the input phone based on information on file
phoneinputproblems__ln,Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Unable to verify working phone number,Indicates problems associated with the input phone based on information on file
phoneinputproblems__ln,,25018,1.0,12865,12153,0.4857702454232952,,0.0012781610370929226,0.00015976125694222836,Unable to verify working phone number,Indicates problems associated with the input phone based on information on file
