,feature,mean__pd,mean__parse,mean_diff
298,s068a__tu,3.9630791505791514,1.8971186218355125,70.50821862936446
476,rets102__tu,32.51596177809005,15.581870573735598,70.41519493221688
1432,g221c__tu,-0.6233108108108109,-0.2993310305627213,70.22872055439898
1673,hr35s__tu,29.3244851994852,14.085085916663022,70.21216239177802
417,re09s__tu,0.6371862934362934,1.3259367758296532,70.16885422786032
601,bigaccountid__app,3105307.9772763834,6449814.113068952,70.00446680156848
599,uniqueid__app,310530837868478.0,644981491934440.0,70.00446642796229
675,lienjudgmentsmallclaimscount__ln,0.1515444015444015,0.0729745092037952,69.98955417944666
1270,linkf066__tu,0.0112612612612612,0.0233483450658038,69.84814383797483
868,bigaccountid__ln,3105307.9772763834,6437615.231953128,69.8382912995439
1235,linkf031__tu,1.6044079794079793,3.325827467098072,69.83112698644138
247,rev112__tu,0.8593548906048906,1.7773162520222114,69.63032640488423
1444,g218c__tu,-0.6348133848133848,-0.3069607800271086,69.62446349158537
116,std231__tu,15.910530614169666,7.694952778627957,69.60736790544523
1245,linkf041__tu,0.007842664092664,0.0038039438590354,69.35444638263618
1013,linkf145__tu,0.8474099099099099,1.7405010712255695,69.0202381632002
487,rets103__tu,33.142120558569964,16.141871702886686,68.98892754261956
1262,linkf019__tu,0.3881917631917632,0.7930129858773118,68.54378514894971
500,rets105__tu,31.151127489263285,15.301982642136483,68.23717422706491
907,linkf197__tu,1.6425756113256114,3.336058764374098,68.03002692120691
1241,linkf037__tu,0.1523085585585585,0.308993922434524,67.93172390430526
1945,index01__tu,30.930381274131275,62.63405622841152,67.76864330193538
505,rets110__tu,33.884277306110505,16.76031871164254,67.62403075923561
1263,linkf020__tu,0.5294803732303732,1.0703073761532071,67.61234459148994
1847,trv02__tu,1.4633204633204633,2.9522758077915263,67.44073747014448
993,linkf086__tu,0.371541184041184,0.7486773643478641,67.33260770392135
290,rt201s__tu,465.4164250794544,231.0657561477676,67.29552463747288
250,rev142__tu,0.9736164736164736,1.9604958244064536,67.26936466985003
1425,g219c__tu,-0.6458333333333334,-0.3208867124305889,67.22662312147772
1006,linkf099__tu,0.0736003861003861,0.1480696078002711,67.18926670179712
610,bigdebtorid__app,4014097.854367761,8062755.113593634,67.0482164511985
991,linkf100__tu,0.0290781853281853,0.0583708626645096,66.99370206699398
1045,linkf138__tu,0.3083172458172458,0.6184906650343229,66.93370127410412
1029,linkf140__tu,0.3753619691119691,0.7526999256700625,66.90022210722827
869,bigdebtorid__ln,4014083.8671975546,8047535.142429277,66.8807607339027
211,aut225__tu,0.2651439832689832,0.1322615976564208,66.87494690091201
1433,g205s__tu,491.12131423152414,245.0789605362796,66.8411469346017
1159,agg324__tu,909.06986003861,1819.12688557562,66.7149117452758
1622,g308s__tu,-0.3204633204633205,-0.6410082637401076,66.67798581740846
1602,lm21s__tu,-0.429818211068211,-0.2156224039176249,66.37196426050338
512,rets117__tu,38.13831089372569,19.158576204415414,66.25049160803725
1429,g220c__tu,-0.6496541184041184,-0.3265270429801932,66.20227642289312
1044,linkf137__tu,0.2288046975546975,0.4534344803462901,65.85074269193986
655,assetpersonalcount__ln,0.0279118404118404,0.0141008263740107,65.74690489526807
1820,trv14__tu,0.7902992277992278,1.5639018844825323,65.72103399726171
75,std234__tu,112.84403164613286,222.78820489880223,65.51466830746446
980,linkf121__tu,0.3560971685971686,0.7017183332604608,65.3462090612866
141,rev253__tu,32.38947876447877,63.80309125092912,65.31401018065866
367,of32s__tu,1641.501286425047,834.1335833779599,65.22510349931625
2001,at06s__tu,0.3438304375804376,0.6758996108609155,65.12883949787344
560,jt01s__tu,1.849662162162162,0.9417821695597044,65.04732924711013
983,linkf115__tu,0.9914333976833976,1.938546631104893,64.64980812945535
1392,g095s__tu,11.327622265122264,5.795286607494207,64.61910997465569
253,bkc11__tu,3.5941924066924065,7.0225394604521005,64.58384927982151
1493,br29s__tu,-1.209942084942085,-0.6197805080669844,64.5083117112907
982,linkf114__tu,0.8009572072072072,1.557081019631848,64.13159920975693
1632,g990s__tu,2.2913449163449164,4.453871715272616,64.12030679017987
1955,aggs101__tu,54.68400017251879,106.27180799301236,64.10182820795049
1176,agg323__tu,951.2395833333334,1848.306742162564,64.0866093666322
951,linkt007__tu,11.247265122265125,5.795286607494207,63.98077707167281
970,linkf160__tu,0.0706241956241956,0.1369201171789602,63.886040199658545
1260,linkf017__tu,3.141771235521236,6.089108477985222,63.85820927016294
1598,lm37s__tu,0.8954311454311454,0.4629443399938787,63.67706279710214
981,linkf113__tu,0.571307915057915,1.104455423899261,63.63040608981487
1012,linkf144__tu,0.1856097168597168,0.3576581697345984,63.338348214702634
1694,br03s__tu,-1.2867197554697554,-0.6681824144112631,63.28064397167643
943,linkd011__tu,0.0006032818532818,0.0011586725547636,63.04257351334249
1175,agg322__tu,982.5886824324324,1883.750491889292,62.878937533281
1946,index02__tu,24.10907335907336,46.156704997595206,62.75496309628347
254,bkc12__tu,3.371420527670528,6.449739845218836,62.68748703148758
1817,trv11__tu,-0.7616634491634492,-0.3983428796292247,62.64113574489992
387,mt101s__tu,11992.747627091378,6275.378033317302,62.59393766011757
581,se09s__tu,-0.3787805662805663,-0.1983079008351187,62.545926917395654
420,re02s__tu,0.5261824324324325,1.0033667089327096,62.39541621714542
384,mt36s__tu,56.86631274131274,29.832495299724545,62.36260463648413
284,rt32s__tu,212.46560847647012,111.73669788743273,62.13953979462048
543,s204s__tu,2928.164284012083,1540.699224617986,62.09476108252967
1517,fr33s__tu,43.17835156630692,82.04346816872695,62.074032600161225
77,std232__tu,23.548310548887063,44.71351541239077,62.01183330639256
1009,linkf159__tu,0.0519224581724581,0.0985090289012286,61.937260124206226
1618,g230s__tu,-0.8167631917631918,-1.549298237943247,61.92020519694977
674,lienjudgmentcount12month__ln,0.0904118404118404,0.047680468715841,61.88812681304299
1804,agg718__tu,118.90741075310711,225.1267697818473,61.74930576001189
990,linkf101__tu,0.0148407335907335,0.0280704822701237,61.66102923901592
1384,g094s__tu,-0.9767535392535392,-1.845940273709064,61.58561941532411
933,linkt010__tu,-0.9767535392535392,-1.845940273709064,61.58561941532411
561,jt02s__tu,-0.2387387387387387,-0.4505050063399064,61.44887613800674
1023,linkf155__tu,0.1992438867438867,0.3751694285339513,61.25399154612951
255,bkc13__tu,2.946710102960103,5.5411219448209525,61.13249713839702
256,bkc14__tu,2.2731258043758045,4.273730925626339,61.11650838737322
969,linkf161__tu,0.1224662162162162,0.2301823269642779,61.08978065049313
1305,linkf004__tu,0.091819498069498,0.1725110401818897,61.053514774483745
1025,linkf157__tu,0.0299227799227799,0.0562065497791963,61.0332622983674
249,rev132__tu,1.2763433075933075,2.3971404835818286,61.020940322700135
1024,linkf156__tu,0.2549469111969112,0.4787941060731931,61.01531456129007
1259,linkf016__tu,2.633727477477477,4.946067071837699,61.013252518015506
1026,linkf158__tu,0.2958896396396396,0.555660006121289,61.011208864874455
1735,rvlr02__tu,4.167768661518662,2.221083905382362,60.94004316898983
559,se101s__tu,1233.7010593528669,657.6165466589134,60.918854756366635
968,linkf162__tu,0.1651383526383526,0.3092781251366359,60.765078470418345
1011,linkf143__tu,0.1330839768339768,0.2492020462594552,60.74931460264178
45,ret327__tu,359.30509974259974,192.22880503694637,60.58604675353023
894,linkf184__tu,79.90781853281854,149.33299811988982,60.56964950726724
1345,linkf003__tu,0.0705839768339768,0.1318481920335796,60.528141888047074
979,linkf112__tu,0.4521798584298584,0.8427921822395172,60.32753009983905
913,linkf163__tu,0.540661196911197,1.005837086266451,60.158604043121166
710,shorttermloanrequest24month__ln,-0.0013674388674388,-0.0025359625726903,59.87207430106663
1540,g228s__tu,-0.8904440154440154,-1.648791045428709,59.73035278774489
748,businessassociationtimeoldest__ln,3.711550836550837,2.0055966070569715,59.67851087700205
992,linkf085__tu,0.1949404761904762,0.3607188142188798,59.66906012001497
1452,g213a__tu,1646.4177122641388,890.2014668175925,59.623947629403354
631,bitnew__app,0.0644305019305019,0.0348476236281754,59.59596464145941
698,lienjudgmentforeclosurecount__ln,-0.0016087516087516,-0.0029731974990162,59.55744414321181
1018,linkf151__tu,0.0636261261261261,0.1175506099427222,59.526940364026046
567,jt34s__tu,14.625764157014157,7.916619299549648,59.52471592360359
151,ret132__tu,-0.1098777348777348,-0.2026583883520615,59.37275506940905
297,s064b__tu,2093.503987619657,1135.7590632967658,59.31662482875748
46,ret328__tu,439.6113256113256,238.70167460976785,59.23803640386429
1363,linkb014__tu,6080.358751608752,3301.6491189716235,59.23486040446555
1227,linka034__tu,0.0002413127413127,0.0001311704778977,59.139449905143415
974,linkf106__tu,232.03716216216216,426.5912072056316,59.07854993559374
672,assetpropnewestsaleprice__ln,17119.157745736433,9337.131404395186,58.82931122487018
883,addrchangecount06month__ln,0.0929054054054054,0.0506755279611735,58.823795686595915
1924,bc108s__tu,6.537644787644788,11.972213720431988,58.72080470432366
44,ret326__tu,292.5901705276705,159.86526605745266,58.66871905527321
1499,fi02s__tu,0.1638111325611325,0.2997245419964147,58.64204931584344
1271,linkf067__tu,0.0211148648648648,0.0386297057408945,58.63241027073778
1779,agg808__tu,27.67272729438539,50.55993006113752,58.51061063346683
1234,linkf030__tu,384.51375482625485,701.739145642954,58.407280786946224
676,lienjudgmentcourtcount__ln,0.2639157014157014,0.1447466223601941,58.321539384608364
453,g205b__tu,432.5735699876802,237.7925568173168,58.11183035118458
1174,agg321__tu,1049.2867197554697,1905.2184862926847,57.94078580637062
1010,linkf150__tu,0.0456885456885456,0.082943465524026,57.924803451785515
76,std233__tu,52.526110362600086,95.3252222837047,57.89479358091438
118,ret233__tu,43.684133181689766,24.16430438379915,57.53950864100479
226,aut205__tu,0.271628861003861,0.1502918543133225,57.51649648172504
1478,fc07s__tu,4.209566692611986,7.607461195400289,57.508445185870805
1557,lm15s__tu,649.0862693050193,359.1931703904508,57.502531044791446
136,rev232__tu,82.63249851867732,149.18070109829776,57.415369521302516
1020,linkf152__tu,0.1128941441441441,0.2032486555026015,57.160568869143006
1972,at29s__tu,1.3216296653796653,2.378885925407721,57.1410244918382
1014,linkf146__tu,0.1903555341055341,0.3423768090595077,57.072290392880085
1435,g222s__tu,0.2961309523809524,0.5323116610554851,57.01800096806675
43,ret325__tu,250.1909588159588,139.23350531240436,56.98535337368036
998,linkf091__tu,0.6447876447876448,1.1582353198373485,56.95409155883874
1021,linkf153__tu,0.1547216859716859,0.2779065191727515,56.947203966943896
1300,linkf057__tu,0.0063947876447876,0.0035634646495562,56.8638534462431
1778,agg807__tu,29.578856337828245,53.077545886782495,56.85872822071022
1338,linka046__tu,0.1603925353925354,0.0894582659262821,56.78130235471123
960,linkf210__tu,0.3256113256113256,0.5836867648987801,56.76366022998622
1290,linkf047__tu,0.1891891891891892,0.3389882383804818,56.72300305621556
67,bkc325__tu,174.53108912483913,312.4430938743387,56.64037625162251
663,assetpropcurrenttaxtotal__ln,28017.308673598025,15664.648940314522,56.55726257721207
2003,at12s__tu,1.4835907335907337,2.6506711556119105,56.45894978589593
1027,linkf142__tu,0.0766570141570141,0.1366140527305321,56.22613460749666
971,linkf111__tu,0.3181708494208494,0.5669625289668139,56.215636111058686
1173,agg320__tu,1095.2372104247104,1950.110992086048,56.14292519696309
1469,co05s__tu,4023.700404150347,2260.8138322294426,56.10255639858076
1244,linkf040__tu,0.2066843629343629,0.36738664684535,55.98690098378354
1172,agg319__tu,1113.582609395109,1977.1687508198156,55.881954953804794
1875,au09s__tu,0.1163529601029601,0.0655633772025709,55.838396542788125
1329,linka037__tu,0.0043838481338481,0.0024703773337414,55.833319436444825
588,se28s__tu,1053.3862479006525,594.2786875599395,55.72826737523221
1780,agg809__tu,28.21057276321131,50.002166987114926,55.72389944008507
628,intopenbktype__app,3.745978120978121,2.114708582921604,55.66820478463942
58,ret320__tu,0.2284025096525096,0.1289405797735123,55.66747074289688
1261,linkf018__tu,0.2673342985842986,0.4735035634646495,55.65840393474086
554,us57s__tu,28.01284348908217,15.81671929926937,55.652502164836235
1097,agg624__tu,1082.7787553321414,611.9123547966118,55.56958406417271
906,linkf196__tu,182.9722892535393,323.74622884876044,55.56297414289515
206,bkc83__tu,29.92784749034749,52.88708408027633,55.44709427272644
1258,linkf015__tu,0.3350225225225225,0.5920160902452888,55.443983493950455
775,subjectdeceased__ln,-0.0016087516087516,-0.0028420270211184,55.41841169498121
973,linkf105__tu,197.72981016731015,349.00109308731584,55.336649901992075
1015,linkf147__tu,0.253257722007722,0.4469196799440339,55.31796867378925
1330,linka008__tu,0.0071589446589446,0.004066284814831,55.10194426472397
1450,g211s__tu,2970.318398598148,1687.3413896563743,55.091057194736614
84,rvdex01__tu,41.95081241956242,73.68855756197804,54.89089943586156
398,pb20s__tu,5.036759974259974,2.868195531459053,54.86594937142966
1781,agg810__tu,27.50609231055063,48.24065265731669,54.74706630776519
958,linkf208__tu,7.193579506770823,4.105369702792249,54.663663792112835
1400,g201a__tu,380.12878056628057,665.854641248743,54.63296161743402
1017,linkf149__tu,0.3026866151866151,0.5299724541996415,54.59277328968653
142,rev254__tu,39.73174066924067,69.56593502688995,54.59255042274512
614,ENG-vehicle_age,2.735521235521236,4.787066590879279,54.543606607240825
1915,bc97a__tu,189.20319740939107,330.5955238201407,54.40272191370548
330,st99s__tu,5409.338530044441,3098.8457744805405,54.312240376247864
706,bankruptcystatus__ln,-0.1461550836550836,-0.0837742118840453,54.26091670899974
1096,agg623__tu,1097.7286587597646,629.2544890640901,54.25347320684533
898,linkf188__tu,72.77879665379665,126.93806567268594,54.23605036449417
904,linkf194__tu,126.54013835263837,220.6720082200166,54.22153043697215
1326,linka012__tu,0.1330839768339768,0.0763849416291373,54.135988881638085
1516,fr32s__tu,40.410176288016274,70.39534986713613,54.122162710791045
1039,linkf132__tu,1474.8995546947133,2566.900713419503,54.035384545821955
1324,linka016__tu,0.0815234877734877,0.0468497223558217,54.02025139472536
536,at01a__tu,0.1350144787644787,0.2348607406759651,53.989159945635855
1505,fr09s__tu,-0.8550916988416989,-0.4923702505356128,53.83772780726116
1035,linkf128__tu,0.0828507078507078,0.1438284290149097,53.800911726915025
1336,linka015__tu,0.0382078507078507,0.0220366402868261,53.68527529746575
1240,linkf036__tu,0.0536518661518661,0.0929780070832058,53.640012179910165
327,st45s__tu,14.858429858429858,25.74393336539723,53.620048896953485
659,assetprop__ln,0.3086389961389961,0.1781950942241266,53.58864734290617
1609,lm28s__tu,1408.9342824967823,813.7507542302479,53.55536375436799
1171,agg318__tu,1164.8647844272843,2016.0551134624636,53.51850133666471
1803,agg717__tu,132.02662635292123,228.48977809197973,53.51387651143698
1339,linka047__tu,0.2481499356499356,0.1433911940885838,53.51097680660635
658,assetownership__ln,0.3181306306306306,0.1838354247737309,53.507684199369784
165,bkc84__tu,42.69019465894466,73.77663853788641,53.382483279862335
409,pb21s__tu,4.0179777992278,2.3316208298718903,53.116962751865096
662,assetpropcurrentcount__ln,0.3819176319176319,0.2219185868567181,52.994186200249935
903,linkf193__tu,209.39917149292148,360.1352149009663,52.933079023536365
449,hrap02__tu,1.322319882606079,0.7688585982248262,52.93295521684418
126,rev231__tu,32.28996551517629,55.531385341323855,52.92885978063349
863,addrcurrentcorrectional__ln,-0.0017294079794079,-0.0029731974990162,52.897889279247345
1917,bc98a__tu,194.15969176892557,333.2354728822718,52.74063565043361
150,ret122__tu,0.7271959459459459,0.4238118140877093,52.716261765144964
575,se33s__tu,841.1451727763697,490.5758105575774,52.64907087986948
1196,linkf084__tu,0.1363416988416988,0.2333960036727733,52.499003575257866
326,st36s__tu,99.87934362934362,170.93152901053736,52.47365786208853
1094,agg622__tu,1099.0716322625524,642.2730148248716,52.46504397641477
1309,linka038__tu,0.005349099099099,0.0031262297232302,52.45505920696322
851,addrinputtaxyr__ln,288.60267857142856,168.71999475318088,52.42805170657019
895,linkf185__tu,225.54476351351352,385.5148878492414,52.358267798886885
1968,indexq4__tu,5.732464607464608,9.794652616851032,52.323788771620684
1350,linkb004__tu,17173.559958264035,10052.5454747377,52.31019545597365
1086,agg621__tu,1111.187098759394,650.6617589410125,52.27750811944977
1354,linkb018__tu,379.0887628700129,222.4543089501989,52.077552300902774
1422,g202a__tu,402.8369932432432,686.3864063661405,52.06451003982902
1016,linkf148__tu,0.0265444015444015,0.045166367889467,51.9363172144977
130,aut252__tu,89.41859716859717,152.07048227012373,51.887965490733336
1275,linkf071__tu,0.2638352638352638,0.4486467579030213,51.87821964036702
1939,aggs901__tu,180.05472951256482,305.38548704773467,51.63591859909354
653,lienjudgmentcount__ln,0.6273729086229086,0.3700756416422543,51.59108545744121
1982,at36s__tu,52.83140283140283,89.5096628918718,51.53573899998079
1028,linkf141__tu,0.0552606177606177,0.0936119977263783,51.52241040476727
834,addrcurrenttaxyr__ln,294.7651624839125,174.15685802981943,51.440665687637996
438,s208s__tu,-1.4008204633204633,-2.368501595907481,51.34510224288046
660,assetpropindex__ln,1.0504745817245815,0.6214420007870228,51.32224722516393
978,linkf110__tu,0.1737451737451737,0.2936251147741681,51.299769785872144
576,se32s__tu,768.6931285948795,454.8677700004615,51.29705582365247
1255,linkf012__tu,7.254545276204974,4.292905883982403,51.29511874332125
1248,linkf023__tu,0.1998069498069498,0.3375016396309737,51.25348543862505
85,rvdex02__tu,31.514679858429854,53.1910279393118,51.180371770554665
1895,bi21s__tu,27.315958815958812,16.185824843688515,51.1709315615705
923,linkf173__tu,0.2525740025740026,0.4256482007782782,51.03760901628217
1453,g213b__tu,1176.357393475534,698.1694939275117,51.01958288904568
1297,linkf054__tu,0.0043436293436293,0.0025796860653228,50.95660602218576
1640,g232s__tu,7.712676962676962,12.983166455336452,50.93283116040701
922,linkf172__tu,0.7746541184041184,1.302850771719645,50.8491369456233
1093,agg620__tu,1119.139794917983,665.6131984500913,50.8223376739685
880,addrpreviouscorrectional__ln,-0.0017696267696267,-0.0029731974990162,50.753334351723154
1246,linkf025__tu,94.20712676962675,158.25890866162388,50.740909986237845
926,linkf176__tu,0.3774131274131274,0.6338594726946789,50.7175503922905
1230,linkf026__tu,129.05980534105535,216.56685322023523,50.63674673906099
544,s204a__tu,1737.4212111226095,1035.6843220899175,50.610182744813116
83,revs905__tu,1.3381595881595882,2.2445892177867166,50.59967520596046
1854,au101s__tu,9900.835318480234,5905.07091572965,50.560396139795614
924,linkf174__tu,0.3231177606177606,0.5406191246556775,50.3628750250862
1979,walshrs1__tu,14.97337516087516,24.998098028070483,50.15938651952274
359,rp01s__tu,0.0566682754182754,0.0942022648769183,49.756552054766686
429,pb33s__tu,103.38612664392626,62.298757704220336,49.597003494139855
1956,aggs102__tu,61.47380895940189,101.80210435601536,49.398952457496975
910,linkf180__tu,0.2123149935649935,0.3515806042586681,49.39411168704495
1819,trv13__tu,-0.8203024453024453,-0.4954527567662105,49.37843878944957
1085,agg402__tu,261.34539897039895,432.0350006558524,49.234042894047555
1170,agg317__tu,1230.9925997426,2033.8823182195797,49.183490250102146
1480,br101s__tu,1610.596771825309,976.6622486896092,49.00433378406261
399,re101s__tu,2456.359643474383,1489.9365434070662,48.97874129569734
1610,lm29s__tu,-0.4839929214929215,-0.7978007083205807,48.96385494961735
537,st103s__tu,-0.2023809523809523,-0.3335009400550916,48.93615161284374
1802,agg716__tu,142.83658421972575,235.31847396724112,48.91215269784418
1337,linka045__tu,0.0767374517374517,0.046718551877924,48.630927586236915
248,rev122__tu,1.9457850707850708,3.192886187748677,48.537882819125905
1092,agg619__tu,1106.1575899663053,674.5216499914262,48.47992050327098
1991,walshrs2__tu,14.307633526383526,23.461260985527524,48.471778575659656
137,rev233__tu,165.53977015243078,270.61021937237393,48.18087893773414
182,bkc82__tu,22.08321267696268,36.09420226487692,48.166421976367054
850,addrinputtaxvalue__ln,13313.92775087238,8147.979972632226,48.14062053377038
1277,linkf045__tu,14.772289752234574,24.125440880312212,48.090986162835954
1328,linka007__tu,0.0018902831402831,0.0011586725547636,47.99089647042537
1596,mt31s__tu,4.234073359073359,2.596760089195925,47.9389018126998
1199,linkf081__tu,74.31225868725869,120.85984434436622,47.69901531425846
227,aut204__tu,-0.3228583494208494,-0.1985370119365135,47.687933839950844
1340,linka017__tu,0.4416425353925354,0.2724848060863101,47.37466820859323
1005,linkf098__tu,0.5064752252252253,0.820515062743212,47.33114331963464
826,addrcurrenttaxvalue__ln,13762.53052591952,8511.41106411464,47.1503387990776
1308,linka013__tu,162.5659149209823,100.57723757801948,47.11403413257958
1282,linkf078__tu,0.2463803088803088,0.3979712299418477,47.0522414949578
1997,aggs911__tu,17.645471364221365,28.480870971973243,46.981395267708066
95,revs124__tu,116.03803185275594,71.92842720504078,46.93348469596073
1720,rvlr06__tu,4.282300112612612,2.6580326614489964,46.80661587968972
568,jt40s__tu,-0.3458815958815959,-0.5570154343928994,46.76808792850174
1481,br57s__tu,23.381701608583707,14.523417623210916,46.739248760586975
1595,mt30s__tu,4.760939510939511,2.957478903414805,46.73135118383121
1091,agg618__tu,1097.6890396054785,683.0475648179398,46.56965816927144
538,s207a__tu,11.163650257400258,6.947313191377727,46.56115703559683
709,shorttermloanrequest12month__ln,-0.0017294079794079,-0.0027764417821695,46.47442139282764
68,bkc326__tu,200.9704794079794,322.38981679856585,46.39990395552208
921,linkf179__tu,0.1632078507078507,0.2617725503913252,46.38552715774431
1168,agg316__tu,1284.274814993565,2059.394998032443,46.36344055380259
1335,linka044__tu,0.0163690476190476,0.0102312972760264,46.14790046694336
661,assetpropevercount__ln,0.5421090733590733,0.3390538236194307,46.088016287548285
1007,linkf120__tu,0.2418758043758044,0.3856630667657733,45.825770801544294
641,derogcount12month__ln,0.4895431145431145,0.3079664203576581,45.53593060377604
210,aut224__tu,-0.3300454472329472,-0.2076367452232084,45.53199035682046
563,jt20s__tu,53.57995495495496,33.730204188710594,45.46950998813862
1983,at57s__tu,513.3653861374578,323.2820999519348,45.439277436665435
1090,agg617__tu,1103.6046404931856,695.4423630115277,45.37538782327746
1030,linkf139__tu,0.0312902187902187,0.0495824406453587,45.23709738941246
1160,agg315__tu,1331.065074002574,2108.611844694154,45.21045371820489
1775,agg812__tu,30.254635433405884,47.77789374967647,44.91270115096993
889,mt34b__tu,3.6288408944658954,2.2991452057190327,44.86163315077213
890,mt34s__tu,4.367961711711712,2.769139958899917,44.80310990651141
928,linkf178__tu,0.100265444015444,0.1580822876131345,44.75893264726834
977,linkf109__tu,0.1246782496782496,0.1964715141445498,44.71014620201528
416,re57s__tu,35.62778150095406,22.61820317167024,44.67115940233505
382,mt34c__tu,3.627775096525097,2.304752743649163,44.6023141742921
953,linkf203__tu,6.817054396439276,4.332963739463898,44.557607471087074
1940,indexq3__tu,6.607665701415701,10.377967732062436,44.394011508756456
1630,g960s__tu,4.556064993564994,7.153425735647764,44.363342559431594
124,ret255__tu,17.954351673101673,11.45019894189148,44.23908949585357
1122,agg403__tu,275.8515122265122,431.6982423155962,44.05251477754814
1967,indexq2__tu,7.032979407979408,11.005990118490663,44.04919809506113
1202,linka030__tu,29482.52911840412,46076.6863495256,43.92358265859625
1801,agg715__tu,154.697914063657,241.711324901635,43.900798611606795
833,addrcurrentlastsalesprice__ln,15245.501285492846,9761.426407096613,43.86044495998908
1089,agg616__tu,1107.580843592947,709.3285268799929,43.8384350023237
1570,in27s__tu,-1.8215894465894469,-1.166980018363867,43.80754310061224
1203,linka053__tu,29580.38437097812,46152.66955970443,43.764999108301375
1347,linkb005__tu,230.38593951093952,147.7500765161121,43.706951727611
950,linkt008__tu,-1.331322393822394,-2.0756635040006994,43.69499214269746
1394,g099s__tu,-1.331322393822394,-2.0756635040006994,43.69499214269746
911,linkf083__tu,0.075329794079794,0.1174194394648244,43.67295745981508
96,revs123__tu,114.16591956228268,73.37708127593474,43.49811840915793
1941,aggs902__tu,374.8614003163775,582.5573055547407,43.386640341309956
1947,indexq1__tu,5.852356821106821,9.08982991561366,43.33332398464458
1088,agg615__tu,1123.2109369130635,723.6192636258378,43.273244413116664
989,linkf102__tu,0.0095318532818532,0.0147785405098159,43.16414841260762
749,educationattendance__ln,0.0850627413127413,0.1317607450483144,43.07467287728352
143,rev255__tu,48.39442567567568,74.96038651567487,43.07243530765467
832,addrcurrenttimelastsale__ln,8.786920849420849,5.673560404005072,43.060260455414245
849,addrinputlastsaleprice__ln,14702.899732722182,9499.884439121784,42.99517986573848
1205,linka026__tu,1.305220398970399,0.8436229285995366,42.962412796550375
1921,bc104s__tu,20.226512226512227,31.263674522320844,42.870935192553965
848,addrinputtimelastsale__ln,8.536277348777348,5.525250316995321,42.82645674568068
1923,bc107s__tu,1.7181064993564994,2.65167679594246,42.72844823176021
1868,bc30s__tu,19.08136261261261,29.439639718420707,42.696055762158466
134,ret232__tu,20.131377087903708,13.066584588724703,42.561604040603896
1033,linkf126__tu,0.022804054054054,0.0148222640024485,42.42663361118378
123,ret254__tu,12.112210424710424,7.874863364085523,42.40087473935489
703,bankruptcycount24month__ln,0.4347651222651222,0.2827598268549692,42.36934077248707
696,inquirynonshortterm12month__ln,0.4043194980694981,0.6215075860259718,42.343995654585555
135,ret231__tu,7.43830564254923,4.847861345819624,42.16846961598267
1890,bc34s__tu,20.168758043758043,30.93974902715229,42.14950348070261
1280,linkf076__tu,17.080765056908795,26.19744470336423,42.13057655089992
972,linkf104__tu,0.0020109395109395,0.0030825062305977,42.076298601535754
1325,linka014__tu,0.3446750321750321,0.225460189759958,41.81984828457682
1582,mt01s__tu,0.2512467824967825,0.1644221940448603,41.77583286311187
1783,agg813__tu,30.45525007680453,46.52979254663046,41.76017034491499
428,pb32s__tu,89.35457579190593,58.64711217057513,41.49609919194334
1957,aggs103__tu,63.8969203806441,97.3115746987069,41.455202843516716
207,bkc81__tu,15.90158462033462,24.19942284989725,41.384687084095596
9,all235__tu,7881.92291710409,5183.714756411649,41.30235703936215
369,of35s__tu,1075.3611647361647,707.7292422718726,41.23536541045784
1782,agg811__tu,30.92648271720988,46.98947633422354,41.23158801500538
635,fltdowncash__app,765.6451093951094,1163.2744523632548,41.228193321412995
927,linkf177__tu,0.0757319819819819,0.1149272003847667,41.115479376586826
122,ret253__tu,9.055904118404118,5.970180578024572,41.07155793036282
1512,fr28s__tu,87.60608685090837,132.69050055406944,40.93065102300568
1653,g300s__tu,2.925233268983269,4.430107997026803,40.91923606584356
677,addronfilehighrisk__ln,-0.0016891891891891,-0.0025578243190066,40.90569187695053
97,revs122__tu,117.21758076133736,77.53499272619514,40.751798371159985
1765,paymnt08__tu,-1.3985855051480052,-0.9252100913820996,40.741570770918955
1498,br34s__tu,19.129826254826256,28.883280136417294,40.62829762404141
294,s061s__tu,73.20752895752896,110.5212058939268,40.61822661171194
1984,at101s__tu,40235.96991082069,26651.74646627798,40.617991405051896
1374,linka073__tu,0.0108992921492921,0.0072233396003672,40.5675356615245
941,linkf202__tu,0.0126287001287001,0.0083730488391412,40.52663705365986
633,miles_odometer__app,40699.80694980695,61342.31122382056,40.45879219968721
1494,br30s__tu,18.0684925997426,27.217502514100826,40.40547145473446
1167,agg314__tu,1412.8091216216217,2123.532027458353,40.195381377254
1087,agg614__tu,1111.7075613814382,740.5387329025747,40.07769696981243
1800,agg714__tu,165.8378441158611,248.564267157409,39.925676434112304
1894,bi20s__tu,38.27988256113256,25.56777141358052,39.82013545113712
1276,linkf073__tu,0.0231258043758043,0.015456254645621,39.757078417843196
647,criminalnonfelonycount12month__ln,-0.0006435006435006,-0.000961916837917,39.66771236790511
1546,lm04s__tu,2444.362250643501,1637.3055397665166,39.54543840011598
1737,cv08__tu,2452.539333976834,1646.0060557037295,39.357049957471126
1334,linka043__tu,0.0092503217503217,0.0062087359538279,39.35020949792252
681,ssnproblems__ln,0.0191441441441441,0.028463993703817,39.15233815460832
1103,agg613__tu,1118.940247235883,753.0307892412654,39.0934956646787
