bigAccountId,application_date,dtmApproved,dtmFunded,OriginalInterestRate,mnyReserve,mnyDiscount,GEN11_ECNL
6104708,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.037935
6104710,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.067838
6104712,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.21366
6104715,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.229127
6104717,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.064135
6104718,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.264062
6104719,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.169542
6104721,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.264226
6104722,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.115888
6104724,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.05365
6104727,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.342145
6104728,9/6/2022,9/6/2022,22-06-2022,0.2199,1015.58,648,0.269014
6104731,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.126997
6104736,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.211082
6104740,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.14152
6104747,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.125346
6104748,9/6/2022,9/6/2022,12/7/2022,0.2449,762.55,1148,0.357638
6104750,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.098903
6104752,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.16854
6104754,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.396633
6104755,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.174081
6104757,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.199382
6104760,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.078135
6104762,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.064789
6104768,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.308258
6104769,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.008981
6104774,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.398959
6104778,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.218665
6104779,9/6/2022,9/6/2022,20-06-2022,0.1549,0,248,0.078167
6104780,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.335489
6104781,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.256413
6104783,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.054175
6104784,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.149666
6104785,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.172715
6104788,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.22534
6104789,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.097094
6104791,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.137509
6104793,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.146436
6104795,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.172235
6104796,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.102165
6104799,9/6/2022,9/6/2022,17-06-2022,0.2049,1338.12,998,0.160578
6104800,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.088111
6104803,9/6/2022,9/6/2022,29-06-2022,0.1549,1206.07,449,0.013399
6104805,9/6/2022,9/6/2022,29-06-2022,0.2049,1650.6,398,0.171474
6104807,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.090559
6104808,9/6/2022,9/6/2022,21-06-2022,0.1999,1262.52,398,0.146566
6104809,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.120378
6104812,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.164514
6104813,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.132089
6104814,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.092754
6104819,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.098668
6104821,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.335075
6104822,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.270821
6104823,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.210592
6104824,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.107511
6104827,9/6/2022,9/6/2022,21-06-2022,0.1875,0,598,0.203686
6104829,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.182104
6104830,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.184119
6104831,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.138106
6104833,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,-0.002553
6104838,9/6/2022,9/6/2022,16-06-2022,0.2199,639.07,648,0.354495
6104839,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.19818
6104845,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.322709
6104846,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.150611
6104847,9/6/2022,9/6/2022,21-06-2022,0.1749,903.67,548,0.08405
6104852,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.17492
6104855,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.110663
6104858,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.186816
6104860,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.236445
6104861,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.116837
6104862,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.307224
6104863,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.103146
6104864,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.027328
6104866,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.195922
6104867,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.143649
6104868,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.141521
6104870,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.180576
6104871,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.20732
6104876,9/6/2022,9/6/2022,16-06-2022,0.1825,0,398,0.165618
6104878,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.45826
6104883,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.100311
6104887,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.121673
6104891,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.158823
6104895,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,-0.003348
6104903,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.441783
6104905,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.134981
6104907,9/6/2022,9/6/2022,20-06-2022,0.1799,1225.73,248,0.132651
6104908,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.10453
6104909,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.107042
6104911,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.158257
6104912,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.273221
6104915,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.030085
6104916,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.060363
6104919,9/6/2022,9/6/2022,1/7/2022,0.2025,0,398,0.195217
6104920,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.030152
6104921,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.145274
6104922,9/6/2022,9/6/2022,15-07-2022,0.1799,581.7,248,0.104801
6104924,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.214391
6104925,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.20826
6104926,9/6/2022,9/6/2022,17-06-2022,0.2099,1036.22,648,0.272051
6104928,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.07857
6104931,9/6/2022,9/6/2022,14-07-2022,0.2199,951.05,648,0.255847
6104932,9/6/2022,9/6/2022,16-06-2022,0.1849,0,398,0.309199
6104934,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.27036
6104935,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.060817
6104937,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.15435
6104938,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.134606
6104939,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.239512
6104940,9/6/2022,9/6/2022,17-06-2022,0.1799,1227.24,548,0.110324
6104941,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.111666
6104943,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.319576
6104949,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.064112
6104951,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.24359
6104952,9/6/2022,9/6/2022,16-06-2022,0.1949,1020.11,698,0.133966
6104954,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.04424
6104955,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.386505
6104960,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.198623
6104962,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.304843
6104964,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.085311
6104965,9/6/2022,9/6/2022,6/7/2022,0.1799,0,698,0.303512
6104966,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.223451
6104970,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.144102
6104972,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.430229
6104973,9/6/2022,9/6/2022,16-06-2022,0.2449,901.66,1148,0.424759
6104974,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.051389
6104976,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.07206
6104977,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.165815
6104978,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.09017
6104980,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.273094
6104986,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.13842
6104987,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.2933
6104988,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.178031
6104990,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.551933
6104992,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.299478
6104997,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.276555
6104999,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.129681
6105002,9/6/2022,9/6/2022,17-06-2022,0.1999,999.63,648,0.256033
6105004,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.069558
6105007,9/6/2022,18-07-2022,NULL,NULL,NULL,NULL,0.246528
6105011,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.167154
6105012,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.114702
6105015,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.110928
6105020,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.216934
6105021,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.303029
6105026,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.203239
6105027,9/6/2022,20-06-2022,7/7/2022,0.2299,583.13,948,0.171717
6105030,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.144124
6105031,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.306903
6105033,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.286102
6105038,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.057295
6105042,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.115286
6105044,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.183449
6105047,9/6/2022,9/6/2022,20-06-2022,0.1899,1450.51,398,0.212742
6105048,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.193352
6105051,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.107665
6105052,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.263796
6105053,9/6/2022,9/6/2022,17-06-2022,0.2049,0,798,0.247831
6105054,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.077137
6105056,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.240382
6105057,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.060853
6105058,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.240916
6105060,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.205061
6105065,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.184634
6105069,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.115326
6105073,9/6/2022,9/6/2022,17-06-2022,0.2199,748.96,1248,0.158358
6105075,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.17731
6105078,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.08066
6105081,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.25992
6105086,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.208003
6105094,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.240399
6105095,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.085021
6105098,9/6/2022,9/6/2022,28-06-2022,0.1649,1723.19,248,0.189213
6105099,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.154657
6105100,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.280817
6105101,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.349065
6105102,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.175659
6105104,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.191321
6105106,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.21557
6105109,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.100607
6105111,9/6/2022,9/6/2022,22-06-2022,0.1999,1388.03,398,0.376944
6105114,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.090125
6105115,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.176079
6105124,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.445077
6105125,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.405396
6105126,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.103724
6105130,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.164807
6105132,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.246621
6105133,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.23256
6105134,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.181065
6105136,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.235727
6105137,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.060891
6105141,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.110637
6105143,9/6/2022,9/6/2022,29-06-2022,0.1649,535.25,248,0.075377
6105146,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.128108
6105147,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.210371
6105148,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.306367
6105149,9/6/2022,9/6/2022,16-06-2022,0.2349,0,848,0.398896
6105150,9/6/2022,9/6/2022,17-06-2022,0.2049,1348.7,398,0.148206
6105156,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.147932
6105161,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.080543
6105164,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.12387
6105165,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.196569
6105168,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.113746
6105170,9/6/2022,9/6/2022,21-06-2022,0.2049,0,398,0.232404
6105176,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.138596
6105183,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.18286
6105186,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.198545
6105187,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.106414
6105190,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.297546
6105191,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.142805
6105192,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.236302
6105196,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.176193
6105197,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.073341
6105198,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.248
6105200,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.080769
6105209,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.197464
6105211,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.334696
6105212,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.086253
6105213,9/6/2022,9/6/2022,29-06-2022,0.1999,1501.92,398,0.157654
6105215,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.215189
6105217,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.282931
6105218,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.318001
6105222,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.061452
6105223,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.203235
6105227,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.168941
6105228,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.064562
6105230,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.141119
6105231,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.206329
6105233,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.096731
6105236,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.096827
6105240,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.404223
6105242,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.144512
6105243,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.289503
6105245,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.076943
6105250,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.256744
6105252,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.315511
6105253,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.170264
6105254,9/6/2022,9/6/2022,17-06-2022,0.2199,820.53,948,0.164593
6105255,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.021913
6105256,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.277459
6105264,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.019694
6105265,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.163672
6105269,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.175137
6105270,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.297884
6105272,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.068535
6105275,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.266385
6105277,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.29885
6105281,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.365218
6105282,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.269629
6105287,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.228274
6105290,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.196571
6105291,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.300571
6105294,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.138014
6105297,9/6/2022,9/6/2022,5/7/2022,0.2099,250,648,0.154962
6105298,9/6/2022,9/6/2022,11/7/2022,0.1849,0,1398,0.323207
6105299,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.164847
6105301,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.080381
6105303,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.228591
6105310,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.367712
6105311,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.246495
6105312,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.40588
6105313,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.141131
6105321,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.108113
6105322,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.193708
6105323,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.201316
6105326,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.086125
6105327,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.404281
6105329,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.082979
6105332,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.27692
6105333,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.239611
6105334,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.081439
6105338,9/6/2022,9/6/2022,30-06-2022,0.2199,420.34,948,0.295177
6105340,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.224958
6105342,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.027558
6105343,9/6/2022,9/6/2022,20-06-2022,0.2349,648.14,698,0.093726
6105347,9/6/2022,9/6/2022,21-06-2022,0.1799,872.34,248,0.114516
6105348,9/6/2022,9/6/2022,20-06-2022,0.2049,0,898,0.294704
6105350,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.361949
6105351,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.100449
6105353,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.190983
6105355,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.23035
6105359,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.171525
6105364,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.209806
6105368,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.246282
6105372,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.087208
6105376,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.158766
6105378,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.204195
6105389,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.213367
6105390,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.423321
6105394,9/6/2022,9/6/2022,21-06-2022,0.2049,1273.1,398,0.228433
6105395,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.189337
6105396,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.294788
6105402,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.207821
6105403,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.399645
6105407,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.126123
6105409,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.313764
6105410,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.191605
6105412,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.26064
6105418,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.293772
6105421,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.157867
6105422,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.162876
6105424,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.199389
6105425,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.160297
6105429,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.1555
6105430,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.224571
6105431,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.234013
6105435,9/6/2022,9/6/2022,16-06-2022,0.1749,1224.72,248,0.065565
6105436,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.170368
6105437,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.247453
6105438,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.187259
6105443,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.070238
6105444,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.248626
6105450,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.109184
6105455,9/6/2022,9/6/2022,6/7/2022,0.1749,1424.3,149,0.109327
6105456,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.200898
6105457,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.11476
6105459,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.230593
6105461,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.278195
6105462,9/6/2022,9/6/2022,21-06-2022,0.2149,250,1448,0.365857
6105463,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.164321
6105465,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.137963
6105467,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.319877
6105473,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.049244
6105474,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.057806
6105478,9/6/2022,9/6/2022,24-06-2022,0.1749,0,698,0.205022
6105479,9/6/2022,9/6/2022,27-06-2022,0.1999,646.46,398,0.207066
6105489,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.272772
6105490,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.180306
6105492,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.123943
6105495,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.128704
6105497,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.143897
6105498,9/6/2022,9/6/2022,6/7/2022,0.1799,0,698,0.250165
6105502,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.054127
6105503,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.095684
6105504,9/6/2022,9/6/2022,NULL,NULL,NULL,NULL,0.113405
6105507,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.215642
6105510,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.005006
6105513,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.187596
6105518,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.054873
6105520,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.276491
6105521,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.384253
6105522,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.196414
6105524,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.215294
6105525,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.078518
6105526,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.057134
6105527,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.189894
6105528,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.060145
6105531,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.352677
6105534,10/6/2022,10/6/2022,24-06-2022,0.1949,714.17,698,0.129592
6105538,10/6/2022,10/6/2022,20-06-2022,0.2199,0,648,0.31445
6105540,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.147197
6105541,10/6/2022,10/6/2022,29-06-2022,0.2199,0,648,0.273714
6105543,10/6/2022,10/6/2022,28-06-2022,0.1599,0,848,0.130917
6105544,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.08515
6105545,10/6/2022,10/6/2022,29-06-2022,0.1599,1132.99,749,0.023488
