Feature,Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,Description,rank
linkf038__tu,"[18.50, 30.50)",5260,0.05567492617250759,3745,1515,0.2880228136882129,-0.44855937071626584,0.012664677539101958,0.001569944898780761,Number of inquiries all time ONLINE LENDER,75
linkf038__tu,"[30.50, inf)",4878,0.05163161404362967,3278,1600,0.3280032800328003,-0.6363356976482138,0.024713086719760035,0.003038049422807231,Number of inquiries all time ONLINE LENDER,75
linkf038__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of inquiries all time ONLINE LENDER,75
linkf038__tu,"[10.50, 18.50)",8056,0.08526943065508007,5798,2258,0.28028798411122147,-0.410531983952123,0.016092657193529526,0.0019975740795267344,Number of inquiries all time ONLINE LENDER,75
linkf038__tu,Missing,33261,0.35205393905394966,29108,4153,0.12486094825771925,0.5936165371121074,0.10302538387729618,0.012692358750516247,Number of inquiries all time ONLINE LENDER,75
st34s__tu,"[100.50, 108.50)",6817,0.07215512770303883,4670,2147,0.31494792430687985,-0.5764779959399543,0.027959166012086697,0.0034472921759698474,Utilization for open student loan trades verified in past 12 months,76
st34s__tu,"(-inf, 100.50)",5579,0.05905140933772241,4152,1427,0.2557806058433411,-0.28554974135522815,0.005218742669746655,0.0006501355319221925,Utilization for open student loan trades verified in past 12 months,76
st34s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Utilization for open student loan trades verified in past 12 months,76
st34s__tu,"[132.50, inf)",4869,0.05153635276310636,3595,1274,0.26165537071267203,-0.31618311470107807,0.0056299721226020435,0.0007008296412811038,Utilization for open student loan trades verified in past 12 months,76
st34s__tu,"[108.50, 132.50)",7699,0.08149073319432243,5429,2270,0.2948434861670347,-0.4815904252941138,0.02154291899984651,0.0026671398530995847,Utilization for open student loan trades verified in past 12 months,76
st34s__tu,Missing,69513,0.7357663770018099,57236,12277,0.1766144462186929,0.18588992912166935,0.024038357823704705,0.0030004759022688385,Utilization for open student loan trades verified in past 12 months,76
st34s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.08438915762798661,0.010465873104541567,Utilization for open student loan trades verified in past 12 months,76
at25s__tu,"[3.50, 8.50)",11394,0.1206007811425003,8171,3223,0.2828681762331051,-0.42328685115484654,0.02427514872590398,0.00301194136924038,Number of currently open and satisfactory trades 12 months or older,77
at25s__tu,"[2.50, 3.50)",6125,0.06483059368946939,4324,1801,0.2940408163265306,-0.4777267151409734,0.016848760265034787,0.0020862933563081778,Number of currently open and satisfactory trades 12 months or older,77
at25s__tu,"[8.50, inf)",6665,0.07054627052086751,4549,2116,0.3174793698424606,-0.5881856341323022,0.028534762677681992,0.00351630216186969,Number of currently open and satisfactory trades 12 months or older,77
at25s__tu,"(-inf, 1.50)",25661,0.2716110799453835,19725,5936,0.23132379876076536,-0.15271418785725754,0.00661947207603603,0.0008266308999104917,Number of currently open and satisfactory trades 12 months or older,77
at25s__tu,Missing,33453,0.3540861797051134,30245,3208,0.09589573431381342,0.8901176428304931,0.2113342131286734,0.025577829285885548,Number of currently open and satisfactory trades 12 months or older,77
at25s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of currently open and satisfactory trades 12 months or older,77
at25s__tu,"[1.50, 2.50)",11179,0.11832509499666585,8068,3111,0.2782896502370516,-0.40060414654765086,0.02121051422837516,0.002633726464943944,Number of currently open and satisfactory trades 12 months or older,77
at25s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.30882287110170537,0.03765272353815823,Number of currently open and satisfactory trades 12 months or older,77
sourcecredheadertimeoldest__ln,Missing,1424,0.015072451496131333,874,550,0.3862359550561798,-0.8904034512950976,0.014885068524017716,0.0018015068149352617,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[184.50, 211.50)",5773,0.06110481916233581,4315,1458,0.25255499740169757,-0.26853385777519145,0.004753993179113289,0.0005924700784186122,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[85.50, 111.50)",5252,0.0555902494787091,3831,1421,0.27056359482102055,-0.36180053212056795,0.008047200801524608,0.0010004494271566838,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[111.50, 147.50)",6253,0.06618542079024524,4422,1831,0.2928194466656005,-0.4718357319812354,0.016754965740679712,0.002075156615829369,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[147.50, 184.50)",6172,0.06532806926553553,4541,1631,0.26425793907971484,-0.32961162024717905,0.007783217196712669,0.0009685217768645987,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,,94477,1.0,75082,19395,0.20528805952771573,,0.14299781864085553,0.017571469592524546,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"(-inf, 54.50)",4759,0.05037204822337712,3962,797,0.16747215801639,0.25008399974416484,0.0029199576149748882,0.00036404652038928096,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[372.50, 397.50)",5968,0.06316881357367402,5125,843,0.1412533512064343,0.4513532972806371,0.011190805492921223,0.0013870964304369942,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[344.50, 372.50)",6119,0.06476708616912052,5094,1025,0.1675110312142507,0.24980521524277743,0.003746366174652386,0.0004670819376869236,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[397.50, 419.50)",4969,0.052594811435587495,4352,617,0.12416985308915275,0.5999562159062743,0.015689437424774865,0.0019322856430816554,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[419.50, inf)",9208,0.09746287456206272,8265,943,0.10241094700260643,0.8171531788975506,0.05022130911434299,0.00610863412694034,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[271.50, 298.50)",7501,0.07939498502280978,5956,1545,0.20597253699506732,-0.00419034425206255,1.3958170613400638e-06,1.7447700501587859e-07,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[298.50, 316.50)",4798,0.05078484710564476,3790,1008,0.21008753647353065,-0.029167699278958237,4.357694747169041e-05,5.446925352114529e-06,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[54.50, 85.50)",4724,0.05000158768800872,3565,1159,0.24534292972057578,-0.22995905921547166,0.0028230347141186807,0.00035210386129054137,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[316.50, 344.50)",7130,0.07546810334790478,5806,1324,0.18569424964936887,0.12466885936350525,0.0011299699217605112,0.0001411548406234477,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[211.50, 238.50)",5963,0.06311589064004997,4529,1434,0.240482978366594,-0.2035321263274681,0.0027712660724803035,0.00034581157496880056,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Time (in months) since the subject first reported by a credit header source on file,78
sourcecredheadertimeoldest__ln,"[238.50, 271.50)",8464,0.08958794203880309,6655,1809,0.21372873345935728,-0.0509713032901995,0.00023625390424865123,2.952854154490616e-05,Time (in months) since the subject first reported by a credit header source on file,78
s062s__tu,"[72.50, inf)",12109,0.1281687606507404,10670,1439,0.11883722850772153,0.6499220886843149,0.044140701082804275,0.005422484037543059,Months since most recent 90 or more days past due,79
s062s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Months since most recent 90 or more days past due,79
s062s__tu,Missing,499,0.005281708775680853,499,0,0.0,0.0,0.0,0.0,Months since most recent 90 or more days past due,79
s062s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.07806432638107544,0.009642076409919114,Months since most recent 90 or more days past due,79
s062s__tu,"[30.50, 72.50)",5107,0.05405548440361146,4426,681,0.1333463873115332,0.5181236657373662,0.012350379237743573,0.0015267577521576097,Months since most recent 90 or more days past due,79
s062s__tu,"[2.50, 11.50)",5271,0.05579135662648052,4228,1043,0.19787516600265603,0.04606234326523939,0.00011676892542888346,1.4594825434041691e-05,Months since most recent 90 or more days past due,79
s062s__tu,"(-inf, 0.50)",29340,0.31055177450596444,22398,6942,0.23660531697341514,-0.1821837970032092,0.010860606006984758,0.0013557013940168287,Months since most recent 90 or more days past due,79
s062s__tu,"[0.50, 2.50)",37273,0.3945193009938927,28787,8486,0.2276715048426475,-0.13205939915787002,0.007148107563709671,0.0008928647363864728,Months since most recent 90 or more days past due,79
s062s__tu,"[11.50, 30.50)",4878,0.05163161404362967,4074,804,0.16482164821648215,0.26921577888366843,0.003447763564404273,0.00042967366438110156,Months since most recent 90 or more days past due,79
jt41s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of joint installment or joint mortgage trades,80
jt41s__tu,Missing,53007,0.5610571885220742,40735,12272,0.23151659214820683,-0.15379811958641154,0.013872627438743276,0.0017323713797904455,Number of joint installment or joint mortgage trades,80
jt41s__tu,"[1.50, 2.50)",8530,0.09028652476264064,7083,1447,0.16963657678780775,0.2346395503980223,0.00462943854773207,0.0005773559772856473,Number of joint installment or joint mortgage trades,80
jt41s__tu,"(-inf, 1.50)",20902,0.2212390317220064,16658,4244,0.20304277102669602,0.013818812037295514,4.207568382434779e-05,5.2594186307765e-06,Number of joint installment or joint mortgage trades,80
jt41s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.06672757523993568,0.008183556664767947,Number of joint installment or joint mortgage trades,80
jt41s__tu,"[4.50, inf)",5096,0.053939053949638535,4614,482,0.0945839874411303,0.9053407759589824,0.03313641909105387,0.004006148391634418,Number of joint installment or joint mortgage trades,80
jt41s__tu,"[2.50, 4.50)",6942,0.07347820104364025,5992,950,0.13684817055603574,0.4881529918783525,0.015047014478582116,0.0018624214974266601,Number of joint installment or joint mortgage trades,80
jt40s__tu,Missing,53007,0.5610571885220742,40735,12272,0.23151659214820683,-0.15379811958641154,0.013872627438743276,0.0017323713797904455,Number of joint revolving trades,81
jt40s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.033682417417237716,0.004203630609399,Number of joint revolving trades,81
jt40s__tu,"(-inf, inf)",41470,0.43894281147792585,34347,7123,0.17176272003858212,0.2196201448894517,0.01980978997849444,0.0024712592296085543,Number of joint revolving trades,81
jt40s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of joint revolving trades,81
fi36s__tu,"[28.50, 77.50)",7998,0.08465552462504101,6582,1416,0.17704426106526633,0.18293710652550366,0.0026810615670183626,0.0003346661620285325,Months since most recent finance installment delinquency,82
fi36s__tu,"[7.50, 28.50)",8523,0.09021243265556696,6641,1882,0.22081426727678047,-0.09263803532872772,0.0007953306055818508,9.93807921285633e-05,Months since most recent finance installment delinquency,82
fi36s__tu,"[2.50, 7.50)",5509,0.058310488266985615,4263,1246,0.22617534942820838,-0.12353083130630438,0.0009222118717475048,0.00011520324385831714,Months since most recent finance installment delinquency,82
fi36s__tu,"[77.50, inf)",16169,0.1711421827534744,13663,2506,0.15498793988496506,0.3424380441583579,0.01806902275300859,0.002247656506330851,Months since most recent finance installment delinquency,82
fi36s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.046084551845279514,0.005744218968408906,Months since most recent finance installment delinquency,82
fi36s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Months since most recent finance installment delinquency,82
fi36s__tu,Missing,18682,0.19774124919292527,15374,3308,0.17706883631302858,0.18276844504137912,0.006251296777201978,0.000780326305122701,Months since most recent finance installment delinquency,82
fi36s__tu,"[1.50, 2.50)",9035,0.09563174105867037,6859,2176,0.24084117321527393,-0.2054922192006281,0.004282542272687078,0.0005343778977197136,Months since most recent finance installment delinquency,82
fi36s__tu,"(-inf, 1.50)",28561,0.3023063814473364,21700,6861,0.24022268127866672,-0.20210649188645635,0.013083085998034153,0.0016326080612202275,Months since most recent finance installment delinquency,82
all232__tu,"[227.50, 1206.50)",8515,0.09012775596176847,6415,2100,0.24662360540223136,-0.23686389538589392,0.005408884087427724,0.0006745343961742827,Aggregate Excess Payment for All accounts over the past 3 months,83
all232__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Aggregate Excess Payment for All accounts over the past 3 months,83
all232__tu,"[1206.50, inf)",4771,0.050499063264074856,3736,1035,0.21693565290295536,-0.06995145507485256,0.0002521987024606548,3.1518411982717274e-05,Aggregate Excess Payment for All accounts over the past 3 months,83
all232__tu,Missing,31191,0.3301438445335902,25905,5286,0.1694719630662691,0.23580863536053798,0.017091010165804676,0.0021314402114699406,Aggregate Excess Payment for All accounts over the past 3 months,83
all232__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.026914589776878772,0.003357619586935088,Aggregate Excess Payment for All accounts over the past 3 months,83
all232__tu,"(-inf, 50.50)",43679,0.4623241635530341,34031,9648,0.22088417775132216,-0.09304431479185982,0.0041122501515203505,0.0005138459285651212,Aggregate Excess Payment for All accounts over the past 3 months,83
all232__tu,"[50.50, 227.50)",6321,0.06690517268753242,4995,1326,0.2097769340294257,-0.02729502838727016,5.024666966536726e-05,6.280638743026137e-06,Aggregate Excess Payment for All accounts over the past 3 months,83
in27s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.052070194771161586,0.006453996654313137,Number of currently open and satisfactory installment trades 24 months or older,84
in27s__tu,"[1.50, 4.50)",9236,0.09775924299035745,6806,2430,0.2631009094846254,-0.3236522299978595,0.011212110898619674,0.001395428653242747,Number of currently open and satisfactory installment trades 24 months or older,84
in27s__tu,"[4.50, inf)",8060,0.08531176900197932,5560,2500,0.31017369727047145,-0.5542581723357802,0.030399304538768775,0.003752008869734442,Number of currently open and satisfactory installment trades 24 months or older,84
in27s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of currently open and satisfactory installment trades 24 months or older,84
in27s__tu,Missing,59052,0.6250410152735586,48085,10967,0.18571767255977784,0.12451396566225692,0.009335822096545918,0.0011662244915696639,Number of currently open and satisfactory installment trades 24 months or older,84
in27s__tu,"(-inf, 1.50)",18129,0.1918879727341046,14631,3498,0.1929505212642727,0.07738564007549864,0.0011229572372272187,0.000140334639766284,Number of currently open and satisfactory installment trades 24 months or older,84
au01s__tu,"[2.50, 3.50)",11480,0.12151105560083407,9146,2334,0.20331010452961673,0.012167542647382845,1.792510256718469e-05,2.24062399914373e-06,Number of auto trades,85
au01s__tu,"(-inf, 0.50)",22078,0.23368650571038455,17423,4655,0.21084337349397592,-0.03371628701237839,0.00026829251563658627,3.3534976046341834e-05,Number of auto trades,85
au01s__tu,"[1.50, 2.50)",19114,0.20231379065804375,14872,4242,0.22193156848383383,-0.09912015444746403,0.002045779976587754,0.0002556178641518981,Number of auto trades,85
au01s__tu,"[0.50, 1.50)",26767,0.28331763286302486,20856,5911,0.2208316210258901,-0.09273889393514811,0.0025032984151782188,0.00031280021663612073,Number of auto trades,85
au01s__tu,"[3.50, 5.50)",9764,0.10334790478105782,8065,1699,0.17400655469070053,0.2039283201632609,0.004041042588515261,0.0005042568589646674,Number of auto trades,85
au01s__tu,"[5.50, inf)",4775,0.0505414016109741,4221,554,0.11602094240837696,0.6770971103110985,0.018724762739544033,0.0022968844740801813,Number of auto trades,85
au01s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of auto trades,85
au01s__tu,Missing,499,0.005281708775680853,499,0,0.0,0.0,0.0,0.0,Number of auto trades,85
au01s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.027601101338029038,0.003405335013878353,Number of auto trades,85
agg102__tu,"[9949.00, 14902.50)",7533,0.07973369179800374,5925,1608,0.21346077260055754,-0.04937603245969613,0.00019721996940109601,2.464999220526008e-05,Aggregate non-mortgage balances for month 2,86
agg102__tu,"[5065.50, 9949.00)",8343,0.08830720704510092,6624,1719,0.20604099244875945,-0.004608858041869945,1.878331922431458e-06,2.347912825081158e-07,Aggregate non-mortgage balances for month 2,86
agg102__tu,"[20255.50, 31363.50)",9193,0.09730410576119056,7316,1877,0.204177091265093,0.006823424200131045,4.521283730734217e-06,5.6515936995379e-07,Aggregate non-mortgage balances for month 2,86
agg102__tu,"[14902.50, 20255.50)",6713,0.07105433068365846,5168,1545,0.23015045434232087,-0.1461036925935244,0.0015820539014034514,0.0001975810346718414,Aggregate non-mortgage balances for month 2,86
agg102__tu,Missing,18453,0.19531737883294348,17570,883,0.04785129789194169,1.6370574318530664,0.3085585061742166,0.03476830437436006,Aggregate non-mortgage balances for month 2,86
agg102__tu,"(-inf, 78.50)",4746,0.05023444859595457,2681,2065,0.4351032448377581,-1.09250591588329,0.07730912018282633,0.0092100137852659,Aggregate non-mortgage balances for month 2,86
agg102__tu,"[78.50, 699.50)",8097,0.08570339871079734,5932,2165,0.2673829813511177,-0.34562448590288386,0.011274186230391638,0.001402300468880552,Aggregate non-mortgage balances for month 2,86
agg102__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Aggregate non-mortgage balances for month 2,86
agg102__tu,"[699.50, 2179.50)",8546,0.09045587815023762,6203,2343,0.2741633512754505,-0.37996466225879444,0.014510087309471776,0.0018029283054337084,Aggregate non-mortgage balances for month 2,86
agg102__tu,"[2179.50, 5065.50)",7499,0.07937381584936017,5719,1780,0.23736498199759967,-0.1863849480949309,0.002908756473918833,0.00036306917843616747,Aggregate non-mortgage balances for month 2,86
agg102__tu,"[60939.50, inf)",6147,0.06506345459741525,4698,1449,0.23572474377745242,-0.17730232582594074,0.0021521644953570464,0.0002686687414655748,Aggregate non-mortgage balances for month 2,86
agg102__tu,"[31363.50, 60939.50)",9207,0.09745228997533792,7246,1961,0.21299011621592268,-0.046570503465440005,0.00021425761423464492,2.6779781810285126e-05,Aggregate non-mortgage balances for month 2,86
agg102__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.4187127519668746,0.048065095613181806,Aggregate non-mortgage balances for month 2,86
trv03__tu,"[3.50, inf)",6075,0.06430136435322883,4372,1703,0.2803292181069959,-0.4107363800903756,0.012148130870939858,0.0015079314108187138,Number of non-mortgage trades with a balance increase last month,87
trv03__tu,"[1.50, 3.50)",12619,0.13356689988039416,9211,3408,0.27006894365639117,-0.35929273568508724,0.019055516535863754,0.0023692097116645387,Number of non-mortgage trades with a balance increase last month,87
trv03__tu,"[0.50, 1.50)",19356,0.2048752606454481,14210,5146,0.26586071502376524,-0.3378393204746595,0.025698211527707158,0.003197086654020246,Number of non-mortgage trades with a balance increase last month,87
trv03__tu,Missing,23818,0.25210368661155624,22150,1668,0.07003106893945756,1.232646643830473,0.2576345399591194,0.030308799620749227,Number of non-mortgage trades with a balance increase last month,87
trv03__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.3215846485084094,0.03826333938300314,Number of non-mortgage trades with a balance increase last month,87
trv03__tu,"(-inf, 0.50)",32609,0.34515278850937264,25139,7470,0.22907786193995522,-0.14004012274529098,0.007048249614779215,0.0008803119857504187,Number of non-mortgage trades with a balance increase last month,87
trv03__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of non-mortgage trades with a balance increase last month,87
s064b__tu,"[1515.50, 2283.50)",5618,0.05946420821999005,4248,1370,0.24385902456390174,-0.221928004624512,0.0031200016663158405,0.00038920182797288214,Total placement amount of non-medical third party collections,88
s064b__tu,"[2283.50, 4071.50)",6911,0.0731500788551711,5325,1586,0.22948922008392417,-0.14236796034128374,0.0015448624838814333,0.0001929448909167345,Total placement amount of non-medical third party collections,88
s064b__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.017510692257422175,0.0021859623507077125,Total placement amount of non-medical third party collections,88
s064b__tu,"[798.50, 1515.50)",8695,0.09203298157223451,6731,1964,0.22587694077055778,-0.12182503762781449,0.0014149443746681069,0.00017675875464877094,Total placement amount of non-medical third party collections,88
s064b__tu,"[4071.50, inf)",8489,0.08985255670692338,6403,2086,0.24572976793497467,-0.23204727476603204,0.005168481631517918,0.0006446146069412463,Total placement amount of non-medical third party collections,88
s064b__tu,"[235.50, 454.50)",5013,0.0530605332514792,4049,964,0.19230001994813484,0.08156837269749917,0.00034455898859353247,4.305793750020463e-05,Total placement amount of non-medical third party collections,88
s064b__tu,Missing,47916,0.5071710575060597,38893,9023,0.18830870690374824,0.10747186410911302,0.005672793093125795,0.0007087580736846975,Total placement amount of non-medical third party collections,88
s064b__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Total placement amount of non-medical third party collections,88
s064b__tu,"(-inf, 235.50)",4751,0.05028737152957863,3826,925,0.19469585350452537,0.06621586376365651,0.00021618919093775312,2.701871302068727e-05,Total placement amount of non-medical third party collections,88
s064b__tu,"[454.50, 798.50)",7084,0.07498121235856346,5607,1477,0.208498023715415,-0.019562735131823494,2.8860828381794524e-05,3.6075460224890854e-06,Total placement amount of non-medical third party collections,88
cv13__tu,"[25.50, 31.50)",5113,0.05411899192396033,3866,1247,0.2438881283004107,-0.2220858346358765,0.0028437093611640304,0.000354734957701228,Percentage of trades ever delinquent,89
cv13__tu,"(-inf, 4.50)",8068,0.08539644569577781,7310,758,0.09395141298958849,0.912749618377336,0.05319320565069736,0.006427544175203833,Percentage of trades ever delinquent,89
cv13__tu,"[68.50, 79.50)",7671,0.0811943647660277,5814,1857,0.24208056315995308,-0.21225902895800086,0.0038866727461613223,0.00048492411291585144,Percentage of trades ever delinquent,89
cv13__tu,"[79.50, 97.50)",6694,0.07085322353588704,5237,1457,0.21765760382432028,-0.07419626063983342,0.00039858587493204876,4.981180913025225e-05,Percentage of trades ever delinquent,89
cv13__tu,"[65.50, 68.50)",5001,0.05293351821078146,3879,1122,0.22435512897420515,-0.11310096736679087,0.0006996931145693882,8.741505268629107e-05,Percentage of trades ever delinquent,89
cv13__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.30512817193526565,0.033540431601313966,Percentage of trades ever delinquent,89
cv13__tu,Missing,499,0.005281708775680853,499,0,0.0,0.0,0.0,0.0,Percentage of trades ever delinquent,89
cv13__tu,"[17.50, 25.50)",7101,0.07516115033288526,5428,1673,0.23560061963103787,-0.17661322875618035,0.0024664132091424427,0.0003079015826580726,Percentage of trades ever delinquent,89
cv13__tu,"[40.50, 49.50)",7527,0.07967018427765488,5629,1898,0.25215889464594127,-0.26643444242996295,0.00609839360732699,0.0007600524413391915,Percentage of trades ever delinquent,89
cv13__tu,"[33.50, 40.50)",7105,0.07520348867978449,5365,1740,0.24489795918367346,-0.22755428586789228,0.0041548306034383305,0.0005182361920016707,Percentage of trades ever delinquent,89
cv13__tu,"[31.50, 33.50)",4997,0.05289117986388221,3832,1165,0.23313988393035823,-0.16289977563316627,0.0014709027562366166,0.0001836598202806755,Percentage of trades ever delinquent,89
cv13__tu,"[57.50, 65.50)",7075,0.07488595107804016,5198,1877,0.26530035335689045,-0.3349663701091896,0.009227166470555206,0.001148033635260298,Percentage of trades ever delinquent,89
cv13__tu,"[50.50, 57.50)",5652,0.059824084168633634,4192,1460,0.25831564048124556,-0.29882403742562036,0.005810586567732519,0.0007236329281240387,Percentage of trades ever delinquent,89
cv13__tu,"[49.50, 50.50)",8638,0.09142966012892027,6730,1908,0.22088446399629544,-0.09304597809357462,0.000813271910310393,0.00010162233306455553,Percentage of trades ever delinquent,89
cv13__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Percentage of trades ever delinquent,89
cv13__tu,"[4.50, 17.50)",4901,0.05187505953830033,3902,999,0.20383595184656192,0.008924193810386782,4.120529203222608e-06,5.150644412219349e-07,Percentage of trades ever delinquent,89
cv13__tu,"[97.50, inf)",8435,0.08928098902378356,8201,234,0.02774155305275637,2.203124712954594,0.2140606195337958,0.022392347496506787,Percentage of trades ever delinquent,89
rets119__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.009316652121995337,0.0011615095027587793,Aggregate Retail Spend for Month M = 19,90
rets119__tu,"[39.50, inf)",5487,0.05807762735903976,4614,873,0.15910333515582287,0.31134933416998045,0.00511895999336675,0.0006372979622223112,Aggregate Retail Spend for Month M = 19,90
rets119__tu,"(-inf, 39.50)",9122,0.09655260010372894,7502,1620,0.1775926331944749,0.1791779536912863,0.002936859518276887,0.00036661714803853246,Aggregate Retail Spend for Month M = 19,90
rets119__tu,Missing,79868,0.8453697725372313,62966,16902,0.21162417989682977,-0.038402608675595085,0.0012608326103516997,0.00015759439249793568,Aggregate Retail Spend for Month M = 19,90
rets119__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Aggregate Retail Spend for Month M = 19,90
agg812__tu,"(-inf, 24.50)",13299,0.14076441885326588,9803,3496,0.26287690803819835,-0.32249654523781635,0.016024442359169274,0.0019944199419941674,Aggregate bankcard actual payment for month 12,91
agg812__tu,"[24.50, 80.50)",5305,0.0561512325751241,4200,1105,0.20829406220546653,-0.018326358404509913,1.8960570685781866e-05,2.3700381695625824e-06,Aggregate bankcard actual payment for month 12,91
agg812__tu,"[80.50, 200.50)",4820,0.05101770801359061,3779,1041,0.21597510373443984,-0.06428791398959621,0.00021484955370020155,2.6851570379314246e-05,Aggregate bankcard actual payment for month 12,91
agg812__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Aggregate bankcard actual payment for month 12,91
agg812__tu,"[200.50, inf)",5678,0.06009928342347873,4154,1524,0.268404367735118,-0.3508322805346502,0.008157122806672783,0.001014443126150984,Aggregate bankcard actual payment for month 12,91
agg812__tu,Missing,65375,0.6919673571345407,53146,12229,0.18705927342256215,0.11566711432274213,0.008942929962053831,0.0011172435034893617,Aggregate bankcard actual payment for month 12,91
agg812__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.03335830525228187,0.004155328180183391,Aggregate bankcard actual payment for month 12,91
inquiryshortterm12month__ln,"[0.50, inf)",18218,0.1928300009526128,12941,5277,0.2896585794269404,-0.4565227373081141,0.045525456929557916,0.005641774220671431,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry),92
inquiryshortterm12month__ln,,94477,1.0,75082,19395,0.20528805952771573,,0.07838591033836573,0.009681206298340198,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry),92
inquiryshortterm12month__ln,Missing,1303,0.013791716502429163,786,517,0.3967766692248657,-0.9346516308033389,0.015129953996299385,0.0018252779520963294,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry),92
inquiryshortterm12month__ln,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry),92
inquiryshortterm12month__ln,"(-inf, 0.50)",74956,0.793378282544958,61355,13601,0.18145311916324244,0.15296779925377835,0.017730499412508427,0.0022141541255724373,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry),92
cv26__tu,"[5.50, 9.50)",8695,0.09203298157223451,6023,2672,0.30730304772857964,-0.5408073303369315,0.031122653482988635,0.0038436053259559826,Percent of trades from active to inactive status in the past 12 months,93
cv26__tu,"[29.50, inf)",4807,0.05088010838616806,3313,1494,0.3107967547326815,-0.5571685121169828,0.018333670292214423,0.0022625184412168233,Percent of trades from active to inactive status in the past 12 months,93
cv26__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Percent of trades from active to inactive status in the past 12 months,93
cv26__tu,Missing,5302,0.05611947881494967,5279,23,0.004337985665786495,4.08243220017035,0.2821937248807809,0.021759978960555454,Percent of trades from active to inactive status in the past 12 months,93
