iter	Passed	Remaining
940	55762	3496
941	55822	3437
942	55882	3377
943	55936	3318
944	55997	3259
945	56050	3199
946	56117	3140
947	56185	3081
948	56265	3023
949	56334	2964
950	56419	2907
951	56499	2848
952	56584	2790
953	56655	2731
954	56707	2672
955	56769	2612
956	56830	2553
957	56909	2494
958	56972	2435
959	57030	2376
960	57091	2316
961	57144	2257
962	57204	2197
963	57275	2138
964	57358	2080
965	57420	2021
966	57469	1961
967	57524	1901
968	57582	1842
969	57666	1783
970	57744	1724
971	57808	1665
972	57868	1605
973	57939	1546
974	58006	1487
975	58067	1427
976	58122	1368
977	58172	1308
978	58250	1249
979	58307	1189
980	58360	1130
981	58411	1070
982	58475	1011
983	58530	951
984	58585	892
985	58649	832
986	58707	773
987	58782	713
988	58840	654
989	58894	594
990	58953	535
991	59013	475
992	59073	416
993	59134	356
994	59192	297
995	59248	237
996	59305	178
997	59358	118
998	59428	59
999	59493	0
