bigaccountid__app,applicationdate__app,intopenbktype__app,ENG-loan_to_value,fltgrossmonthly__income_sum,strdealershiptrackertype__app,FICO,yhat_ad_old,yhat_ad_new,yhat_pd_old,yhat_pd_new_logloss,yhat_pd_new_auc,yhat_lgd_old,yhat_lgd_new,ecnl_old,ecnl_new_logloss,ecnl_new_auc,genxi_raw_pd,genxi_raw_lgd,genxi_raw_ecnl,genxi_raw_ecnl_mod,genxi_factor_pd,genxi_factor_lgd,genxi_factor_ecnl,tier
7628387,2024-03-02 15:09:32,nan,1.16,3500.0,independent,511.0,0.38394205423277306,0.5319618104406048,0.48244633489866606,0.2824337904759993,0.22203827380898564,0.48454874779574353,0.6933339052197519,0.23376876745379457,0.4621373780835106,0.3633141258322383,0.19180390251580934,0.4761270234567382,0.09132302119223867,0.1457749076320585,0.191804,0.478543,0.22295512,C
7628412,2024-03-02 15:15:05,nan,1.5416666666666667,0.0,franchise,528.0,0.38070285285629446,0.548993518645472,0.5073566002202686,0.4473817573410329,0.43077338352768413,0.5013522362394143,0.7129522067820466,0.2543643660912582,0.7527498743619541,0.7248051692053139,0.17733910268965308,0.46421909526197336,0.08232419780516094,0.12817743853392635,0.200209,0.513684,0.23224991999999997,C
7628438,2024-03-02 15:18:57,nan,1.4285714285714286,3500.0,independent,550.0,0.2114596063568191,0.37580050823679884,0.22305907368130523,0.1391739891377535,0.14854296655185062,0.42223067561810357,0.676796623548962,0.09418238338320585,0.22229426680488065,0.2372587725856038,0.08675512554402992,0.46542600725530164,0.04037809169089027,0.04615056964428666,0.086755,0.465426,0.10966952,B
7628529,2024-03-02 15:34:09,nan,1.205128205128205,2500.0,independent,449.0,0.3037975577685152,0.47474362415333393,0.2240105338568506,0.13367870327118692,0.12481639755450911,0.43303766426864976,0.5825109908739637,0.09700499835294388,0.18377158080693978,0.1715883392636378,0.18945354680929555,0.4213064352923537,0.07981799845971738,0.1232764905279311,0.189454,0.421306,0.18737952,B
7629032,2024-03-02 17:59:00,nan,1.2758620689655173,6000.0,independent,595.0,0.26347727529860804,0.4082373810536194,0.1389339227260579,0.17447774667853289,0.20273979963244587,0.43750627142503756,0.6075577823670247,0.060784462506331884,0.2501725383127957,0.29069569762684805,0.1519179579997218,0.4023186850770819,0.06111943310204343,0.08671088501403898,0.151918,0.402319,0.13180071999999998,B
7629060,2024-03-02 18:14:15,nan,1.2222222222222223,5000.0,franchise,667.0,0.24346719240395764,0.4657451158779622,0.4686205176830771,0.30269375908663215,0.32458053757750277,0.360772416838712,0.5991953168621922,0.16906535674473208,0.42803953161596936,0.45898964582408375,0.16322307979759834,0.4041360068158347,0.06596432368958374,0.0961852139046917,0.163223,0.404136,0.1462012,B
7629139,2024-03-02 19:29:50,nan,1.2121212121212122,5500.0,franchise,559.0,0.19508841977639477,0.3038076157388839,0.16980300726990766,0.12804661620946783,0.15724446888987195,0.3513162892058293,0.6121539429192975,0.059654562410054415,0.18498680873663542,0.2271684590543188,0.11337735762812104,0.4016226091799598,0.04553491019253539,0.05623488292880873,0.121135,0.406287,0.13593816,B
7629203,2024-03-03 10:49:47,nan,1.25,4000.0,independent,546.0,0.26503458655906587,0.44552724864954474,0.3100748025119715,0.2880783226026135,0.278643695694185,0.44406071305999667,0.6781317232005328,0.1376920379054037,0.46103791640282116,0.44593882566734766,0.09781442876208539,0.41237412815693364,0.040336139781933456,0.04606853142776433,0.10444,0.417835,0.11936104,B
7629205,2024-03-03 10:51:00,nan,0.9565217391304348,4000.0,independent,538.5,0.31469676544267555,0.5048954091794589,0.3731131331695097,0.2588303295873667,0.3586990881832454,0.43764543665558614,0.6696764473957,0.16329126008790396,0.40906487840732897,0.5669011012983731,0.15312109685432362,0.4184080349092456,0.06406709723796582,0.09247513066175927,0.097814,0.412374,0.140562,B
7629444,2024-03-03 15:32:19,nan,1.2954545454545454,9500.0,franchise,583.0,0.23020750989157002,0.38665635800897846,0.22540330703544598,0.13928183278471598,0.2232108903494097,0.41952359680532847,0.6731539681045282,0.09456200609932609,0.2212691594804109,0.3546024998883257,0.18162171347879902,0.4828400778854772,0.08769424228179715,0.13867872160932276,0.181622,0.48311,0.21093800000000001,B
7629450,2024-03-03 15:42:14,nan,1.119047619047619,3000.0,independent,710.0,0.20126403009560617,0.36115187862827547,0.19126873421020368,0.14796532750068264,0.2891171688288334,0.3993451423171464,0.6322178870595677,0.07638223988399424,0.22076933103691812,0.43137270759147817,0.1153207561729635,0.4241060969644916,0.04890823579950935,0.06283152235301451,0.159535,0.50116,0.13502464,B
7629493,2024-03-03 16:37:10,nan,1.5625,3500.0,independent,519.0,0.2808438252730464,0.48897348181463424,0.24659023649572082,0.1877823833574481,0.22845945422126893,0.5539603700374696,0.7102128226442332,0.13660121865679664,0.31474247740408506,0.3829214078677062,0.13239656024445629,0.4930610058433354,0.06527958116432937,0.09484617935428102,0.132397,0.493061,0.14416592,B
7629496,2024-03-03 16:38:10,nan,0.9014084507042254,3500.0,franchise,596.0,0.2245916285488074,0.40364501809843,0.31444522391796703,0.2527056065677532,0.2819591150153078,0.4126805699791836,0.633102407796107,0.12976543423369866,0.37757292603662385,0.42128122729435197,0.18975909704090554,0.40397360235648927,0.07665766601152924,0.11709636561552575,0.145822,0.395901,0.17798592000000002,B
7629507,2024-03-03 16:54:10,nan,1.4137931034482758,4500.0,franchise,598.0,0.16110539586860997,0.2768461232560228,0.14787768772776905,0.12305667562685034,0.09469868319829514,0.30869988804464843,0.5642325437634502,0.045649825645863784,0.16386089143378718,0.12609970623237465,0.09204955647629803,0.34059889261405285,0.03135197700144183,0.02849973158562954,0.081219,0.31541,0.0794732,A
7629511,2024-03-03 17:06:30,nan,1.1333333333333333,3500.0,franchise,471.0,0.340763678666513,0.6008557859069225,0.3579514846168228,0.1816145240598709,0.22113663248991558,0.36563683133980385,0.6037468742715784,0.13088024660867362,0.2587721148873831,0.3150848995404411,0.3384924048449915,0.3956546356119351,0.13392608909635273,0.22908648501059065,0.338492,0.395655,0.34821072000000003,Decline
7629512,2024-03-03 17:06:46,nan,1.1666666666666667,2500.0,independent,509.5,0.27397439066235646,0.5060737074223098,0.22481157543964797,0.19698339694551584,0.1821578534119979,0.488690593170297,0.6796305037221083,0.10986330215315054,0.31594718368669616,0.2921680794643484,0.18319573926842794,0.44565405723659535,0.08164192447343238,0.1268432325655312,0.149059,0.457032,0.19280136000000003,B
7629513,2024-03-03 17:07:44,nan,1.1764705882352942,4000.0,franchise,551.0,0.4848916776151918,0.6632789404431721,0.4198031328113643,0.210284463277331,0.2129216990370364,0.4871666640254061,0.6574901273940443,0.20451409175912683,0.32629350217611336,0.3303856394585691,0.3397055057161399,0.545781859222569,0.18540510249789788,0.32975524008771423,0.339706,0.545782,0.5012276,Decline
7629516,2024-03-03 17:14:06,nan,1.391304347826087,7000.0,independent,466.0,0.31993240202780315,0.496521711854562,0.3875889626216274,0.2978709578672756,0.25971806698505057,0.5224996061681781,0.6764418777887101,0.20251508032493304,0.47552204058516945,0.41461465754777094,0.22314150659203408,0.5153380266351437,0.11499330366753176,0.19206285512096838,0.223142,0.515338,0.29193576000000004,Decline
7629517,2024-03-03 17:14:59,nan,1.1176470588235294,10000.0,independent,690.5,0.1513860882624243,0.281252421790108,0.09617956119905281,0.11846114318930037,0.11436971875877638,0.294345879034805,0.5953941374881546,0.028310057486317024,0.1664533256131281,0.16070434173014098,0.08525822973068892,0.3604465974601888,0.03073103881190593,0.027285468327846403,0.087843,0.322388,0.0946732,A
7629518,2024-03-03 17:19:32,nan,0.972972972972973,3500.0,franchise,,0.3020751663895365,0.48647591006669316,0.2064053310593748,0.2313437773439818,0.21343272299235877,0.41893944082792955,0.6935695849044119,0.08647133397791816,0.3786690979895345,0.3493518504143555,0.15559094530406278,0.46469190436494934,0.0723018526752876,0.10857844196210517,0.155591,0.464692,0.16503856,B
7629519,2024-03-03 17:20:37,nan,1.2,4000.0,franchise,673.0,0.23356717605386862,0.3740337713143432,0.1929654474021149,0.14703865723119502,0.16720451658673752,0.4300797140200562,0.6529471694970003,0.08299052443445377,0.22658000110796628,0.2576546893645218,0.08592067566745797,0.3825965432233098,0.032872953501780565,0.03147404676133695,0.085425,0.381156,0.10011176000000001,A
7629520,2024-03-03 17:21:35,nan,1.25,3500.0,franchise,504.0,0.2845604363971045,0.49376729368523953,0.26471700441183166,0.3068921623640155,0.2640726124058231,0.4190955446019342,0.6492255828964973,0.1109417171293692,0.4702116934732609,0.40460476189016426,0.21281458691295302,0.35623073649395265,0.07581109703265755,0.1154408745802728,0.212815,0.356231,0.17547032,B
7629524,2024-03-03 17:26:22,nan,1.225,5000.0,franchise,527.0,0.19060462845557008,0.31614146354041367,0.22176923296823325,0.15788234304600282,0.19265035304555028,0.3475738327789223,0.6114455758415396,0.07708118229521056,0.22782604597518025,0.2779966862874692,0.11282916067870616,0.3943337685322193,0.04449234813076149,0.054196121540148016,0.112829,0.394334,0.12189792,B
7629525,2024-03-03 17:26:49,nan,0.8809523809523809,4500.0,independent,544.0,0.3920738780309999,0.5955636719709587,0.18880860387914758,0.18869783526381365,0.20962317999050442,0.4462476708612704,0.654866836283468,0.08425539971963783,0.2916298123668963,0.3239696341132654,0.24072842316337495,0.4537281889923668,0.10922527148090623,0.18078329513905655,0.240728,0.453728,0.27479016,D
7629526,2024-03-03 17:45:32,nan,1.1363636363636365,4500.0,franchise,537.5,0.36865335885251393,0.5584998382699162,0.39207135384303876,0.1955789388992164,0.1463555529274207,0.39622214367795594,0.6074047236264207,0.15534735229440721,0.28035754833697607,0.2097970478578898,0.17908707756116438,0.4078566430826871,0.07304185427358532,0.11002553728762429,0.147806,0.409351,0.16723952,B
7629527,2024-03-03 17:47:45,nan,1.3636363636363635,4000.0,independent,,0.21175541261350475,0.3620036536819698,0.20797136918394676,0.31805613557848983,0.27215480039120565,0.4720646315018233,0.679014354541472,0.09817592775674948,0.5096766485943682,0.43612095805027445,0.1438926355323038,0.47879995085206095,0.06889578682084058,0.10191777800175836,0.143893,0.4788,0.15491536,B
7629528,2024-03-03 17:48:37,nan,0.9512195121951219,5500.0,franchise,490.0,0.3342349040026789,0.5351249553634685,0.1485450770123477,0.1668665652787207,0.16960864939880035,0.4299628186141963,0.6078737644913509,0.06386886000349187,0.23938378500077376,0.2433175297528082,0.2570302542600219,0.4493338734045872,0.11549239972882154,0.19303885244170238,0.25703,0.449334,0.29341928,Decline
7629534,2024-03-03 18:03:38,nan,1.0294117647058822,3500.0,franchise,669.0,0.19489479314494218,0.38147583662937407,0.1589658641211061,0.20636620594557736,0.22322762310841032,0.4369431539504729,0.6604704242255335,0.06945904603953842,0.3216651103845867,0.34794717332251546,0.1879536986561329,0.476871898837851,0.08962983717174734,0.14246383548446706,0.187954,0.476872,0.21654528,C
7629535,2024-03-03 18:04:00,nan,1.2894736842105263,3000.0,independent,667.0,0.15246656702303912,0.28053019815166846,0.23723642365253067,0.21332364688504973,0.21698867811197287,0.47555978421068457,0.662759868659669,0.11282010243911203,0.3336623511720277,0.3393948752224581,0.11975490235908795,0.42339607249583366,0.05070375532095989,0.0663427146427967,0.11257,0.433598,0.14036136,B
7629537,2024-03-03 18:12:39,nan,1.1666666666666667,3500.0,franchise,,0.2007951976597175,0.3303480110909577,0.2770255215541402,0.2889444057903326,0.27178662603413933,0.4333328790046304,0.6537503741519148,0.12004426681281485,0.445798131611097,0.4193262359639601,0.18518466179106038,0.5153051207603383,0.09542660450720478,0.15379958791197415,0.174709,0.514794,0.21746336,C
7629538,2024-03-03 18:13:08,nan,1.028169014084507,5000.0,franchise,595.0,0.24735490816799396,0.42916972126156455,0.21297678778376977,0.12422716429276494,0.1650162732630962,0.3784179253902732,0.5957181916521364,0.08059423418941863,0.1746503407330787,0.2319955423274608,0.3482705122780966,0.41351704071017886,0.1440157916038565,0.24881720095508947,0.25666,0.383098,0.37820184,Decline
7629539,2024-03-03 18:15:35,nan,1.1694915254237288,4000.0,independent,718.0,0.17670210070795778,0.3245698436371953,0.11737398427002971,0.15968313827156838,0.13699438183973756,0.35711273501619173,0.6619330404853085,0.041915744542417775,0.24945092674359107,0.21400741417337543,0.19283035473205284,0.4122334632634772,0.07949112495351898,0.12263727958035497,0.169304,0.418012,0.18640824,B
7629540,2024-03-03 18:16:13,nan,1.1538461538461537,6000.0,franchise,635.0,0.4237713685747263,0.5892875456953505,0.40912580851817587,0.28097990125503686,0.30851463125307876,0.4973689881593597,0.6757340467698274,0.20348648941256509,0.44808773833708404,0.4919982630238518,0.3712438776613858,0.5060915847434202,0.18788340237194315,0.334601629840406,0.371244,0.506092,0.50859504,Decline
7629542,2024-03-03 18:20:10,nan,1.2962962962962963,5500.0,independent,568.0,0.20908447079792633,0.40419313068844054,0.28108347277724494,0.19842903884349083,0.3238603847045558,0.46937644792736255,0.6641228716367077,0.13193396202327073,0.3110037808991282,0.507596089330486,0.13617344543297272,0.46608660943960223,0.06346861947756294,0.09130478944695866,0.150737,0.480131,0.16525288,B
7629543,2024-03-03 18:25:13,nan,1.1132075471698113,0.0,franchise,599.5,0.36660019825743756,0.5460207633108527,0.3685539934350578,0.24986198102221396,0.25435671461065684,0.42432419850434633,0.6380074818522297,0.15638637786990703,0.37621659944131786,0.3829843092750453,0.3287361436866442,0.4611989554858177,0.151612766098716,0.2636733124890221,0.254728,0.450316,0.40078295999999997,Decline
7629544,2024-03-03 18:28:27,nan,1.1694915254237288,4000.0,independent,718.0,0.14602614292874913,0.2989741564284284,0.1041950557530752,0.17408906708852026,0.1573184781715624,0.37552278987504506,0.6819131598736704,0.03912761802758066,0.2801641569771897,0.25317499571330965,0.18032758604817933,0.42013637806548537,0.07576217886757422,0.11534521364090741,0.118116,0.417662,0.13628472,B
7629545,2024-03-03 18:30:34,nan,1.4067796610169492,6000.0,franchise,547.5,0.2232487067082107,0.43977379880057677,0.31198726652434233,0.1462935737307254,0.3438754639984551,0.36266933095597176,0.5958512032839118,0.11314821321716567,0.20571931657876913,0.48356071724777133,0.30129825560169654,0.425058815740435,0.12806947971071603,0.2176337096586965,0.223775,0.397084,0.33080368,Decline
7629546,2024-03-03 18:37:17,nan,0.9318181818181818,4000.0,franchise,545.0,0.46724445494967365,0.6610272414988948,0.4778529513528425,0.3234790540721706,0.2345196113014185,0.4168657041678918,0.6577394732755635,0.19920050705440803,0.5021252646330125,0.36403662124003633,0.5246682811247804,0.4848192673281986,0.25436929164526134,0.4646167808910579,0.524668,0.484819,0.70621784,Decline
7629550,2024-03-03 18:47:50,nan,1.1785714285714286,7500.0,franchise,423.0,0.2630604819323654,0.3999099356294566,0.17050685863477164,0.03783231210754448,0.1514633719738346,0.40256586031119357,0.6347763288668113,0.06864024023526591,0.056675532613522386,0.22690305719764006,0.12463939566176988,0.3662881473283538,0.04565393332107535,0.05646763622736247,0.140597,0.391854,0.11388904,B
7629551,2024-03-03 18:53:32,nan,0.8448275862068966,3000.0,franchise,489.0,0.4184705227005351,0.592861531212552,0.24206806231908828,0.11290268813493046,0.1015914094675421,0.4175392653645309,0.6076310890235471,0.10107292090892761,0.16190351269446832,0.14568303309767128,0.30992369916003065,0.44751726435120626,0.13869620600570315,0.2384145917303327,0.342126,0.515297,0.3623908,Decline
7629553,2024-03-03 18:58:46,nan,1.206896551724138,9500.0,franchise,636.0,0.20944029629046187,0.3560561464306438,0.1930712147232679,0.17115174024022226,0.19713502257623036,0.5280669906135711,0.67526233303609,0.10195453533302268,0.2727506832660064,0.3141581384323563,0.14607284158329553,0.46926220613347175,0.06854646389756239,0.10123466654560018,0.146073,0.469262,0.15387720000000002,B
7629554,2024-03-03 18:59:58,nan,0.625,6000.0,franchise,702.0,0.133077106824709,0.26385635880065944,0.06799472282971922,0.004511998666685535,0.06857401207697711,0.378438657645246,0.5831149593211702,0.0257318316346395,0.006209192848796362,0.09436821614010402,0.056753574529415436,0.3490883380858807,0.0198120110129068,0.005932981896069639,0.056754,0.349088,0.062218159999999995,A
7629555,2024-03-03 19:02:04,nan,1.1607142857142858,4000.0,franchise,678.0,0.1422313727863584,0.3078384532967898,0.13000810727930198,0.17622432826784787,0.18564935135140403,0.3190501595612918,0.5619753933425136,0.04147910737172284,0.23371961741983194,0.24621966670879117,0.15724292446461338,0.35657944520454465,0.05606959476793196,0.07683577465653399,0.186246,0.439466,0.11679072,B
7629558,2024-03-03 19:15:07,nan,1.15625,5000.0,franchise,490.0,0.3975579276038831,0.6439260262650196,0.5277992770630014,0.3362915555508558,0.3619323263249201,0.5596921066325244,0.6414836876186051,0.2954050892585147,0.5091122913206335,0.5479298927279246,0.40047802889052847,0.5912575034899133,0.23678563956437526,0.43023142173732276,0.400478,0.591258,0.65395112,Decline
7629559,2024-03-03 19:21:14,nan,1.3870967741935485,3000.0,franchise,582.0,0.2571313723211149,0.4394583706027601,0.24674113013290427,0.14441648643157345,0.17223029407701362,0.4515930448118158,0.6468372029552464,0.1114265782370267,0.22045693649989487,0.26291570957644667,0.17178265478055743,0.4303940835639538,0.07393423827646106,0.1117706209767679,0.112587,0.392036,0.21566368000000002,C
7629563,2024-03-03 19:53:13,nan,1.305084745762712,4000.0,franchise,549.0,0.22534678010200243,0.3864920175152475,0.14903417602641988,0.1228814480178432,0.1817607424808226,0.2641538291109661,0.5461651639324377,0.03936794826577655,0.15838801623417273,0.2342804702839074,0.27906773233694976,0.3683852589462274,0.10280443884048372,0.16822716428573112,0.279068,0.368385,0.25570504,C
7629564,2024-03-03 20:03:15,nan,1.125,3500.0,franchise,496.0,0.25765166649015053,0.42745730186432906,0.15627132128245935,0.2080984618369876,0.2068072531352058,0.3653325665030667,0.5874162020054804,0.05709100287494619,0.28848736310529893,0.2866973575939298,0.16178709558679558,0.37040503628161986,0.05992675501072491,0.08437856722612289,0.161787,0.370405,0.12825608,B
7629565,2024-03-03 20:10:15,nan,1.2758620689655173,3500.0,franchise,490.0,0.2276620519519854,0.3873405297938604,0.21104812176897814,0.22018809628804223,0.31570093121777226,0.3618092277986239,0.6016806512717761,0.07635915796558393,0.31265968453744103,0.44828469488922834,0.15397149351386488,0.39943849181114,0.06150214115108691,0.087459282085185,0.153971,0.399438,0.13293768,B
7629567,2024-03-03 20:22:42,nan,1.2285714285714286,9000.0,franchise,492.0,0.42604091454156917,0.6637376030235516,0.4176632731727719,0.34188823092393883,0.3316551055261433,0.42524610439584665,0.6440401070997843,0.1776096798659396,0.519647769550566,0.5040940876524643,0.40197993224169865,0.46301924573235453,0.1861244450260943,0.33116193598187815,0.412267,0.445211,0.5033662400000001,Decline
7629568,2024-03-03 20:40:07,nan,1.1142857142857143,9000.0,franchise,488.5,0.45536225530475566,0.6838006304717908,0.3723212159089342,0.3293942912943061,0.28349335767075917,0.43604393113316803,0.6343177581279686,0.16234840662921268,0.49309993020973447,0.4243866957532517,0.3715533542641828,0.43880175476573446,0.163038263840218,0.2860162160874615,0.38821,0.441662,0.43474432,Decline
7629569,2024-03-03 20:44:24,nan,0.9636363636363636,4500.0,franchise,506.0,0.4121217449732814,0.5754657029664489,0.2641088650986338,0.233226836778463,0.23136317803935652,0.5123036818524669,0.6612486842015661,0.13530394399990658,0.36396141589899494,0.3610530890408725,0.3088735263813925,0.47268123739922907,0.14599872064982003,0.25269487819234254,0.308874,0.472681,0.3840964,Decline
7629573,2024-03-03 22:08:13,nan,1.3714285714285714,5000.0,franchise,486.5,0.2981285646716055,0.5014262304768382,0.29355738113158564,0.24225206589601675,0.3362700466964338,0.40397083237831044,0.6141999901372781,0.11858861960652357,0.3511472709024022,0.4874274601000116,0.2630697957284926,0.45394958637787913,0.11942042495946237,0.20072022362097744,0.306324,0.466262,0.30509440000000004,Decline
7629574,2024-03-04 04:27:12,nan,1.368421052631579,4000.0,franchise,486.0,0.37910059410085606,0.5761226607341852,0.2194970823678071,0.1519509083995774,0.47833679541490026,0.43614897281064025,0.6601358678222286,0.09573342700965157,0.2367274576872451,0.7452107703039448,0.2503263214444327,0.3610750063249809,0.09038657809885774,0.14394366506965928,0.250326,0.361075,0.21879488,C
7629576,2024-03-04 05:06:59,nan,1.2857142857142858,3500.0,independent,591.0,0.5914992644571007,0.7111464888258573,0.6601166449789113,0.5265754595595203,0.4326870089982711,0.535215974860622,0.735774511915448,0.3533049736641111,0.9143602921159786,0.7513297719445448,0.45950888503953863,0.5463290736042319,0.25104306347656463,0.4581122419203264,0.459509,0.546329,0.69633024,Decline
7629577,2024-03-04 05:16:27,nan,1.2857142857142858,4500.0,independent,569.0,0.49158182431161135,0.6282680753398453,0.46157819647721154,0.5169721378052379,0.49963515553103993,0.546902890446013,0.759795173704215,0.2524384498202447,0.9269913271757694,0.8959040962936359,0.3510627049202452,0.5072440755915577,0.17807447723194159,0.3154199824613787,0.351063,0.507244,0.4794384,Decline
7629579,2024-03-04 05:53:24,nan,1.2857142857142858,3500.0,independent,417.0,0.5643667853789249,0.6765234217460616,0.8296308516865889,0.2587991561368205,0.4462323666285294,0.5825405428529168,0.7618376468592469,0.4832936067090332,0.46530453868422456,0.8022976141015192,0.4500816025318875,0.530261189082791,0.23866080574284676,0.4338983654543091,0.450082,0.530261,0.65952496,Decline
7629580,2024-03-04 05:55:07,nan,1.146341463414634,5500.0,independent,609.0,0.3405915206218876,0.5195207492382836,0.5205413334146469,0.4361934128073249,0.4288505780392889,0.46459765097196415,0.6357924660064256,0.24184228073825895,0.6544952259794857,0.6434775210813181,0.25005236978428175,0.4943787051834583,0.12362056680200852,0.2089337269983317,0.250052,0.494379,0.31757968000000003,Decline
7629581,2024-03-04 05:57:28,nan,1.2857142857142858,6000.0,independent,506.0,0.4984061828349365,0.6396359634508616,0.6583021495132456,0.5914486818371816,0.4604072670165763,0.4822909190388614,0.7493425611196302,0.3174931486940012,1.045946501244139,0.814206515073326,0.39369972853395063,0.5044971590161711,0.19862039455081587,0.355598140155957,0.3937,0.504497,0.54050896,Decline
7629582,2024-03-04 06:06:05,nan,1.0746268656716418,8000.0,franchise,592.5,0.23470615478060888,0.4392042230191626,0.2778857486718355,0.20385170029942895,0.25420753261684176,0.47303124594942053,0.6374300486169384,0.1314486419258259,0.3066612301887249,0.38241326690439914,0.26325854344847555,0.4789185245111337,0.1260793931932941,0.21374203577128237,0.261935,0.501835,0.32488784,Decline
7629584,2024-03-04 06:47:23,nan,0.9622641509433962,4000.0,franchise,450.0,0.44290438619325484,0.6093111442127295,0.28445942504640936,0.4917896567941678,0.2608963120419262,0.3687589427144574,0.5575631800883585,0.10489695682527636,0.6471209797450559,0.3433001787003937,0.3435557998687034,0.42666320323133,0.14658261806068273,0.2538367070962069,0.343556,0.426663,0.38583224,Decline
7629593,2024-03-04 07:13:22,nan,1.263157894736842,3500.0,independent,599.0,0.4318722440810713,0.6425081798790612,0.5588402075084048,0.5640920925863157,0.6010837955514144,0.5403656434952466,0.6924738507210013,0.3019780483412963,0.9218608954942521,0.9823141528070999,0.23561051210973258,0.4924731219358256,0.11603184445957865,0.19409375279603983,0.235611,0.492473,0.29502288,Decline
7629595,2024-03-04 07:20:55,7.0,0.9791666666666666,4500.0,franchise,480.0,0.1959207233122338,0.2859870477918854,0.5954573168617839,0.29861870725494716,0.222302446014326,0.44003253331337194,0.7350186820349599,0.262020591618674,0.5179971755845348,0.3856156240829306,0.12160794326207555,0.4938245999148877,0.060052993927866824,0.08462543121576141,0.115804,0.511419,0.24928760000000003,C
7629600,2024-03-04 07:26:58,nan,0.9024390243902439,4500.0,franchise,458.0,0.4343115933971375,0.5841854402882679,0.36007699533076026,0.09193736986184159,0.11970450434143488,0.3696642322570267,0.628790675005488,0.13310758603236247,0.13643009161462955,0.1776350195630738,0.22377458539937142,0.3813846902675604,0.08534420094229102,0.13408314526867834,0.223775,0.381385,0.20380616000000001,B
7629602,2024-03-04 07:27:44,nan,1.1428571428571428,4000.0,franchise,471.0,0.5042595761430017,0.621518715561435,0.41111617456112676,0.22204036346598796,0.4576164450934391,0.45183536171925753,0.745750867777906,0.18575682544146413,0.3907848332180979,0.8053921520493794,0.34206076681039105,0.4014327600108165,0.13731439771211157,0.2357124241579655,0.342061,0.401433,0.35828224000000003,Decline
7629603,2024-03-04 07:28:11,nan,1.1071428571428572,3500.0,franchise,537.0,0.35013137779373626,0.5230422589137077,0.247024501866492,0.32964079372832666,0.4089268159405915,0.41981068560030993,0.6226707081168171,0.10370352548864704,0.4844080928338161,0.6009191301172528,0.16818699367456869,0.4454474312506561,0.07491846430210697,0.11369530449669923,0.168187,0.445447,0.1728164,B
7629604,2024-03-04 07:32:00,nan,1.2162162162162162,4000.0,franchise,617.0,0.44985804892033376,0.5886700343484296,0.31673641952439324,0.3286213299866115,0.30897533532392096,0.4527165375508955,0.6322427771632667,0.14339181516335117,0.49033357104173886,0.4610199208291478,0.2703328678683294,0.4729950609036295,0.12786611130163328,0.21723601663368292,0.270333,0.472995,0.33019872,Decline
7629605,2024-03-04 07:33:45,nan,1.1538461538461537,4000.0,franchise,,0.33863393734112374,0.549221875730086,0.3340386939096282,0.27897115629203384,0.3287659307245352,0.48080873762498644,0.6671733906537787,0.16060872273658758,0.43924823208158903,0.5176515585297229,0.25776943819687514,0.4790809942884774,0.12349243874854117,0.2086831687459347,0.227251,0.486118,0.31719816,Decline
7629606,2024-03-04 07:36:06,nan,1.247191011235955,7000.0,franchise,536.0,0.21429209375615255,0.4027110805979285,0.17464062013748213,0.17712865871969996,0.15939693762468546,0.2952250415744391,0.6185548624667015,0.051558284340673985,0.25857055179452976,0.23268597195891969,0.19752063527732663,0.36739079890282694,0.07256726399433093,0.10909746175883395,0.194229,0.359919,0.15791888,B
7629608,2024-03-04 07:37:53,nan,1.2,3500.0,independent,537.5,0.44088738866844973,0.6394059323250991,0.5121230194577203,0.41406620479235656,0.3584201929860546,0.532880403168934,0.7215744925041703,0.2729003210807219,0.7051198833433671,0.6103594105028955,0.21987258419455202,0.44213546151812555,0.09721346648804118,0.15729385012135916,0.236998,0.43377,0.23908687999999997,C
7629609,2024-03-04 07:38:55,nan,1.1818181818181819,4000.0,independent,629.0,0.5287221030417867,0.8170272116806419,0.626051208783454,0.623051983704181,0.6253560955459205,0.5486855545452862,0.6853200091440814,0.34350525466509624,1.0076963791597542,1.0114229464780962,0.463386311503525,0.5215433412738333,0.24167604520210575,0.43979475667407386,0.463386,0.521543,0.6684884,Decline
7629610,2024-03-04 07:40:09,nan,1.170731707317073,2500.0,independent,506.5,0.4923324681115472,0.6835874580529842,0.5298533103516861,0.3599912032460619,0.383171706279431,0.4777237403860194,0.6792545499910954,0.25312350527712185,0.5770805641175099,0.614239854806846,0.39392614230541945,0.4915859745863184,0.19364856658023838,0.3458755814046536,0.392892,0.47936,0.52573152,Decline
7629614,2024-03-04 07:43:19,nan,1.2272727272727273,3500.0,independent,627.0,0.41504198554303434,0.6263263680137451,0.4962664923600027,0.5263759224461061,0.38439908308649423,0.4990860164889337,0.7073108547368133,0.24767966678888959,0.8786549125390318,0.6416595598823751,0.31003699284167474,0.5106323534800771,0.1583149193206302,0.27677957417907195,0.310037,0.510632,0.42070560000000007,Decline
7629615,2024-03-04 07:45:11,nan,1.1956521739130435,3500.0,franchise,467.0,0.4407265582371203,0.5812626267386589,0.5463218632356509,0.4514057097236586,0.3659573288845801,0.4195141653878507,0.5740448459531842,0.2291897604884396,0.6115400057976648,0.4957791676245706,0.32603699457153534,0.4325371993418744,0.1410231285138138,0.2429649585026183,0.326037,0.432537,0.3693068,Decline
7629616,2024-03-04 07:46:29,nan,1.146341463414634,3500.0,franchise,,0.26814434545345534,0.46062574073597806,0.24278858587948837,0.22365605807839123,0.2777085131444341,0.4054042251481512,0.6867134888856334,0.09842751853328935,0.3624668114100709,0.4500665894129885,0.14754838226062203,0.4428601453025187,0.06534329800709064,0.09497077955180597,0.142269,0.442479,0.13724384,B
