feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
addrchangecount60month__ln,float64,0.0,-1.0,10.0,11.0,1.180395720827312,1.1296182939093176,1.0,0.0,12,0.00026234095579554895,0.0029731974990162215,0.0029731974990162215,2.1861746316295747e-05,0.3577674784661799
addrchangecount24month__ln,float64,0.0,-1.0,6.0,7.0,0.6181780316804145,0.37077521752437587,0.0,0.0,8,0.00017489397053036597,0.0029731974990162215,0.0029731974990162215,2.1861746316295747e-05,0.6849285120895457
addrchangecount12month__ln,float64,0.0,-1.0,4.0,5.0,0.38887765440291244,0.14872546018975996,0.0,0.0,6,0.00013117047789777447,0.0029731974990162215,0.0029731974990162215,2.1861746316295747e-05,0.8540947050850421
addrchangecount06month__ln,float64,0.0,-1.0,2.0,3.0,0.2357656702367928,0.05067552796117354,0.0,0.0,4,8.744698526518299e-05,0.0029731974990162215,0.0029731974990162215,0.0007651611210703511,0.9441432381618644
addrchangecount03month__ln,float64,0.0,-1.0,2.0,3.0,0.13068966989933734,0.011215075860259717,0.0,0.0,4,8.744698526518299e-05,0.0029731974990162215,0.0029731974990162215,2.1861746316295747e-05,0.9828603908880241
addrstabilityindex__ln,float64,0.0,-1.0,6.0,7.0,1.864392441285472,3.5750513751038433,3.0,6.0,8,0.00017489397053036597,0.0029731974990162215,0.0029731974990162215,0.2426435223645665,0.016177692274058852
addrpreviouscorrectional__ln,float64,0.0,-1.0,0.0,1.0,0.0544465095584643,-0.0029731974990162215,0.0,0.0,2,4.3723492632591494e-05,0.0029731974990162215,0.0029731974990162215,0.9970268025009837,0.9970268025009837
addrpreviousdwelltypeindex__ln,float64,0.0,-1.0,3.0,4.0,1.0339207884091912,2.297013685453194,3.0,3.0,5,0.00010930873158147872,0.0029731974990162215,0.0029731974990162215,0.6725766254208386,0.045603602815792926
addrpreviousdwelltype__ln,object,0.0,,,,,,,s,8,0.00017489397053036597,,,,
addrpreviousownershipindex__ln,float64,0.0,-1.0,5.0,6.0,2.390500045231557,2.0955358314022123,0.0,0.0,7,0.0001530322242140702,0.0029731974990162215,0.0029731974990162215,0.3921997289143457,0.5330112369376065
addrprevioussubjectowned__ln,float64,0.0,-1.0,3.0,4.0,1.0404458251079332,0.23486074067596518,1.0,1.0,5,0.00010930873158147872,0.3951729264133619,0.3951729264133619,0.017227056097241046,0.013794761925582615
addrpreviouslengthofres__ln,float64,0.0,-1.0,750.0,751.0,73.00563263244811,68.87490708757815,47.0,1.0,488,0.010668532202352324,0.03355778059551397,0.03355778059551397,2.1861746316295747e-05,0.013794761925582615
at25s__tu,float64,0.0,-6.0,50.0,56.0,4.978610952989978,0.700625245944646,1.0,1.0,45,0.0009837785842333085,0.3658563246032093,0.1269074373660968,2.1861746316295747e-05,0.04193082943465524
at27s__tu,float64,0.0,-6.0,45.0,51.0,4.977963173460331,-0.5503913252590616,0.0,-6.0,42,0.0009181933452844214,0.4897468409776573,0.2476498622709982,2.1861746316295747e-05,0.04276157579467448
at28a__tu,float64,0.0,0.0,992522.0,992522.0,51209.86400186764,24899.198980313773,6792.0,0.0,24899,0.5443356215294478,0.0,0.24738752131520267,2.1861746316295747e-05,0.24738752131520267
at28b__tu,float64,0.0,-5.0,650839.0,650844.0,31418.230132514753,18526.584145861572,6000.0,-3.0,21619,0.47262909361199773,0.25029513357527,0.0075860259717546235,2.1861746316295747e-05,0.0021205893926806874
au27s__tu,float64,0.0,-6.0,3.0,9.0,2.038846907311818,-2.342486117791089,-3.0,-3.0,9,0.0001967557168466617,0.8295221022255258,0.14459359013598005,4.3723492632591494e-05,0.05917974727821258
au25s__tu,float64,0.0,-6.0,4.0,10.0,1.9129917985970122,-1.7914170783962222,-3.0,-3.0,10,0.00021861746316295745,0.7500109308731582,0.06512614227624502,2.1861746316295747e-05,0.07002317345109528
au24s__tu,float64,0.0,-6.0,4.0,10.0,1.7875778723111164,-1.5082637401075598,-1.0,-3.0,10,0.00021861746316295745,0.7097634559048577,0.02487866730794456,2.1861746316295747e-05,0.07284333872589742
au21s__tu,float64,0.0,-4.0,338.0,342.0,33.153853907581585,32.860215994053604,25.0,-1.0,211,0.0046128284727384025,0.24028245376240653,0.005159372130645796,2.1861746316295747e-05,0.0021861746316295745
au20s__tu,float64,0.0,-4.0,678.0,682.0,48.92203278227923,60.03473831489659,61.0,-1.0,254,0.0055528835643391195,0.24028245376240653,0.005159372130645796,2.1861746316295747e-05,0.0021424511389969833
au12s__tu,float64,0.0,-4.0,5.0,9.0,1.777747124416316,-1.247846617987845,-1.0,-3.0,9,0.0001967557168466617,0.6846005858948013,0.005159372130645796,2.1861746316295747e-05,0.0030169209916488127
au09s__tu,float64,0.0,-4.0,12.0,16.0,0.917801562765601,0.06556337720257094,0.0,0.0,15,0.0003279261947444362,0.24028245376240653,0.005159372130645796,2.1861746316295747e-05,0.5088758690044161
