bigAccountId,bigDealerId,dtmStampCreation,dtmFunded,intTerm,intOpenBKType,strTier,AmtFinanced,OriginalInterestRate,MaxFico
7477062,5064,53:50.8,00:00.0,72,7,A1,26223.37,14.43,511
7466445,1727,32:34.7,00:00.0,66,NULL,D,15650,29.24,547
7482370,5200,52:17.6,00:00.0,72,7,A1,29658.04,18.74,548
7488637,5541,16:57.7,00:00.0,72,NULL,B,29485.78,21,484
7484340,5830,35:47.7,00:00.0,72,7,A1,22589.66,18.74,570
7477938,5965,57:50.6,00:00.0,72,13,B,28208.44,25.24,553
7487231,3273,19:15.3,00:00.0,72,7,A,17436.81,19.84,561
7431944,1430,39:57.5,00:00.0,72,13,A1,31372,17.74,650
7472335,2452,06:09.8,00:00.0,72,NULL,A,23207.41,22.65,568
7508377,4742,24:26.5,00:00.0,72,NULL,B,29040.95,27.5,NULL
7508214,1207,19:33.2,00:00.0,72,NULL,C,18814,26.74,567
7505712,5692,27:16.5,00:00.0,72,NULL,A,17531.48,19.24,527
7469504,4270,28:41.9,00:00.0,72,NULL,D,20314.43,26.85,668
7466175,3734,34:58.0,00:00.0,66,NULL,A,11200,17.99,657
7407985,7009,26:28.6,00:00.0,66,NULL,D,19730.49,31.24,555
7501392,6734,09:18.1,00:00.0,72,NULL,C,16416.11,25,607
7471840,2928,32:05.1,00:00.0,72,NULL,A,25611.75,20.54,NULL
7508233,7393,26:14.7,00:00.0,72,NULL,B,13881,23.48,705
7506046,7334,20:38.4,00:00.0,72,7,B,31150,25.24,539
7499680,1550,24:58.0,00:00.0,72,NULL,B,29861.75,24.24,609
7435146,3260,45:28.2,00:00.0,72,NULL,B,18091.33,24.1,NULL
7513424,3838,18:28.6,00:00.0,72,NULL,A,17601,19.24,NULL
7477763,1284,19:03.9,00:00.0,72,NULL,D,28481.74,27.04,609
7461018,791,04:58.6,00:00.0,72,NULL,B,17568.79,25.27,580
7382640,6816,04:02.2,00:00.0,72,NULL,B,19428.43,25,582
7510052,7736,11:19.1,00:00.0,72,NULL,B,23001.5,26.48,565
7507745,3439,45:40.4,00:00.0,72,NULL,C,22304,26.87,503
7491799,2493,08:13.7,00:00.0,72,NULL,B,33906.72,28.4,602
7496797,107,26:43.6,00:00.0,72,7,A1,27049.35,17.24,624
7440931,3366,48:28.2,00:00.0,72,7,B,21878.21,24.24,544
7509603,7698,48:18.2,00:00.0,72,NULL,A,18134.05,20.24,626
7508730,560,18:57.8,00:00.0,72,NULL,D,24034.89,29.24,584
7466700,2836,29:02.4,00:00.0,72,7,A1,30721,19.46,538
7496284,1833,19:48.2,00:00.0,60,NULL,B,10457.38,25.24,645
7493473,1727,43:18.1,00:00.0,60,7,A,21435,21.24,548
7514207,7207,28:13.4,00:00.0,66,NULL,C,16847.52,25.74,621
7506203,1327,46:43.8,00:00.0,72,7,B,19712.61,26.37,504
7473233,7588,10:26.8,00:00.0,72,NULL,C,21545.28,26.31,514
7476481,6461,25:44.9,00:00.0,72,NULL,C,21253.6,25,588
7497219,4033,20:58.5,00:00.0,66,NULL,B,17348.35,28.15,643
7502563,5055,25:56.7,00:00.0,72,13,A1,15767,18,553
7497740,6461,39:46.3,00:00.0,72,NULL,D,14819.6,25,594
7466776,5830,45:06.5,00:00.0,72,7,A1,26723.45,19.65,511
7482107,1801,53:41.4,00:00.0,72,NULL,B,16585.47,28.09,548
7486498,2374,30:51.1,00:00.0,72,NULL,B,26552.77,23.36,536
7484417,5830,52:59.3,00:00.0,72,7,A1,25711.5,18.99,NULL
7442558,6394,01:40.0,00:00.0,72,13,A,19924.04,21.82,512
7505101,1372,42:05.4,00:00.0,66,NULL,C,20867.95,27.44,519
7479159,4455,25:07.9,00:00.0,72,13,A1,26093,18.74,631
7472014,6658,04:39.4,00:00.0,72,NULL,A1,20518.04,20.13,540
7489857,7773,35:19.9,00:00.0,72,NULL,B,22674.35,20,461
7300245,6227,12:54.9,00:00.0,72,13,A,24978.54,21.27,512
7493438,7086,35:28.2,00:00.0,66,NULL,C,18493.65,25,503
7485394,3439,20:44.2,00:00.0,72,NULL,B,25078.95,25.24,515
7503929,3123,14:06.6,00:00.0,48,NULL,A,13960.98,20.24,638
7505483,5501,35:32.5,00:00.0,72,7,A1,29088.47,16.74,629
7487081,6783,51:00.5,00:00.0,72,13,A,22997.44,19,548
7490033,5567,03:35.5,00:00.0,72,NULL,A1,25914.64,18.24,602
7464424,2034,38:54.8,00:00.0,72,13,B,14710.5,25.51,515
7457909,6605,15:14.5,00:00.0,72,NULL,A1,24725,18.24,636
7510375,4827,09:46.9,00:00.0,72,NULL,B,28591,23.71,451
7397380,438,30:11.2,00:00.0,72,NULL,A,23971.55,19.27,533
7467540,2594,00:34.5,00:00.0,72,NULL,B,31232.92,28.03,521
7493880,5356,03:22.9,00:00.0,72,NULL,B,19421.35,25.24,687
7495693,5567,58:35.0,00:00.0,72,NULL,B,19158.58,26.48,497
7476525,7302,40:26.1,00:00.0,72,7,B,19918.41,24.24,627
7498115,4336,02:25.2,00:00.0,72,13,A1,17500,19.08,558
7470760,7283,10:46.3,00:00.0,66,NULL,B,15765,24.4,598
7506476,2953,28:29.1,00:00.0,72,NULL,A,18725.15,21.65,686
7493810,3656,47:41.3,00:00.0,72,7,A1,24843,18.74,552
7498362,3600,48:26.9,00:00.0,72,NULL,D,13347.66,25,576
7511451,4187,38:19.6,00:00.0,66,NULL,B,16398.65,25.24,640
7475013,7925,30:13.9,00:00.0,72,NULL,A1,19096,18.78,641
7472062,7634,13:40.0,00:00.0,72,NULL,B,25787.88,24.24,589
7505428,3287,20:47.3,00:00.0,72,7,B,19241.82,24.99,556
7405176,5384,37:39.3,00:00.0,60,NULL,A,20300.01,23,497
7510435,6810,22:07.1,00:00.0,72,NULL,D,20904,25,446
7492331,6959,35:56.6,00:00.0,72,NULL,B,24112.36,25,592
7467980,3439,51:00.2,00:00.0,72,NULL,C,20201.69,26.83,528
7483673,7925,39:28.0,00:00.0,72,NULL,C,20125.2,27.7,599
7499928,6511,46:46.9,00:00.0,72,NULL,B,20354.72,20,700
7500947,6762,32:23.1,00:00.0,54,NULL,B,9399.5,23.24,628
7467695,4083,32:05.0,00:00.0,72,7,A,32102.1,22.54,558
7439081,2222,48:00.3,00:00.0,72,NULL,B,21677.5,25,571
7486348,6168,26:14.1,00:00.0,72,7,A1,20944.89,17.74,573
7474504,2408,08:56.4,00:00.0,72,NULL,C,22578.83,29.99,555
7485693,6922,25:56.9,00:00.0,72,NULL,B,19295.59,23.1,NULL
7482510,5253,23:56.2,00:00.0,72,7,A1,27697.58,17.74,580
7493968,5457,21:51.3,00:00.0,66,NULL,B,15640.33,28.16,NULL
7489431,6967,18:11.2,00:00.0,48,NULL,D,27393.61,27.26,610
7488978,7116,29:25.1,00:00.0,72,NULL,A,21996.49,22.04,532
7496018,2712,14:55.6,00:00.0,72,NULL,A,32369.88,19.81,606
7493628,5525,11:53.0,00:00.0,72,13,A1,17930,18.74,563
7493459,1372,39:56.1,00:00.0,72,NULL,C,16660.42,25.74,550
7497524,6641,50:01.2,00:00.0,66,NULL,D,18223.5,25,518
7389701,7302,26:03.8,00:00.0,60,13,A,15851.32,22.69,531
7510237,8009,43:43.6,00:00.0,60,NULL,A,7993.04,19.24,656
7502543,5944,18:46.4,00:00.0,72,7,B,31399.69,24.31,489
7499880,6432,22:46.8,00:00.0,66,NULL,B,15648.21,25,NULL
7503538,5692,56:36.5,00:00.0,72,NULL,D,19026.73,26.48,617
7454470,7398,52:11.4,00:00.0,72,13,B,24153.6,24.55,538
7493756,5502,37:48.1,00:00.0,72,7,B,25043.77,22.24,515
7490593,2298,39:50.5,00:00.0,72,13,A1,26300.86,17.99,563
7438462,669,12:32.0,00:00.0,72,13,A1,21499.94,18.69,608
7495939,6703,57:19.0,00:00.0,72,7,A1,20202.68,19.7,585
7477840,6461,34:17.8,00:00.0,72,NULL,C,16244.6,25,503
7478970,2149,49:10.2,00:00.0,72,7,A,19251.96,22.77,546
7508538,7302,35:27.4,00:00.0,72,7,A1,21157.78,18.74,560
7481687,7925,12:30.5,00:00.0,72,NULL,B,20504.7,28.63,543
7505116,6476,46:43.7,00:00.0,72,NULL,B,17133.24,25,510
7488420,4187,26:26.3,00:00.0,72,NULL,B,30168.44,24.24,509
7472270,7807,52:54.0,00:00.0,72,NULL,B,16563.16,26.01,591
7500763,6501,54:16.9,00:00.0,72,NULL,B,17076.93,25,540
7494584,4874,44:37.5,00:00.0,72,NULL,B,22606.83,24.5,546
7480357,6810,58:12.9,00:00.0,72,NULL,B,19856.66,24.95,661
7496707,560,02:05.4,00:00.0,72,NULL,B,30759.47,24.87,519
7460204,3644,33:18.4,00:00.0,72,NULL,B,16134,25.55,606
7506508,6528,33:52.8,00:00.0,60,NULL,D,18999.31,29.24,548
7490297,4355,48:42.5,00:00.0,66,NULL,C,12858.15,25.74,626
7499635,3838,53:56.9,00:00.0,60,NULL,D,14452.8,24,577
7483055,6476,30:28.6,00:00.0,72,NULL,B,15535.25,25,651
7462651,6810,32:49.5,00:00.0,72,NULL,C,16010,24.9,540
7400599,4755,38:46.2,00:00.0,72,13,B,14603.92,23.24,620
7452126,7850,07:58.4,00:00.0,72,13,A,33360.87,21.76,588
7402804,560,59:03.3,00:00.0,72,7,C,16579.75,29.69,514
7502537,3009,15:46.2,00:00.0,72,NULL,D,20030.75,27,549
7505631,3964,11:00.2,00:00.0,72,13,B,14719.43,27.35,544
7490547,6523,32:07.5,00:00.0,60,NULL,B,18769.08,25,702
7488859,7207,21:51.5,00:00.0,72,NULL,B,26513.08,25.24,NULL
7506900,1520,31:52.7,00:00.0,72,NULL,D,30329.19,29.41,541
7494155,2687,03:25.2,00:00.0,72,7,B,21665.93,24.72,548
7506834,7408,20:01.3,00:00.0,72,NULL,B,18433.75,25,557
7466070,6703,14:36.3,00:00.0,72,7,A,26403.45,22.82,473
7511635,6642,30:18.9,00:00.0,72,NULL,B,33125.64,24,630
7468232,2258,47:42.0,00:00.0,72,NULL,B,19374.59,24.79,576
7497566,6303,02:08.3,00:00.0,66,NULL,D,11735,24,620
7499807,7369,36:05.2,00:00.0,72,NULL,D,19856.12,29.72,509
7494675,2136,19:22.7,00:00.0,72,NULL,B,21740,24.24,622
7493195,6668,45:18.1,00:00.0,72,NULL,C,16065.25,26.74,711
7492708,63,05:43.4,00:00.0,69,NULL,A,14440.44,21.24,636
7506461,6189,26:50.6,00:00.0,66,7,B,15525.86,27.84,602
7448847,4341,47:22.9,00:00.0,72,NULL,B,14303.89,27.66,485
7449629,1916,32:17.8,00:00.0,72,NULL,B,24465,25,515
7506859,2554,25:35.0,00:00.0,72,NULL,C,34970,27.1,476
7500094,5555,36:49.3,00:00.0,72,NULL,D,19136.71,25,569
7500430,6007,47:01.7,00:00.0,72,NULL,B,20925.84,24.24,657
7465661,6007,41:41.7,00:00.0,60,7,A1,16086.75,18.74,651
7428031,560,21:45.3,00:00.0,66,NULL,B,23775.95,29.37,618
7506513,2408,34:45.7,00:00.0,72,NULL,C,18003.75,26.74,433
7435666,2836,42:04.8,00:00.0,72,NULL,B,20630.34,25,609
7486784,2947,46:38.0,00:00.0,72,7,A1,28683.86,17.74,511
7493029,6730,17:05.0,00:00.0,72,NULL,D,15390.7,25,NULL
7470345,7925,31:20.9,00:00.0,72,NULL,B,22490.25,28.06,496
7493881,6792,03:23.5,00:00.0,72,NULL,B,25356.75,25,415
7484373,1207,42:22.0,00:00.0,72,NULL,C,19160.54,27.51,NULL
7479942,6433,07:47.9,00:00.0,72,7,A1,29491.82,18.32,529
7460482,5187,23:42.9,00:00.0,66,NULL,B,16183.91,24.24,596
7498112,4018,01:14.6,00:00.0,72,NULL,A,19858.75,20,481
7504942,6001,44:25.3,00:00.0,60,NULL,B,19752.79,27.62,554
7483398,7492,53:00.2,00:00.0,66,NULL,B,19444.76,25.24,617
7489579,6476,47:25.5,00:00.0,72,NULL,A1,20548.65,20.1,595
7489835,4737,31:12.9,00:00.0,72,NULL,B,15826.36,27.98,579
7486816,5830,52:29.7,00:00.0,72,7,A1,34395,17.88,552
7493033,6959,17:33.6,00:00.0,72,NULL,D,18503.73,25,509
7490146,2212,23:19.0,00:00.0,72,NULL,B,25747.11,23,553
7484031,3656,30:16.0,00:00.0,72,7,B,16955.47,21,546
7510823,6816,31:14.7,00:00.0,72,NULL,B,13708.13,25,638
7490899,2258,35:25.4,00:00.0,68,NULL,D,18039.99,29.24,569
7486063,4228,51:43.4,00:00.0,72,NULL,B,24321.89,27.65,548
7479778,6703,22:15.5,00:00.0,72,13,A1,23917.92,19.7,544
7478547,577,00:48.5,00:00.0,72,NULL,B,19861,24,NULL
7510388,7947,14:01.6,00:00.0,72,7,A1,22118.58,18.74,526
7456269,6641,21:31.2,00:00.0,48,NULL,D,15623.5,24.99,490
7488735,6487,44:39.8,00:00.0,72,NULL,C,21157.84,25,580
7456284,7830,24:14.5,00:00.0,72,NULL,C,21236.14,25.93,488
7500320,6721,24:41.8,00:00.0,72,NULL,A,32772.99,20.24,545
7492601,6523,41:52.3,00:00.0,66,NULL,D,25346.58,25,492
7487940,5486,49:49.4,00:00.0,72,NULL,C,20996.94,24,514
7452894,7481,24:14.9,00:00.0,72,7,B,32793.24,24.24,522
7376540,2060,02:22.2,00:00.0,66,13,A1,19596.5,18.75,537
7424508,6458,02:34.3,00:00.0,72,7,A1,26439.42,17.71,562
7423324,5393,44:52.0,00:00.0,72,NULL,B,17617,21.32,642
7472890,515,18:52.2,00:00.0,72,NULL,B,27335.94,24,579
7491525,5501,39:32.3,00:00.0,72,NULL,B,23234.07,23.64,592
7491342,2493,00:55.5,00:00.0,72,NULL,C,18205.78,27.11,533
7490655,1123,50:23.2,00:00.0,72,NULL,B,18799.68,24.24,558
7488448,6303,31:36.4,00:00.0,72,NULL,B,20498.05,24,550
7490857,2254,28:35.6,00:00.0,72,NULL,B,14118.38,24.1,639
7483647,6469,56:32.3,00:00.0,72,NULL,D,21370.95,29.24,636
7444385,4209,01:44.1,00:00.0,72,13,A1,26675.42,19.99,526
7488711,2408,38:13.0,00:00.0,60,NULL,D,16964.79,29.24,604
7467827,3610,12:45.1,00:00.0,72,NULL,D,24161.43,29.58,581
7495304,1401,15:03.3,00:00.0,72,NULL,B,30056,24.24,561
7477696,7958,05:29.3,00:00.0,72,NULL,A,22094.01,19.44,564
7498049,6476,48:09.7,00:00.0,72,NULL,B,14288.44,25,451
7463979,7708,02:54.7,00:00.0,72,NULL,B,26902.7,21,683
7492575,6431,36:41.1,00:00.0,72,NULL,D,13208.01,26.74,675
7499937,6474,48:49.8,00:00.0,72,NULL,B,19981.86,25,564
7469184,1713,12:23.3,00:00.0,72,NULL,B,22302.96,24.15,512
7506204,7086,46:50.5,00:00.0,72,NULL,C,13127,25,NULL
7504829,6523,14:30.7,00:00.0,60,NULL,B,17999.08,25,666
7468269,2408,58:06.7,00:00.0,72,NULL,D,13463.4,29.24,NULL
7502987,7929,18:01.5,00:00.0,60,7,A1,18732.67,18.83,550
7496349,7845,31:06.8,00:00.0,72,7,A1,36089.13,18.23,656
7499549,1392,20:09.6,00:00.0,66,NULL,B,28803.96,25.12,430
7475551,2899,10:55.2,00:00.0,72,NULL,B,18973.21,24.24,526
7473842,3439,24:14.9,00:00.0,72,NULL,B,24879.45,24.1,579
7474456,378,59:56.2,00:00.0,72,NULL,D,18541.12,29.24,645
7458985,6605,12:53.7,00:00.0,72,7,B,18188.75,25,498
7480612,6605,07:20.7,00:00.0,72,7,A1,26563.98,18.74,624
7459811,6660,31:02.6,00:00.0,72,NULL,C,32909.46,27.94,546
7503912,4316,11:29.6,00:00.0,72,7,A,22731.22,21.24,607
7462891,5406,50:44.4,00:00.0,72,7,A,18889.1,21.74,613
7471222,1602,35:13.8,00:00.0,72,7,A1,23630.21,18.74,519
7498059,6272,49:25.6,00:00.0,60,NULL,B,17505,26.09,659
7508081,4819,46:54.4,00:00.0,72,7,B,25961.96,25.24,479
7456842,6605,04:06.8,00:00.0,72,7,C,17191.46,25,548
7483372,1577,46:34.3,00:00.0,72,NULL,C,20302,26.24,494
7442969,2555,10:37.4,00:00.0,72,13,A1,19305.78,16.99,636
7408494,2087,08:09.3,00:00.0,72,NULL,B,17289.39,23.64,NULL
7501329,7089,55:26.9,00:00.0,72,7,A1,28030.16,19.09,542
7466407,2856,23:35.7,00:00.0,72,NULL,C,14011.5,25.74,523
7504118,1372,49:33.6,00:00.0,72,7,A1,29705.42,18.88,579
7480897,2958,16:02.4,00:00.0,72,NULL,A,22649.81,21.44,568
7470028,6205,33:15.9,00:00.0,72,NULL,B,23414.88,24,531
7486499,6506,31:33.9,00:00.0,72,NULL,C,30789.5,26.16,436
7486160,6469,28:28.9,00:00.0,72,7,A1,27019.37,18.74,536
7469347,5620,54:05.5,00:00.0,72,NULL,A,26410.36,20.75,593
7444458,3207,16:57.9,00:00.0,48,NULL,D,20554.9,27,593
7483318,6515,32:06.4,00:00.0,72,NULL,A,30152.95,21.24,634
7493671,3608,21:59.2,00:00.0,72,NULL,B,22864.17,25.24,525
7499574,5827,28:08.5,00:00.0,72,NULL,C,14940.94,25.74,NULL
7492647,4812,52:11.1,00:00.0,72,7,A1,28764.79,19.44,557
7490752,2492,08:34.9,00:00.0,72,NULL,D,21136.73,23,593
7472831,4187,00:47.9,00:00.0,72,NULL,A,19417.67,22.49,590
7371105,5502,14:39.8,00:00.0,72,13,A,28408.03,20.74,531
7484053,2034,34:46.7,00:00.0,72,13,A1,26935.68,17.74,647
7460336,2150,57:12.8,00:00.0,60,NULL,C,15426.76,24.99,539
7509522,2854,34:21.2,00:00.0,72,NULL,B,18599,25.27,628
7461842,7982,31:06.6,00:00.0,60,NULL,A1,25236.25,19.46,516
7487012,2356,36:07.8,00:00.0,72,NULL,B,15310.03,27.77,470
7494015,5479,33:35.9,00:00.0,72,7,A1,16305,18.74,600
7490106,1375,18:01.5,00:00.0,72,NULL,B,20053.45,22.9,460
7497271,4625,44:27.6,00:00.0,60,13,A1,23676,19.67,533
7483433,560,05:10.9,00:00.0,72,7,B,23011.11,26.38,558
7474920,5366,15:13.2,00:00.0,66,NULL,B,19570.95,25,638
7461276,6506,17:42.7,00:00.0,72,NULL,D,12594.5,28.24,497
7478284,5187,06:07.2,00:00.0,72,NULL,D,15014.07,25,447
7478804,1727,14:11.8,00:00.0,72,7,A,18016,21.24,519
7496687,5334,56:55.9,00:00.0,72,NULL,D,31021.81,29.99,530
7501623,6554,00:21.1,00:00.0,72,7,B,20159.94,25,488
7171803,5948,48:33.8,00:00.0,72,7,B,23322.44,25,519
7472414,2055,22:13.3,00:00.0,72,7,A1,24794.68,19.24,524
7448427,3009,21:53.4,00:00.0,72,NULL,B,21011.5,25.46,469
7484950,5457,48:25.9,00:00.0,66,NULL,C,16182.98,26.74,507
7489497,6317,31:20.2,00:00.0,60,7,A,13623.41,22.03,524
7497997,5693,36:14.0,00:00.0,72,NULL,C,15880.17,24,525
7474237,1375,27:17.0,00:00.0,72,NULL,C,17386.2,26.75,655
7448325,5735,01:00.1,00:00.0,72,13,A1,23057.51,17.24,552
7505892,2865,55:09.9,00:00.0,72,NULL,B,18854.12,24.24,382
7499489,7302,02:58.2,00:00.0,72,7,B,23317.76,25,569
7461473,6405,42:49.2,00:00.0,70,NULL,B,14737.69,24.74,NULL
7474903,4252,11:53.0,00:00.0,72,NULL,D,17707.54,28.24,658
7491382,2492,12:41.7,00:00.0,72,NULL,B,31012.64,24,589
7504012,7323,29:14.1,00:00.0,72,NULL,B,24036.02,26.53,588
7502801,6476,41:25.3,00:00.0,72,NULL,B,19177.93,24.99,NULL
7487706,1372,03:23.8,00:00.0,72,7,A1,29052.92,18.16,534
7422064,3416,08:17.1,00:00.0,72,13,A1,24114.53,18,509
7449871,4731,30:19.3,00:00.0,72,NULL,D,25820.98,29.74,542
7438722,6816,19:47.2,00:00.0,72,NULL,B,22241.55,25,548
7479154,5085,21:33.2,00:00.0,72,13,B,22644.4,25.26,503
7446189,4737,10:41.0,00:00.0,66,NULL,B,22744.16,28.6,589
7502595,7487,39:01.1,00:00.0,72,NULL,B,16519.98,23.35,565
7389912,6551,29:05.1,00:00.0,66,13,A1,35740.61,16.74,558
7446918,6540,53:19.6,00:00.0,66,13,B,23519.77,21,499
7476490,5620,28:18.7,00:00.0,48,NULL,D,9997.83,28.24,484
7493593,6476,04:39.1,00:00.0,72,NULL,B,20191.44,25,542
7503906,6554,10:41.0,00:00.0,72,7,B,17106,25,644
7457866,2597,05:49.9,00:00.0,72,7,A1,25164.58,16.74,575
7367420,920,21:02.1,00:00.0,72,13,A1,16068.94,17.24,642
7490164,5025,27:23.6,00:00.0,60,7,A1,20643.88,16.74,552
7489040,6515,34:24.7,00:00.0,72,7,A,24930.73,22.05,546
7488399,5153,21:50.4,00:00.0,72,NULL,D,21883.2,29.64,522
7503713,6414,32:34.4,00:00.0,72,NULL,B,30615.3,24,566
7472598,2087,04:01.9,00:00.0,72,NULL,C,15827.19,24.51,580
7453745,2594,15:05.6,00:00.0,72,NULL,B,25940.39,23.74,596
7482464,6816,15:00.8,00:00.0,66,7,A,15244,22.27,520
7471745,6151,11:04.9,00:00.0,72,NULL,D,16902.41,28.24,518
7497557,5163,56:01.0,00:00.0,60,NULL,D,16369.32,25,548
7497119,2555,40:14.6,00:00.0,72,7,B,23789.31,26,490
7477602,7765,44:29.2,00:00.0,68,NULL,C,19320,25.74,486
7482934,6024,00:20.3,00:00.0,72,NULL,B,18940.34,24,667
7500172,577,54:56.9,00:00.0,72,NULL,B,34304.34,24,498
7482613,6317,48:05.6,00:00.0,72,7,A1,19629.62,17.74,587
7479593,5723,40:05.7,00:00.0,72,7,A,20993.04,21.24,548
7471364,261,58:02.0,00:00.0,72,NULL,B,27490.67,23.74,595
7467189,7756,20:06.2,00:00.0,60,NULL,B,16917.62,20.49,597
7497339,8009,06:03.5,00:00.0,68,NULL,C,15797.99,24,600
7490078,2136,12:30.6,00:00.0,72,NULL,D,21255,29.24,541
7467187,4742,19:59.9,00:00.0,72,NULL,B,19720.39,25.24,591
7485319,2307,03:56.7,00:00.0,72,7,A1,21871.38,18.74,548
7484085,7389,41:36.5,00:00.0,72,NULL,B,15643.03,24.89,605
7479694,1550,03:37.7,00:00.0,72,NULL,B,20906.33,25.24,474
7477982,3323,06:17.7,00:00.0,72,7,A,23815.58,21.67,562
7490284,6641,47:07.1,00:00.0,66,NULL,C,20119.9,25,488
7479232,5255,58:00.4,00:00.0,72,NULL,D,21043.33,29.24,559
7455068,2814,47:30.2,00:00.0,72,NULL,D,25633.42,29.24,670
7486294,4536,46:15.2,00:00.0,72,NULL,B,14351.96,27.47,NULL
7469406,6010,05:28.2,00:00.0,72,NULL,A,22105.93,22.58,502
7477953,6272,01:06.8,00:00.0,48,NULL,C,10951.06,26.74,567
7476768,4462,52:19.9,00:00.0,66,7,A,21733.43,22.82,543
7500092,6523,36:31.2,00:00.0,72,NULL,D,26779.08,25,423
7485865,3009,04:23.0,00:00.0,72,NULL,A,16554.35,19.24,NULL
7496204,6605,59:09.9,00:00.0,72,7,B,26153.76,25,562
7477518,4252,26:23.0,00:00.0,72,NULL,D,23124.04,28.74,658
7481954,560,20:07.1,00:00.0,72,7,A1,26379.15,20.13,554
7480354,4272,57:55.8,00:00.0,72,7,A1,27629,16.74,564
7489833,4252,31:03.7,00:00.0,72,NULL,D,25522.88,29.33,464
7435484,6007,06:49.5,00:00.0,72,13,A,39999.76,21.24,524
7461584,2359,40:41.6,00:00.0,72,NULL,B,19835.03,25.24,504
7465188,3355,33:31.1,00:00.0,72,13,A1,22488,16.9,552
7499324,3730,20:37.5,00:00.0,72,NULL,B,25692.92,24.99,613
7469092,438,53:56.1,00:00.0,72,NULL,B,23086.25,28.66,497
7468709,7146,33:29.7,00:00.0,60,NULL,C,12287.04,24.99,536
7422472,3346,44:33.8,00:00.0,72,NULL,C,13988.14,24.99,515
7499572,5284,27:47.5,00:00.0,72,NULL,B,22927.34,26.65,555
7493744,4716,34:54.2,00:00.0,72,7,A1,24993,18.74,591
7475106,1357,49:59.6,00:00.0,72,NULL,B,16040.68,27,672
7448055,7786,58:07.5,00:00.0,72,7,B,17375.04,25,532
7485336,6462,08:14.7,00:00.0,72,NULL,D,27999.04,21,458
7475100,7873,49:27.7,00:00.0,72,NULL,C,26766.52,27.6,589
7499517,577,10:56.3,00:00.0,72,NULL,A,28916.94,21.24,603
7500083,4729,33:39.2,00:00.0,72,NULL,B,18229.72,20,558
7491374,666,10:36.8,00:00.0,72,NULL,B,28285.75,25.24,540
7474082,4167,02:30.5,00:00.0,72,7,A1,25908.04,18.24,580
7493345,6501,13:18.9,00:00.0,66,NULL,C,15117.93,25,513
7255850,5454,06:17.9,00:00.0,66,7,A,18888.6,20.79,598
7489751,6497,14:27.6,00:00.0,72,NULL,B,16013.32,24.99,523
7484029,2034,30:00.3,00:00.0,72,7,A1,30240.18,17.74,523
7470776,6554,14:48.6,00:00.0,66,7,B,17538,24.24,588
7482322,1325,42:59.1,00:00.0,72,7,B,25108.31,24.37,589
7492654,6835,53:13.4,00:00.0,72,NULL,D,16104.3,25,552
7500115,4061,42:30.2,00:00.0,72,NULL,C,21692.63,26.77,506
7430192,791,37:51.3,00:00.0,72,NULL,A,17476.04,22.51,NULL
7490714,4565,01:59.1,00:00.0,72,7,B,31024.86,23.25,428
7477956,2034,01:32.8,00:00.0,72,NULL,B,31439.93,22.16,621
7499078,7769,22:23.5,00:00.0,60,NULL,C,23702.58,25,544
7460126,7481,20:04.1,00:00.0,72,NULL,B,20715.79,24.31,504
7469299,6272,42:18.9,00:00.0,72,NULL,C,30489.5,28.44,580
7494863,7925,42:51.0,00:00.0,72,7,B,29757.37,22.24,548
7490578,8009,37:57.3,00:00.0,48,NULL,C,14729.02,24,566
7497975,5846,30:07.7,00:00.0,72,7,B,31616.03,27.34,531
7475576,7281,16:13.2,00:00.0,72,NULL,A1,19521.69,19.5,598
7471703,6835,03:50.6,00:00.0,60,NULL,B,14434,25,548
7498634,6816,45:26.2,00:00.0,66,NULL,C,23958.93,25,452
7487126,5541,58:19.2,00:00.0,72,NULL,B,19975,21,640
7478785,6515,07:59.6,00:00.0,72,NULL,B,22814.33,25.24,NULL
7489836,6835,31:19.2,00:00.0,67,NULL,B,14271.5,25,554
7499095,6839,25:11.1,00:00.0,60,NULL,A,15903.23,21,NULL
7496066,5555,26:29.5,00:00.0,72,NULL,B,29283.8,22.24,503
7461155,6730,36:51.7,00:00.0,72,NULL,B,20362.86,21.97,529
7493267,6484,58:43.0,00:00.0,72,NULL,B,34561.06,26.06,NULL
7464515,6734,59:46.7,00:00.0,72,NULL,B,22392.08,25,NULL
7471728,3416,07:20.4,00:00.0,66,13,A1,21155.5,18.74,532
7485711,2899,29:52.0,00:00.0,72,NULL,D,21268.74,29.24,582
7443655,6018,35:26.5,00:00.0,72,7,A,27022.71,20.89,564
7486397,4689,32:23.4,00:00.0,66,NULL,A,12240.78,21.24,507
7448451,7481,26:40.3,00:00.0,72,7,D,27761.71,28.3,495
7471038,1357,59:12.9,00:00.0,60,NULL,D,13358.87,29.24,594
7466538,6643,52:36.9,00:00.0,72,NULL,B,16668.94,24,548
7479935,5706,07:02.3,00:00.0,72,13,A1,18791.87,18.74,602
7459831,6700,34:04.0,00:00.0,72,NULL,B,24455.75,24.99,525
7496591,6762,32:52.5,00:00.0,72,NULL,C,21945.29,25,534
7496861,7086,48:33.5,00:00.0,72,NULL,B,15214,25,562
7492494,8009,20:43.6,00:00.0,66,NULL,C,17976,24,677
7443856,5934,20:12.6,00:00.0,72,7,A,20977.74,19.45,529
7478621,7086,20:30.7,00:00.0,60,NULL,C,19643,25,NULL
