feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
flt_wtd_avg_closed__tu_pmthx_binned,-0.1077234060011926,0.0,0.1241830065359477,14327,0.5726676792709249,0.2953165352132337,1,-0.17497294014512738,0.018848681070475926,
flt_wtd_avg_open__tu_pmthx_binned,0.1925078595391728,0.8064125831820932,1.0,6282,0.2510992085698297,0.2368672397325692,3,-0.028511839108958856,-0.005488753118390945,
flt_wtd_avg_open__tu_pmthx_binned,0.1182149160487434,0.0481283422459893,0.8055555555555556,3137,0.1253897194020305,0.2505578578259483,2,-0.028511839108958856,-0.00337052466666085,
flt_wtd_avg_open__tu_pmthx_binned,-0.0951711063915544,0.0,0.0476190476190476,15599,0.6235110720281397,0.2927110712225143,1,-0.028511839108958856,0.0027135032732576053,
fltgrossmonthly__income_sum_binned,0.4205465507196068,7253.71,11742.160000000047,1504,0.0601167159645055,0.1981382978723404,7,-0.45218847934952067,-0.19016630526558506,
fltgrossmonthly__income_sum_binned,0.1215463073269011,5280.9,7252.27,3721,0.1487329123031417,0.249932813759742,6,-0.45218847934952067,-0.054961839880700906,
fltgrossmonthly__income_sum_binned,0.0534380853586355,4880.18,5280.26,1529,0.0611159964825325,0.262916939175932,5,-0.45218847934952067,-0.02416408655767127,
fltgrossmonthly__income_sum_binned,0.0429809954569564,4116.889999999999,4879.9,3880,0.1550883363977936,0.2649484536082474,4,-0.45218847934952067,-0.01943551097660977,
fltgrossmonthly__income_sum_binned,0.0345095165170554,3776.64,4116.67,2048,0.0818610600367735,0.2666015625,3,-0.45218847934952067,-0.015604805796934448,
fltgrossmonthly__income_sum_binned,-0.0881365799115203,3245.83,3776.38,3660,0.1462946678391558,0.2912568306010929,2,-0.45218847934952067,0.03985434604525787,
fltgrossmonthly__income_sum_binned,-0.1120583446565619,0.0,3245.72,8676,0.3467903109760972,0.2962194559704933,1,-0.45218847934952067,0.050671492468675215,
g002s__tu_binned,0.0587133791704516,0.0,0.0,16140,0.6451355024382445,0.2618959107806691,1,-0.7400293283421832,-0.04344962255220922,Number of 60 days past due ratings in past 12 months
g002s__tu_binned,-0.1029447382525634,1.0,33.0,8878,0.3548644975617555,0.2943230457310205,2,-0.7400293283421832,0.07618212550540635,Number of 60 days past due ratings in past 12 months
g232s__tu_binned,0.3026478078024636,0.0,2.0,1779,0.0711088016628027,0.2175379426644182,1,-0.8490044967218473,-0.256949349747301,Number of inquiries (includes duplicates)
g232s__tu_binned,0.2122995185222963,3.0,3.0,1333,0.0532816372212007,0.2333083270817704,2,-0.8490044967218473,-0.1802432458773127,Number of inquiries (includes duplicates)
g232s__tu_binned,0.136742908161184,4.0,4.0,1635,0.0653529458789671,0.2470948012232416,3,-0.8490044967218473,-0.11609534392366781,Number of inquiries (includes duplicates)
g232s__tu_binned,0.1109356545818729,5.0,6.0,3243,0.1296266687984651,0.251927227875424,4,-0.8490044967218473,-0.0941848695867917,Number of inquiries (includes duplicates)
g232s__tu_binned,0.020564533232433,7.0,7.0,1448,0.057878327604125,0.2693370165745856,5,-0.8490044967218473,-0.01745938118732148,Number of inquiries (includes duplicates)
g232s__tu_binned,0.0101409838316051,8.0,12.0,6065,0.2424254536733552,0.2713932399010717,6,-0.8490044967218473,-0.008609740874216279,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.1185718226349914,13.0,31.0,8055,0.321968182908306,0.2975791433891993,7,-0.8490044967218473,0.10066801060161301,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.2883839414548278,32.0,383.0,1460,0.058357982252778,0.3342465753424657,8,-0.8490044967218473,0.24483926307751877,Number of inquiries (includes duplicates)
g407s__tu_binned,0.1104556316405929,0.0,0.0,7682,0.3070589175793429,0.2520177037229888,1,-0.8120759032598522,-0.08969835683467199,Number of deduped finance inquiries
g407s__tu_binned,0.0058449304269725,1.0,1.0,6766,0.2704452793988328,0.2722435707951522,2,-0.8120759032598522,-0.004746527155974687,Number of deduped finance inquiries
g407s__tu_binned,-0.0602742667031062,2.0,5.0,8962,0.3582220801023263,0.2855389422004017,3,-0.8120759032598522,0.048947279576250204,Number of deduped finance inquiries
g407s__tu_binned,-0.1904138962100055,6.0,24.0,1608,0.0642737229194979,0.3128109452736318,4,-0.8120759032598522,0.15463053675796798,Number of deduped finance inquiries
