feature,bin,min,max,count,prop,target,bin_label
at24s__tu_binned,-0.0559624673426131,0.0,1.0,15991,0.6391797905508034,0.2846601213182415,1
at24s__tu_binned,0.0345000391915567,2.0,2.0,3162,0.1263889999200575,0.2666034155597723,2
at24s__tu_binned,0.0876826719503549,3.0,3.0,1697,0.0678311615636741,0.2563347083087802,3
at24s__tu_binned,0.1493319478261151,4.0,8.0,2815,0.1125189863298425,0.2447602131438721,4
at24s__tu_binned,0.1903884828493727,9.0,35.0,1353,0.0540810616356223,0.237250554323725,5
at25s__tu_binned,-0.0602580791666197,0.0,0.0,11995,0.4794547925493644,0.2855356398499374,1
at25s__tu_binned,-0.0215363535636053,1.0,1.0,5884,0.2351906627228395,0.2777022433718559,2
at25s__tu_binned,0.0904620429189072,2.0,2.0,2670,0.1067231593252858,0.2558052434456929,3
at25s__tu_binned,0.106070999543146,3.0,4.0,2021,0.0807818370773043,0.2528451261751608,4
at25s__tu_binned,0.1764200967520347,5.0,35.0,2448,0.0978495483252058,0.2397875816993464,5
at27s__tu_binned,-0.0858059871700873,0.0,0.0,15297,0.6114397633703733,0.2907759691442766,1
at27s__tu_binned,0.1422849047932082,1.0,33.0,9721,0.3885602366296267,0.2460652196276103,2
at28a__tu_binned,-0.0650487404306061,1.0,13462.0,15542,0.6212327124470381,0.2865139621670313,1
at28a__tu_binned,0.0478864139707717,13467.0,20553.0,2769,0.1106803101766727,0.2639942217407006,2
at28a__tu_binned,0.0523252939302129,20557.0,49539.0,4169,0.1666400191861859,0.2631326457183977,3
at28a__tu_binned,0.2475590643261727,49564.0,82859.0,1286,0.0514029898473099,0.2270606531881804,4
at28a__tu_binned,0.3279686427097197,82878.0,964505.0,1252,0.0500439683427931,0.213258785942492,5
at28b__tu_binned,-0.0580777365479584,1.0,13462.0,15816,0.6321848269246143,0.2850910470409711,1
at28b__tu_binned,0.0581379072158914,13467.0,20435.0,2790,0.1115197058118154,0.2620071684587813,2
at28b__tu_binned,0.0618803828535024,20438.0,26262.0,1573,0.0628747301942601,0.2612841703750794,3
at28b__tu_binned,0.0677738131894764,26276.0,49539.0,2833,0.1132384683028219,0.260148252735616,4
at28b__tu_binned,0.257481011033242,49564.0,444129.0,2006,0.0801822687664881,0.2253240279162512,5
at29s__tu_binned,-0.0446043062367539,0.0,1.0,13430,0.5368134942841154,0.2823529411764706,1
at29s__tu_binned,-0.0226210267767727,2.0,2.0,3519,0.1406587257174834,0.2779198635976129,2
at29s__tu_binned,0.0292168590316364,3.0,3.0,2197,0.0878167719242145,0.267637687756031,3
at29s__tu_binned,0.0426493090357835,4.0,4.0,1532,0.0612359101446958,0.2650130548302872,4
at29s__tu_binned,0.1091116290609514,5.0,9.0,2862,0.1143976337037333,0.2522711390635919,5
at29s__tu_binned,0.1779277772577423,10.0,39.0,1478,0.0590774642257574,0.2395128552097429,6
at30s__tu_binned,0.0900225593367393,0.0,95.0,8066,0.3224078663362379,0.2558889164393751,1
at30s__tu_binned,-0.0415609150330903,96.0,100.0,16952,0.6775921336637621,0.2817366682397357,2
at31s__tu_binned,0.1259466898600787,0.0,63.0,7013,0.2803181709169398,0.2491087979466704,1
at31s__tu_binned,0.082775404856119,64.0,95.0,3782,0.1511711567671276,0.2572712850343733,2
at31s__tu_binned,-0.0804450939779593,96.0,100.0,14223,0.5685106723159326,0.2896716585811713,3
at32s__tu_binned,-0.0517768147770831,0.0,1778.0,11994,0.4794148213286434,0.2838085709521427,1
at32s__tu_binned,-0.0038449217990492,1779.0,8584.0,4355,0.1740746662403069,0.2741676234213547,2
at32s__tu_binned,0.02797464522525,8588.0,18846.0,4446,0.1777120473259253,0.267881241565452,3
at32s__tu_binned,0.0391835361795106,18850.0,36891.0,2454,0.0980893756495323,0.2656886715566422,4
