feature,flt_eval_metric_train,flt_eval_metric_valid,flt_score_to_beat,performance,helped,description
walsrvs1__tu,0.9017031114620562,0.7545449304350367,0.7561604699900316,-0.0016155395549949,0,Spend on current dominant revolving trade relative to total spend over the past month
linka078__tu,0.9011433698493758,0.7545515560055533,0.7561604699900316,-0.0016089139844782,0,Total amount of paid non-sufficient funds in the last 2 years
st33s__tu,0.8941501818427251,0.7545594887084579,0.7561604699900316,-0.0016009812815737,0,Total balance of open student loan trades verified in past 12 months
paymnt06__tu,0.9004499593375613,0.7545600212438751,0.7561604699900316,-0.0016004487461565,0,Ratio of actual to minimum payment over last 6 months for installment trades
g205s__tu,0.8964498336511142,0.7545694962246766,0.7561604699900316,-0.0015909737653549,0,Total monthly obligation for individual account verified in past 12 months
addrcurrentblockratio__ln,0.9014561738750252,0.7545700702563602,0.7561604699900316,-0.0015903997336713,0,Ratio comparison of property value to block median property value for the current address on subject's file
subjectactivityindex12month__ln,0.9021153102697956,0.7545720966573637,0.7561604699900316,-0.0015883733326679,0,A risk index summarizing derogatory and non-derogatory source activity for the subject as reported on file within the past 12 months
inquirytelcom12month__ln,0.9033733398163818,0.7545779476309097,0.7561604699900316,-0.0015825223591219,0,Indicates subject has one or more LexisNexis telecommunications credit inquiries on file in the last 12 months
std231__tu,0.9015428228518376,0.754578625403259,0.7561604699900316,-0.0015818445867725,0,Aggregate Excess Payment for Student Loan accounts over the past 1 month
std252__tu,0.899490592439284,0.754584822179024,0.7561604699900316,-0.0015756478110076,0,Average Aggregate Excess Payment for Student Loan accounts over the past 3 months
cv07__tu,0.903121895334002,0.7545915860704282,0.7561604699900316,-0.0015688839196034,0,Total balance of mortgage trades with a loan modification updated in past 12 months
bi33s__tu,0.898642498419251,0.7546006945008774,0.7561604699900316,-0.0015597754891542,0,Total balance of open bank installment trades verified in past 12 months
st24s__tu,0.8975299899074809,0.7546045744017749,0.7561604699900316,-0.0015558955882567,0,Number of currently open and satisfactory student loan trades 6 months or older
criminalfelonytimenewest__ln,0.8842933751514483,0.7546058815341627,0.7561604699900316,-0.0015545884558688,0,Time (in months) since most recently recorded felony criminal conviction on subject's file
linkf091__tu,0.9036106830421508,0.7546082675694742,0.7561604699900316,-0.0015522024205574,0,Number of trades
linkf007__tu,0.9044860929859376,0.7546229503316942,0.7561604699900316,-0.0015375196583373,0,Number of NSF within last 9 months
aut205__tu,0.8824553626905033,0.7546291194432817,0.7561604699900316,-0.0015313505467499,0,Total Payment Ratio for Auto accounts over the past 24 months
aggs906__tu,0.9051643693290116,0.7546311942565959,0.7561604699900316,-0.0015292757334357,0,Current credit limit of top-of-wallet bankcard (highest annual spend).
of21s__tu,0.9017211193764256,0.7546335249635521,0.7561604699900316,-0.0015269450264795,0,Months since most recent credit union trade opened
linka051__tu,0.8969256914706352,0.7546373564521389,0.7561604699900316,-0.0015231135378926,0,Number of checking account inquiries in the last year
std225__tu,0.9013513266070452,0.7546392237841216,0.7561604699900316,-0.0015212462059099,0,Average total Payment Ratio for Student Loan accounts over the past 24 months
sourcevoterregistration__ln,0.8968819063805136,0.7546440373510106,0.7561604699900316,-0.001516432639021,0,Indicates voter registration record on subject's file
s208s__tu,0.8985322151856825,0.7546442517483863,0.7561604699900316,-0.0015162182416452,0,Number of tax liens
std203__tu,0.9028774688326672,0.7546448465282032,0.7561604699900316,-0.0015156234618284,0,Total Payment Ratio for Student Loan accounts over the past 6 months
se32s__tu,0.9032588210924036,0.7546631740458117,0.7561604699900316,-0.0014972959442198,0,Maximum balance owed on open secured installment trades verified in past 12 months
trv08__tu,0.900968705430884,0.7546634576036313,0.7561604699900316,-0.0014970123864003,0,Number of non-mortgage balance decreases last 3 months
in02s__tu,0.8962379804625387,0.7546643082770901,0.7561604699900316,-0.0014961617129415,0,Number of open installment trades
ret102__tu,0.9012322545735406,0.7546718260173317,0.7561604699900316,-0.0014886439726998,0,Number of months in the past 12 months where percentage of Retail trades utilized less than 50% was more than 25%
cv08__tu,0.9019452676020758,0.7546774902576795,0.7561604699900316,-0.0014829797323521,0,Total credit line of mortgage trades with a loan modification
pb101s__tu,0.9018324111350138,0.7546789218788663,0.7561604699900316,-0.0014815481111652,0,Total balance of all premium credit card trades verified in past 12 months
bc97b__tu,0.901335598494163,0.7546909419639998,0.7561604699900316,-0.0014695280260318,0,Total open to buy of closed credit cards verified in past 3 months
at34b__tu,0.9022647592027572,0.7546932104265566,0.7561604699900316,-0.001467259563475,0,Utilization for open trades verified in past 12 months (excluding mortgage and home equity)
addrinputtimenewest__ln,0.9064598739975588,0.754696288066306,0.7561604699900316,-0.0014641819237256,0,Time on file (in months) since the subject was most recently reported at the input address
fi27s__tu,0.9049229841363544,0.7546996492638749,0.7561604699900316,-0.0014608207261567,0,Number of currently open and satisfactory finance installment trades 24 months or older
linka017__tu,0.8979403769889178,0.7547029620491332,0.7561604699900316,-0.0014575079408983,0,Number of checking account closures for cause in the last 5 years
br101s__tu,0.8915486758212816,0.75470344617224,0.7561604699900316,-0.0014570238177916,0,Total balance of all bank revolving trades verified in past 12 months
linka052__tu,0.896035640607084,0.7547034876685061,0.7561604699900316,-0.0014569823215254,0,Number of checking account inquiries in the last 2 years
bankruptcycount24month__ln,0.8950437090495378,0.7547152726081306,0.7561604699900316,-0.0014451973819009,0,Total unique bankruptcy case filings on file showing the subject as debtor in the last 24 months
s068b__tu,0.8941210132852576,0.7547293121782233,0.7561604699900316,-0.0014311578118083,0,Number of non-medical third party collections
linka007__tu,0.901438912520908,0.7547368714147312,0.7561604699900316,-0.0014235985753003,0,Number of check orders in the last year
std222__tu,0.8967818279726494,0.7547558352084228,0.7561604699900316,-0.0014046347816087,0,Average total Payment Ratio for Student Loan accounts over the past 3 months
g220b__tu,0.9020388590385588,0.7547569763557456,0.7561604699900316,-0.001403493634286,0,Number of trades verified in the past 12 months that are currently 90 days or more past due
linkf118__tu,0.8961303743043534,0.7547580137624027,0.7561604699900316,-0.0014024562276289,0,Number of trade segments within last 6 months
cv18__tu,0.900983103266225,0.7547630278945786,0.7561604699900316,-0.001397442095453,0,"Number of trades prior 60 days past due, now current, verified in past 12 months"
bankruptcytimenewest__ln,0.8992103373392839,0.7547713617280571,0.7561604699900316,-0.0013891082619744,0,Time (in months) since most recent bankruptcy case filing on file showing the subject as debtor
linkt010__tu,0.8996686852134974,0.7547721709052497,0.7561604699900316,-0.0013882990847818,0,Number of public record bankruptcies 
addrcurrentdwelltype__ln,0.900107347969487,0.7547776553284435,0.7561604699900316,-0.001382814661588,0,Current dwelling type
assetpropevercount__ln,0.8969197284287882,0.7547838590202529,0.7561604699900316,-0.0013766109697787,0,Total number of real property ever owned based on real property ownership records on subject's file
addrstabilityindex__ln,0.9013315872078334,0.7547986316910499,0.7561604699900316,-0.0013618382989817,0,Address stability index indicating how often subject has changed addresses based on the address history on subject's file
of36s__tu,0.9028863646212169,0.7548272502826967,0.7561604699900316,-0.0013332197073349,0,Months since most recent credit union delinquency
bc110s__tu,0.8984819863916337,0.754834906343826,0.7561604699900316,-0.0013255636462056,0,Total past due amount of all credit card trades verified in past 12 months
jt02s__tu,0.9019047063306204,0.7548352867262671,0.7561604699900316,-0.0013251832637645,0,Number of open joint trades
s204s__tu,0.8946535813634418,0.7548380323958861,0.7561604699900316,-0.0013224375941455,0,Total balance of third party collections verified in past 12 months
au51a__tu,0.9034902823044668,0.7548411722800349,0.7561604699900316,-0.0013192977099967,0,Terms in months of most recent auto trade
linka050__tu,0.89871334612185,0.7548463523972759,0.7561604699900316,-0.0013141175927556,0,Number of checking account inquiries in the last 6 months
of20s__tu,0.9015569241084482,0.7548925584897828,0.7561604699900316,-0.0012679115002488,0,Months since oldest credit union trade opened
us32s__tu,0.8977052553502434,0.7548988659222577,0.7561604699900316,-0.0012616040677738,0,Maximum balance owed on open unsecured installment trades verified in past 12 months
linka045__tu,0.8980968855970156,0.7549002906274002,0.7561604699900316,-0.0012601793626314,0,Number of checking account closures for cause in the last year
std202__tu,0.900947497298278,0.7549151117105077,0.7561604699900316,-0.0012453582795238,0,Total Payment Ratio for Student Loan accounts over the past 3 months
g094s__tu,0.9023384358101688,0.7549564281596375,0.7561604699900316,-0.0012040418303941,0,Number of public record bankruptcies
st101s__tu,0.9020249992930098,0.754964907230048,0.7561604699900316,-0.0011955627599835,0,Total balance of all student loan trades verified in past 12 months
agg906__tu,0.8992378711736699,0.7549655296740423,0.7561604699900316,-0.0011949403159893,0,Average aggregate bankcard utilization over last 12 months
paymnt11__tu,0.9028631079713324,0.7549711800823011,0.7561604699900316,-0.0011892899077304,0,Number of payments in last 12 months
in27s__tu,0.9023862746673932,0.7549866720217138,0.7561604699900316,-0.0011737979683178,0,Number of currently open and satisfactory installment trades 24 months or older
strdealershiptrackertype__app,0.897908897162724,0.7549884909413858,0.7561604699900316,-0.0011719790486458,0,"Franchise, Independent"
cv27__tu,0.9017258764363264,0.7549969700117964,0.7561604699900316,-0.0011634999782351,0,Percent of credit card trades from inactive to active status in the past 12 months
linka048__tu,0.8963579414455534,0.7550080218507167,0.7561604699900316,-0.0011524481393149,0,Number of checking account inquiries in the last month
subjectstabilityindex__ln,0.9002034874656719,0.7550110856583772,0.7561604699900316,-0.0011493843316544,0,Modeled risk index indicating the subject's stability in fulfilling a credit obligation on the basis of address history and non-derogatory public records on file
st21s__tu,0.9030121910976366,0.7550199243630956,0.7561604699900316,-0.0011405456269359,0,Months since most recent student loan trade opened
at28a__tu,0.8996121259975827,0.7550259274896178,0.7561604699900316,-0.0011345425004137,0,Total credit line of open trades verified in past 12 months
strname__app,0.9003693127366448,0.7550460946750317,0.7561604699900316,-0.0011143753149999,0,State
linkf116__tu,0.9023882618235548,0.7550513992810717,0.7561604699900316,-0.0011090707089599,0,Number of trade segments
linka014__tu,0.9039437354496076,0.7550636752598472,0.7561604699900316,-0.0010967947301844,0,Number of unpaid checking account closures for cause in the last 5 years
bitdealerapplicantsamezip__app,0.900730414254531,0.7550704391512515,0.7561604699900316,-0.0010900308387801,0,Applicant and Dealer Same Zip
paymnt07__tu,0.9021864852316837,0.75507709930199,0.7561604699900316,-0.0010833706880416,0,Ratio of actual to minimum payment for non-mortgage trades last month
st01s__tu,0.8960475879311646,0.7550859864190189,0.7561604699900316,-0.0010744835710126,0,Number of student loan trades
ret317__tu,0.8996522545944977,0.7550913878496803,0.7561604699900316,-0.0010690821403512,0,Max Total Open-to-Buy for Retail accounts over the past 6 months
bankruptcydismissed24month__ln,0.9019287158342048,0.7550929162954884,0.7561604699900316,-0.0010675536945432,0,Indicates subject has one or more dismissed bankruptcies on file in the last 24 months
linkf082__tu,0.9035905078216748,0.7551064994066519,0.7561604699900316,-0.0010539705833797,0,Number of open trades with balance > 0 (excluding collection)
linkt007__tu,0.9021305215332726,0.7551121498149107,0.7561604699900316,-0.0010483201751209,0,Months since most recent derogatory public record
g220d__tu,0.8974639165717643,0.7551128137551713,0.7561604699900316,-0.0010476562348603,0,Number of credit card trades verified in the past 12 months that are currently 90 days or more past due
assetownership__ln,0.8917012879984734,0.755123637364627,0.7561604699900316,-0.0010368326254046,0,"Indicates subject has ownership of assets (watercraft, aircraft, or real property) based on asset ownership records on file"
addrinputlengthofres__ln,0.8995487816581944,0.7551238517620027,0.7561604699900316,-0.0010366182280289,0,Indicates length of time (in months) between oldest and newest records on file for the input address
us28s__tu,0.9009562145102444,0.7551329532764076,0.7561604699900316,-0.0010275167136239,0,Total credit line of open unsecured installment trades verified in past 12 months
evictioncount__ln,0.9005762829963623,0.7551348966848785,0.7561604699900316,-0.001025573305153,0,Total eviction records on subject's file indicating the plaintiff has sought an eviction and does not necessarily mean the defendant has vacated the premises
rt28s__tu,0.8989950707419254,0.7551646149275819,0.7561604699900316,-0.0009958550624497,0,Total credit line of open retail trades verified in past 12 months
assetpropnewestmortgagetype__ln,0.901639754535772,0.7551685847370564,0.7561604699900316,-0.0009918852529752,0,Mortgage type associated with the most recently recorded real property purchase based on real property ownership records on subject's file
trv07__tu,0.9037392707688192,0.7551694354105152,0.7561604699900316,-0.0009910345795164,0,Number of non-mortgage balance decreases last month
linkf099__tu,0.8955762952213848,0.7551699471977993,0.7561604699900316,-0.0009905227922323,0,Number of satisfactory trades with an age of at least 3 months
assetproppurchasetimeoldest__ln,0.9045312138603674,0.7552033447761132,0.7561604699900316,-0.0009571252139184,0,Time (in months) since earliest recorded real property purchase based on real property ownership records on subject's file
rev84__tu,0.900732609881153,0.7552055786584482,0.7561604699900316,-0.0009548913315834,0,Months since a Revolving trade last exceeded 90% utilization
fr101s__tu,0.8946997493102593,0.7552752232253606,0.7561604699900316,-0.000885246764671,0,Total balance of all finance revolving trades verified in past 12 months
linka012__tu,0.9025039668624544,0.7553216990435981,0.7561604699900316,-0.0008387709464334,0,Number of unpaid checking account closures for cause in the last 2 years
linkf031__tu,0.9026408532868068,0.7553863087302017,0.7561604699900316,-0.0007741612598298,0,Number of satisfactory ACH transactions within last 7 years
ret92__tu,0.9024044705985174,0.7554048713933191,0.7561604699900316,-0.0007555985967124,0,Number of months in the past 12 months where percentage of Retail trades utilized less than 25% was more than 25%
aut201__tu,0.9009600873407212,0.7555503158066429,0.7561604699900316,-0.0006101541833887,0,Total Payment Ratio for Auto accounts over the past 1 month
bitdealertrack__app,0.9049819859967196,0.7560006194562631,0.7561604699900316,-0.0001598505337685,0,From Dealertrack
