bigAccountId,bigDealerId,week_of_month,application_date,dtmFunded,dtmNonAccrual,intterm,open_bk_type,first_pmt_date,paymentsmade,Tier,DebtorState,AmtFinanced,OriginalInterestRate,fltAPRCurrent,MaxFico,intBeaconScore,mnyReserve,mnyDiscount,Early_Pay_Delinquency_15_120,Early_Pay_Delinquency_30_120,Early_Pay_Default_15_120,Early_Pay_Default_30_120,LoanStatus,ChargeOff_Severity,GEN11_ExpectedNetLoss,GEN11_ECNL,GEN12_ExpectedNetLoss,GEN12_ECNL,GEN12_ECNL_mod,DL_ExpectedNetLoss,DL_ECNL,origination_model
8096147,5479,3,16-08-2024,19-08-2024,NULL,72,7,25-09-2024,NULL,B,MO,24796,0.2657,0.2657,615,615,790.78,928,0,0,0,0,A,NULL,3294.991664,0.132884,6327.56726,0.255185,0.108129,NULL,NULL,gen11
8096275,6462,3,16-08-2024,19-08-2024,NULL,72,NULL,15-09-2024,NULL,B,PA,24811,0.21,0.21,457,457,0,1145,0,0,0,0,A,NULL,3420.047484,0.137844,4102.176307,0.165337,0.070058,NULL,NULL,gen12
8096609,3383,3,16-08-2024,19-08-2024,NULL,72,NULL,30-09-2024,NULL,B,TX,26272.13,0.2405,0.2405,491,491,0,1753,0,0,0,0,A,NULL,9614.758872,0.365968,6589.969729,0.250835,0.106286,NULL,NULL,gen11
8095286,4018,3,15-08-2024,19-08-2024,NULL,72,NULL,30-09-2024,NULL,C,NC,20013,0.259,0.259,592,592,0,1771,0,0,0,0,A,NULL,4869.343017,0.243309,5613.066123,0.280471,0.118844,NULL,NULL,gen11
8095645,4625,3,15-08-2024,19-08-2024,NULL,72,13,29-09-2024,NULL,B,MN,33732.83,0.2325,0.2325,504,504,1428.84,928,0,0,0,0,A,NULL,5669.476738,0.16807,5657.805179,0.167724,0.071069,NULL,NULL,gen12
8095710,6502,3,15-08-2024,19-08-2024,NULL,72,7,15-09-2024,NULL,B,TN,21292.64,0.2526,0.2526,526,526,0,1228,0,0,0,0,A,NULL,3894.232222,0.182891,5394.831026,0.253366,0.107359,NULL,NULL,gen12
8094385,1634,3,15-08-2024,19-08-2024,NULL,66,NULL,14-09-2024,NULL,D,IL,21605.19,0.2715,0.2715,464,464,646.34,2319,0,0,0,0,A,NULL,4367.986078,0.202173,7172.102083,0.331962,0.140662,NULL,NULL,gen12
8094570,7850,3,15-08-2024,19-08-2024,NULL,72,13,25-09-2024,NULL,B,GA,26305.52,0.236,0.236,539,539,1610.28,928,0,0,0,0,A,NULL,1181.854403,0.044928,4428.271237,0.16834,0.07133,NULL,NULL,gen12
8094602,6484,3,15-08-2024,19-08-2024,NULL,72,NULL,27-09-2024,NULL,B,CA,24430.01,0.2214,0.2214,456,456,722.23,928,0,0,0,0,A,NULL,3358.295755,0.137466,3937.189272,0.161162,0.068289,NULL,NULL,gen11
8073401,6414,3,15-08-2024,19-08-2024,NULL,72,7,29-09-2024,NULL,B,MD,28097.44,0.24,0.24,571,571,772.13,1228,0,0,0,0,A,NULL,6020.269884,0.214264,5591.980606,0.199021,0.084331,NULL,NULL,gen11
8073156,1092,3,14-08-2024,19-08-2024,NULL,72,7,28-09-2024,NULL,B,MD,34504.94,0.24,0.24,510,510,0,1436,0,0,0,0,A,NULL,4762.475334,0.138023,7830.516579,0.226939,0.096161,NULL,NULL,gen11
8094261,6506,3,15-08-2024,19-08-2024,NULL,72,NULL,14-09-2024,NULL,C,SC,24454.5,0.259,0.259,455,455,802.87,1080,0,0,0,0,A,NULL,7458.108956,0.304979,6564.443708,0.268435,0.113743,NULL,NULL,gen11
8073022,4801,3,14-08-2024,19-08-2024,NULL,72,7,28-09-2024,NULL,A1,MD,39999.82,0.181,0.181,569,569,2301.77,598,0,0,0,0,A,NULL,4812.058346,0.120302,1967.391147,0.049185,0.020841,NULL,NULL,gen11
8072393,4297,3,14-08-2024,19-08-2024,NULL,72,NULL,15-09-2024,NULL,B,MI,33902.6,0.2099,0.2099,506,506,73.58,928,0,0,0,0,A,NULL,6432.272493,0.189728,5002.972779,0.147569,0.062529,NULL,NULL,gen11
8072788,4625,3,14-08-2024,19-08-2024,NULL,72,7,28-09-2024,NULL,B,MN,23474.9,0.1975,0.1975,614,614,0,2286,0,0,0,0,A,NULL,2227.228087,0.094877,4556.665889,0.194108,0.082249,NULL,NULL,gen11
8062289,4197,3,9/8/2024,19-08-2024,NULL,72,NULL,9/9/2024,NULL,B,WA,34991.31,0.2349,0.2349,536,536,0,928,0,0,0,0,A,NULL,6181.634807,0.176662,7820.452811,0.223497,0.094702,NULL,NULL,gen11
8064066,2612,3,10/8/2024,19-08-2024,NULL,72,NULL,26-09-2024,NULL,B,MD,29821.41,0.2721,0.2721,439,439,1922.26,928,0,0,0,0,A,NULL,7067.167206,0.236983,7903.359542,0.265023,0.112298,NULL,NULL,gen11
8064333,5841,3,10/8/2024,19-08-2024,NULL,72,NULL,13-09-2024,NULL,C,OH,20807.16,0.25,0.25,431,431,0,2105,0,0,0,0,A,NULL,3770.569499,0.181215,6271.215603,0.301397,0.127711,NULL,NULL,gen11
8063320,4387,3,10/8/2024,19-08-2024,NULL,72,NULL,28-09-2024,NULL,B,MN,17904.91,0.1975,0.1975,508,508,0,3346,0,0,0,0,A,NULL,2693.954854,0.150459,4744.281908,0.264971,0.112276,NULL,NULL,gen12
8065727,6214,3,12/8/2024,19-08-2024,NULL,72,NULL,12/9/2024,NULL,C,MI,25815.98,0.25,0.25,586,586,0,2042,0,0,0,0,A,NULL,6900.275846,0.267287,7270.08976,0.281612,0.119327,NULL,NULL,gen11
8065081,8498,3,10/8/2024,19-08-2024,NULL,72,NULL,24-09-2024,NULL,B,MD,21849.94,0.24,0.24,506,506,0,1436,0,0,0,0,A,NULL,2736.355386,0.125234,5395.951933,0.246955,0.104642,NULL,NULL,gen11
8067758,5989,3,12/8/2024,19-08-2024,NULL,72,7,26-09-2024,NULL,B,OH,23597.92,0.2491,0.2491,550,532,0,982,0,0,0,0,A,NULL,3099.940761,0.131365,5793.147772,0.245494,0.104023,NULL,NULL,gen11
8066853,5310,3,12/8/2024,19-08-2024,NULL,72,NULL,28-09-2024,NULL,C,TX,26288.86,0.196,0.196,440,429,0,4555,0,0,0,0,A,NULL,5287.925322,0.201147,6806.50132,0.258912,0.109708,NULL,NULL,gen11
8066885,3383,3,12/8/2024,19-08-2024,NULL,66,NULL,29-09-2024,NULL,B,TX,26914.97,0.241,0.241,686,686,0,1894,0,0,0,0,A,NULL,5636.586847,0.209422,6854.11243,0.254658,0.107906,NULL,NULL,gen12
8066773,4460,3,12/8/2024,19-08-2024,NULL,72,NULL,14-09-2024,NULL,B,OH,29137.07,0.25,0.25,452,413,1397.09,928,0,0,0,0,A,NULL,7716.95299,0.26485,6025.138157,0.206786,0.087621,NULL,NULL,gen11
8066350,2836,3,12/8/2024,19-08-2024,NULL,72,NULL,27-09-2024,NULL,B,OH,24757.5,0.25,0.25,460,455,0,1359,0,0,0,0,A,NULL,2923.217055,0.118074,6423.531435,0.259458,0.10994,NULL,NULL,gen12
8060260,5620,3,9/8/2024,19-08-2024,NULL,72,NULL,30-09-2024,NULL,A1,FL,20433.84,0.1774,0.1774,445,445,1169.78,1348,0,0,0,0,A,NULL,4419.022238,0.21626,1055.448704,0.051652,0.021886,NULL,NULL,gen12
8054958,6833,3,7/8/2024,19-08-2024,NULL,66,NULL,7/9/2024,NULL,C,IL,21988.65,0.25,0.25,597,597,607.99,1556,0,0,0,0,A,NULL,4989.246674,0.226901,6009.893841,0.273318,0.115813,NULL,NULL,gen11
8054626,6136,3,6/8/2024,19-08-2024,NULL,72,NULL,26-09-2024,NULL,D,WY,26942.6,0.2672,0.2672,NULL,NULL,868.39,2418,0,0,0,0,A,NULL,5785.761694,0.214744,8841.025592,0.328143,0.139043,NULL,NULL,gen11
8056053,4759,3,7/8/2024,19-08-2024,NULL,72,13,21-09-2024,NULL,A,OK,22000,0.183,0.183,595,595,0,778,0,0,0,0,A,NULL,1288.98,0.05859,2295.744,0.104352,0.044217,NULL,NULL,gen11
8052144,6414,3,5/8/2024,19-08-2024,NULL,72,NULL,30-09-2024,NULL,B,MD,22447.44,0.24,0.24,622,622,0,1589,0,0,0,0,A,NULL,3124.167357,0.139177,5341.794849,0.237969,0.100834,NULL,NULL,gen11
8096963,3171,3,16-08-2024,19-08-2024,NULL,72,NULL,30-09-2024,NULL,B,NC,24751.63,0.2486,0.2486,402,402,1376.93,928,0,0,0,0,A,NULL,4452.71923,0.179896,5477.164445,0.221285,0.093765,NULL,NULL,gen11
8107091,6922,3,16-08-2024,19-08-2024,NULL,72,NULL,25-09-2024,NULL,B,TX,27881.93,0.206,0.206,575,575,0,2375,0,0,0,0,A,NULL,3912.559709,0.140326,4926.179392,0.17668,0.074865,NULL,NULL,gen11
8107357,6506,3,16-08-2024,19-08-2024,NULL,66,NULL,16-09-2024,NULL,D,SC,18356.5,0.2615,0.2615,463,463,542.85,2051,0,0,0,0,A,NULL,2804.414288,0.152775,6146.013191,0.334814,0.14187,NULL,NULL,gen11
8108288,6413,3,16-08-2024,19-08-2024,NULL,72,13,15-09-2024,NULL,A1,MO,19993.43,0.17,0.17,522,522,1160.21,359,0,0,0,0,A,NULL,769.747055,0.0385,474.9239362,0.023754,0.010065,NULL,NULL,gen11
8108817,6641,3,17-08-2024,19-08-2024,NULL,66,NULL,16-09-2024,NULL,B,OH,19097.24,0.25,0.25,525,525,22.64,928,0,0,0,0,A,NULL,2117.177318,0.110863,4789.282236,0.250784,0.106264,NULL,NULL,gen11
8108992,5479,3,17-08-2024,19-08-2024,NULL,72,7,25-09-2024,NULL,A1,MO,32270,0.1817,0.1817,596,596,1844.64,598,0,0,0,0,A,NULL,4808.19773,0.148999,1720.83002,0.053326,0.022596,NULL,NULL,gen11
7950597,2836,3,21-06-2024,19-08-2024,NULL,72,13,21-09-2024,NULL,B,OH,26418.03,0.2329,0.2329,531,531,40.82,794,0,0,0,0,A,NULL,2630.363993,0.099567,3340.903328,0.126463,0.087506,NULL,NULL,gen11
7956513,8086,3,24-06-2024,19-08-2024,NULL,72,13,15-09-2024,NULL,A1,OH,29205.68,0.1901,0.1901,608,575,1744.34,598,0,0,0,0,A,NULL,1124.41868,0.0385,2253.97756,0.077176,0.053402,NULL,NULL,gen11
7887259,8498,3,25-05-2024,19-08-2024,NULL,72,13,15-09-2024,NULL,B,MD,19991.44,0.2332,0.2332,511,511,51.41,149,0,0,0,0,A,NULL,1535.302609,0.076798,6914.359387,0.345866,0.146553,NULL,NULL,gen11
7972633,2034,3,1/7/2024,19-08-2024,NULL,72,13,26-09-2024,NULL,A1,AL,23793.18,0.1874,0.1874,593,593,1291.25,598,0,0,0,0,A,NULL,916.03743,0.0385,2546.560262,0.107029,0.074058,NULL,NULL,gen11
8004470,3435,3,16-07-2024,19-08-2024,NULL,72,13,30-09-2024,NULL,A,WI,28407.17,0.2124,0.2124,586,586,1706.54,399,0,0,0,0,A,NULL,2661.382536,0.093687,1329.881664,0.046815,0.03017,NULL,NULL,gen12
8013159,791,3,19-07-2024,19-08-2024,NULL,72,NULL,18-08-2024,1,D,IN,19859.04,0.2924,0.2924,479,479,676.87,1097,0,0,0,0,A,NULL,3442.64402,0.173354,8132.733638,0.409523,0.173527,NULL,NULL,gen11
8020998,8291,3,23-07-2024,19-08-2024,NULL,72,NULL,7/9/2024,NULL,D,IN,23405.58,0.25,0.25,537,537,0,3177,0,0,0,0,A,NULL,4139.838557,0.176874,10009.0218,0.427634,0.181201,NULL,NULL,gen11
8049389,6122,3,3/8/2024,19-08-2024,NULL,72,NULL,24-09-2024,NULL,D,CA,23952.85,0.2753,0.2753,493,493,776.16,2418,0,0,0,0,A,NULL,7237.641062,0.302162,8015.533818,0.334638,0.141796,NULL,NULL,gen11
8046948,3273,3,3/8/2024,19-08-2024,NULL,72,NULL,16-09-2024,NULL,B,TN,29117.57,0.2568,0.2568,534,534,0,1228,0,0,0,0,A,NULL,2263.832832,0.077748,7372.656077,0.253203,0.107289,NULL,NULL,gen11
8046784,4824,3,3/8/2024,19-08-2024,NULL,72,7,24-09-2024,NULL,B,AL,32625.71,0.2587,0.2587,581,581,2071.94,928,0,0,0,0,A,NULL,4101.443256,0.125712,7602.671324,0.233027,0.09874,NULL,NULL,gen11
8034779,6642,3,29-07-2024,19-08-2024,NULL,72,NULL,28-09-2024,NULL,C,MD,25008.44,0.24,0.24,740,671,0,2972,0,0,0,0,A,NULL,3939.854646,0.157541,12158.57835,0.486179,0.206008,NULL,NULL,gen11
8041300,6703,3,31-07-2024,19-08-2024,NULL,72,7,28-09-2024,NULL,B,AZ,28814.86,0.224,0.224,541,517,522.65,1228,0,0,0,0,A,NULL,2334.00366,0.081,2772.133606,0.096205,0.066569,NULL,NULL,gen12
8040791,8314,3,31-07-2024,20-08-2024,NULL,72,NULL,28-09-2024,NULL,C,OK,23299,0.21,0.21,537,537,0,4019,0,0,0,0,A,NULL,3487.091433,0.149667,9567.547958,0.410642,0.174001,NULL,NULL,gen11
8035705,1470,3,29-07-2024,20-08-2024,NULL,72,7,17-09-2024,NULL,A,CO,35597.19,0.21,0.21,594,578,269.64,778,0,0,0,0,A,NULL,3429.931645,0.096354,2764.584567,0.077663,0.053739,NULL,NULL,gen12
8046545,2083,3,3/8/2024,20-08-2024,NULL,72,NULL,28-09-2024,NULL,C,IN,21237.84,0.25,0.25,566,566,671.83,2345,0,0,0,0,A,NULL,3339.480437,0.157242,6302.690063,0.296767,0.125749,NULL,NULL,gen12
8049624,443,3,4/8/2024,20-08-2024,NULL,60,NULL,4/9/2024,NULL,B,WA,13001.5,0.2336,0.2336,569,569,0,928,0,0,0,0,A,NULL,1993.741021,0.153347,2975.627302,0.228868,0.096978,NULL,NULL,gen11
8048086,2836,3,3/8/2024,20-08-2024,NULL,72,NULL,24-09-2024,NULL,C,NC,22209.44,0.25,0.25,543,535,0,1903,0,0,0,0,A,NULL,4734.741676,0.213186,6380.527808,0.287289,0.121733,NULL,NULL,gen11
8045620,8456,3,2/8/2024,20-08-2024,NULL,72,NULL,28-09-2024,NULL,B,VA,24512.54,0.2643,0.2643,480,480,905.18,928,0,0,0,0,A,NULL,3179.497051,0.129709,5662.641865,0.23101,0.097886,NULL,NULL,gen12
8043435,8518,3,1/8/2024,20-08-2024,NULL,72,NULL,15-09-2024,NULL,B,ID,32777.07,0.2531,0.2531,483,483,2064.89,928,0,0,0,0,A,NULL,3115.493281,0.095051,6537.091618,0.199441,0.084509,NULL,NULL,gen12
8042176,3422,3,1/8/2024,20-08-2024,NULL,72,NULL,4/9/2024,NULL,D,IN,21977.25,0.25,0.25,476,476,0,3055,0,0,0,0,A,NULL,1718.093496,0.078176,7405.69591,0.336971,0.142784,NULL,NULL,gen11
8042056,6533,3,1/8/2024,20-08-2024,NULL,72,7,28-09-2024,NULL,B,OH,20361,0.25,0.25,594,594,0,1252,0,0,0,0,A,NULL,3527.421084,0.173244,5375.161473,0.263993,0.111861,NULL,NULL,gen11
8020879,752,3,23-07-2024,20-08-2024,NULL,66,7,6/9/2024,NULL,D,AZ,18705.67,0.2924,0.2924,574,574,554.86,1280,0,0,0,0,A,NULL,3362.288065,0.179747,1456.011941,0.077838,0.05386,NULL,NULL,gen11
8015479,6718,3,20-07-2024,20-08-2024,NULL,72,NULL,8/9/2024,NULL,B,OR,11471.98,0.2199,0.2199,648,648,0,0,0,0,0,0,A,NULL,NULL,NULL,1631.625299,0.142227,0.098414,825.397489,0.071949,direct lending
8026024,2899,3,25-07-2024,20-08-2024,NULL,72,NULL,24-08-2024,1,C,VA,22945.7,0.2505,0.2505,541,541,0,2438,0,0,0,0,A,NULL,3850.173732,0.167795,10039.34034,0.437526,0.185392,NULL,NULL,gen11
8029998,3871,3,26-07-2024,20-08-2024,NULL,72,NULL,22-09-2024,NULL,C,NV,21630.14,0.2574,0.2574,527,527,689.47,2334,0,0,0,0,A,NULL,3559.001605,0.164539,3559.974962,0.164584,0.106066,NULL,NULL,gen11
8005791,6718,3,17-07-2024,20-08-2024,NULL,72,NULL,14-09-2024,NULL,Gold,TX,54845.86,0.1599,0.1599,577,577,0,0,0,0,0,0,A,NULL,NULL,NULL,4825.832376,0.087989,0.060884,596.7229568,0.01088,direct lending
7989466,7736,3,10/7/2024,20-08-2024,NULL,72,13,1/10/2024,NULL,B,GA,23073.73,0.2239,0.2239,576,576,0,404,0,0,0,0,A,NULL,1791.882798,0.077659,2089.926168,0.090576,0.062674,NULL,NULL,gen11
8109098,5956,3,17-08-2024,20-08-2024,NULL,72,13,3/10/2024,NULL,A1,IN,18092.41,0.1723,0.1723,563,563,1030.18,598,0,0,0,0,A,NULL,722.6651326,0.039943,1147.891045,0.063446,0.026884,NULL,NULL,gen11
8110158,6170,3,17-08-2024,20-08-2024,NULL,66,NULL,16-09-2024,NULL,D,IN,18012.43,0.25,0.25,623,623,0,2364,0,0,0,0,A,NULL,2460.876199,0.136621,5913.642881,0.328309,0.139114,NULL,NULL,gen11
8110497,7397,3,17-08-2024,20-08-2024,NULL,66,NULL,1/10/2024,NULL,B,VA,18470.82,0.2625,0.2625,630,630,1057.52,928,0,0,0,0,A,NULL,2136.261158,0.115656,4373.723939,0.236791,0.100335,NULL,NULL,gen11
8111064,323,3,17-08-2024,20-08-2024,NULL,72,NULL,1/10/2024,NULL,B,NV,23952.12,0.2186,0.2186,460,460,1450.01,928,0,0,0,0,A,NULL,1873.12764,0.078203,3205.775693,0.133841,0.056712,NULL,NULL,gen11
8111398,2553,3,17-08-2024,20-08-2024,NULL,72,NULL,3/10/2024,NULL,C,OH,23084.3,0.25,0.25,568,534,0,1741,0,0,0,0,A,NULL,3782.639567,0.163862,6133.106077,0.265683,0.112578,NULL,NULL,gen11
8112594,8791,3,19-08-2024,20-08-2024,NULL,72,NULL,18-09-2024,NULL,B,OH,26814.76,0.239,0.239,496,496,1708.56,928,0,0,0,0,A,NULL,9404.311739,0.350714,4190.503434,0.156276,0.066219,NULL,NULL,gen11
8108541,5567,3,16-08-2024,20-08-2024,NULL,72,NULL,28-09-2024,NULL,B,FL,23296.97,0.2383,0.2383,583,555,276.19,1178,0,0,0,0,A,NULL,2062.20119,0.088518,4927.984767,0.211529,0.089631,NULL,NULL,gen11
8108604,857,3,16-08-2024,20-08-2024,NULL,72,NULL,30-09-2024,NULL,B,AZ,28624.77,0.2453,0.2453,535,535,0,996.4,0,0,0,0,A,NULL,5360.761051,0.187277,6560.453787,0.229188,0.097113,NULL,NULL,gen11
8096743,2899,3,16-08-2024,20-08-2024,NULL,66,NULL,18-09-2024,NULL,D,VA,14998.16,0.2715,0.2715,530,530,448.6,1945,0,0,0,0,A,NULL,3393.063733,0.226232,5248.291131,0.349929,0.148275,NULL,NULL,gen11
8114040,6427,3,19-08-2024,20-08-2024,NULL,60,NULL,3/10/2024,NULL,B,DE,27198.63,0.21,0.21,441,441,0,3962,0,0,0,0,A,NULL,12459.96439,0.45811,7029.621917,0.258455,0.109515,NULL,NULL,gen12
8114157,4788,3,19-08-2024,20-08-2024,NULL,72,NULL,18-09-2024,NULL,B,OH,20996.45,0.2451,0.2451,529,529,448.56,928,0,0,0,0,A,NULL,1537.045122,0.073205,4245.167243,0.202185,0.085672,NULL,NULL,gen11
8111712,752,3,17-08-2024,20-08-2024,NULL,72,7,1/10/2024,NULL,B,AZ,23417.35,0.2397,0.2397,559,559,1008,928,0,0,0,0,A,NULL,2726.809903,0.116444,4516.059365,0.192851,0.081717,NULL,NULL,gen11
8112185,7286,3,19-08-2024,20-08-2024,NULL,72,NULL,1/10/2024,NULL,B,FL,26213.17,0.2383,0.2383,525,524,0,2062,0,0,0,0,A,NULL,6696.5999,0.255467,6707.032742,0.255865,0.108417,NULL,NULL,gen12
8107211,2212,3,16-08-2024,20-08-2024,NULL,72,NULL,25-09-2024,NULL,B,NJ,25806.99,0.2699,0.2699,492,492,826.06,928,0,0,0,0,A,NULL,5506.772947,0.213383,7075.966974,0.274188,0.116182,NULL,NULL,gen11
8051183,5916,3,5/8/2024,20-08-2024,NULL,72,NULL,28-09-2024,NULL,B,FL,24892.74,0.2383,0.2383,472,472,1355.76,928,0,0,0,0,A,NULL,4065.78101,0.163332,4343.832915,0.174502,0.073942,NULL,NULL,gen11
8053037,1207,3,6/8/2024,20-08-2024,NULL,72,NULL,23-09-2024,NULL,B,MO,19550,0.2562,0.2562,406,406,1238.33,1528,0,0,0,0,A,NULL,4085.89135,0.208997,4328.1354,0.221388,0.093809,NULL,NULL,gen11
8055761,7543,3,7/8/2024,20-08-2024,NULL,72,NULL,23-09-2024,NULL,C,AZ,25000.52,0.259,0.259,588,588,0,1741,0,0,0,0,A,NULL,2306.997985,0.092278,7310.052046,0.292396,0.123896,NULL,NULL,gen11
8054950,5525,3,7/8/2024,20-08-2024,NULL,72,NULL,6/9/2024,NULL,B,MO,21926.5,0.2454,0.2454,506,506,1407.67,928,0,0,0,0,A,NULL,4470.309041,0.203877,4256.525666,0.194127,0.082257,NULL,NULL,gen12
8060084,7301,3,9/8/2024,20-08-2024,NULL,66,7,28-09-2024,NULL,A,MS,26452.5,0.2012,0.2012,517,517,1407.25,778,0,0,0,0,A,NULL,2142.6525,0.081,3104.835735,0.117374,0.049735,NULL,NULL,gen11
8060155,6424,3,9/8/2024,20-08-2024,NULL,72,NULL,26-09-2024,NULL,B,IN,24002.93,0.2436,0.2436,498,498,0,928,0,0,0,0,A,NULL,4121.087055,0.171691,5567.983675,0.231971,0.098293,NULL,NULL,gen12
8059724,74,3,8/8/2024,20-08-2024,NULL,72,13,30-09-2024,NULL,B,UT,20214.55,0.2398,0.2398,555,555,1255.97,1228,0,0,0,0,A,NULL,1375.337338,0.068037,3734.799829,0.184758,0.078287,NULL,NULL,gen11
8059350,7665,3,8/8/2024,20-08-2024,NULL,72,NULL,22-09-2024,NULL,B,WA,25656.52,0.2359,0.2359,446,446,1587.1,928,0,0,0,0,A,NULL,3249.60351,0.126658,4326.58725,0.168635,0.071455,NULL,NULL,gen12
8058664,2493,3,8/8/2024,20-08-2024,NULL,72,NULL,23-09-2024,NULL,D,KS,26948.42,0.2757,0.2757,455,452,876.96,2418,0,0,0,0,A,NULL,5715.705985,0.212098,8648.852863,0.320941,0.135992,NULL,NULL,gen11
8067775,5687,3,12/8/2024,20-08-2024,NULL,72,NULL,23-09-2024,NULL,B,OH,20351.2,0.25,0.25,487,487,0,1008,0,0,0,0,A,NULL,1413.207679,0.069441,5148.527981,0.252984,0.107196,NULL,NULL,gen12
8067172,5187,3,12/8/2024,20-08-2024,NULL,72,NULL,26-09-2024,NULL,B,OH,17633.18,0.25,0.25,615,599,0,1115,0,0,0,0,A,NULL,3286.013626,0.186354,4440.934016,0.251851,0.106716,NULL,NULL,gen11
8067443,515,3,12/8/2024,20-08-2024,NULL,72,NULL,26-09-2024,NULL,B,MD,29159.94,0.24,0.24,591,591,0,2182,0,0,0,0,A,NULL,10590.16121,0.363175,7650.051939,0.262348,0.111165,NULL,NULL,gen11
8068069,8468,3,12/8/2024,20-08-2024,NULL,72,NULL,26-09-2024,NULL,B,AZ,28956.46,0.2519,0.2519,484,484,1824.48,928,0,0,0,0,A,NULL,5321.994653,0.183793,5820.827589,0.20102,0.085178,NULL,NULL,gen11
8065495,2166,3,11/8/2024,20-08-2024,NULL,72,NULL,25-09-2024,NULL,A,ID,33294.98,0.1976,0.1976,584,515,1962.58,778,0,0,0,0,A,NULL,4376.059106,0.131433,2878.883741,0.086466,0.036638,NULL,NULL,gen12
8064423,3430,3,10/8/2024,20-08-2024,NULL,68,13,24-09-2024,NULL,B,KY,20789,0.241,0.241,565,565,0,1471,0,0,0,0,A,NULL,3176.642356,0.152804,4903.064861,0.235849,0.099936,NULL,NULL,gen11
8062340,255,3,9/8/2024,20-08-2024,NULL,72,NULL,23-09-2024,NULL,B,WA,18848,0.2515,0.2515,589,589,596.74,928,0,0,0,0,A,NULL,4891.696832,0.259534,4404.02368,0.23366,0.099009,NULL,NULL,gen12
8072275,5415,3,14-08-2024,20-08-2024,NULL,72,NULL,13-09-2024,NULL,B,NC,32644.04,0.2293,0.2293,521,519,1033.7,1528,0,0,0,0,A,NULL,3966.41408,0.121505,5395.79866,0.165292,0.070039,NULL,NULL,gen12
8094188,7581,3,15-08-2024,20-08-2024,NULL,72,NULL,29-09-2024,NULL,C,WI,28273.86,0.2792,0.2792,583,583,923.33,2438,0,0,0,0,A,NULL,4938.651674,0.174672,9471.262444,0.334983,0.141942,NULL,NULL,gen11
8094862,7929,3,15-08-2024,20-08-2024,NULL,72,NULL,15-09-2024,NULL,B,VA,21130.88,0.2591,0.2591,499,485,1307.88,928,0,0,0,0,A,NULL,3436.430491,0.162626,5201.260458,0.246145,0.104299,NULL,NULL,gen11
8095235,6959,3,15-08-2024,20-08-2024,NULL,66,NULL,28-09-2024,NULL,C,IN,18318.65,0.25,0.25,558,558,0,1641,0,0,0,0,A,NULL,2002.539862,0.109317,5304.623074,0.289575,0.122701,NULL,NULL,gen12
8096181,2997,3,16-08-2024,20-08-2024,NULL,72,7,30-09-2024,NULL,C,IN,21780.43,0.25,0.25,497,497,0,2519,0,0,0,0,A,NULL,3777.510657,0.173436,6864.276758,0.315158,0.133542,NULL,NULL,gen11
8096061,6668,3,16-08-2024,20-08-2024,NULL,72,NULL,23-09-2024,NULL,B,NC,20327.95,0.2523,0.2523,529,529,1263.02,1228,0,0,0,0,A,NULL,2401.035814,0.118115,4297.287974,0.211398,0.089575,NULL,NULL,gen11
8068963,6476,3,13-08-2024,20-08-2024,NULL,72,13,27-09-2024,NULL,A,IN,21213.24,0.21,0.21,531,518,1245.38,1378,0,0,0,0,A,NULL,2968.856578,0.139953,2569.496121,0.121127,0.051325,NULL,NULL,gen11
8068833,2836,3,13-08-2024,21-08-2024,NULL,72,NULL,28-09-2024,NULL,B,OH,21321.31,0.2244,0.2244,591,591,0,1528,0,0,0,0,A,NULL,5500.834016,0.257997,4109.021542,0.192719,0.081661,NULL,NULL,gen11
8068342,6252,3,12/8/2024,21-08-2024,NULL,72,7,1/10/2024,NULL,B,NV,20402,0.2495,0.2495,569,569,1143.07,928,0,0,0,0,A,NULL,1652.562,0.081,4283.155076,0.209938,0.088957,NULL,NULL,gen11
8070280,7636,3,13-08-2024,21-08-2024,NULL,72,NULL,1/10/2024,NULL,B,FL,29500.78,0.1696,0.1696,479,479,0,3764,0,0,0,0,A,NULL,4480.873474,0.15189,4651.476485,0.157673,0.066811,NULL,NULL,gen12
8069745,4729,3,13-08-2024,21-08-2024,NULL,72,NULL,28-09-2024,NULL,A1,NC,18385.97,0.1716,0.1716,500,500,526.68,598,0,0,0,0,A,NULL,2277.378174,0.123865,1157.212952,0.06294,0.02667,NULL,NULL,gen12
8069058,2822,3,13-08-2024,21-08-2024,NULL,72,NULL,25-09-2024,NULL,D,GA,22302.51,0.2679,0.2679,574,574,0,2418,0,0,0,0,A,NULL,2331.236765,0.104528,8122.328814,0.364189,0.154318,NULL,NULL,gen11
8071521,6430,3,14-08-2024,21-08-2024,NULL,72,NULL,28-09-2024,NULL,C,FL,23694.53,0.2648,0.2648,481,481,443.02,1750,0,0,0,0,A,NULL,4746.417166,0.200317,6729.270215,0.284001,0.120339,NULL,NULL,gen11
8071705,5948,3,14-08-2024,21-08-2024,NULL,72,NULL,4/10/2024,NULL,C,MI,30973.63,0.25,0.25,464,464,0,2820,0,0,0,0,A,NULL,4141.484067,0.13371,9044.888459,0.292019,0.123737,NULL,NULL,gen12
8071881,6605,3,14-08-2024,21-08-2024,NULL,72,7,25-09-2024,NULL,B,OH,28127.5,0.25,0.25,527,527,0,1115,0,0,0,0,A,NULL,3284.61694,0.116776,6910.81424,0.245696,0.104109,NULL,NULL,gen11
