feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
flt_mean_months_to_first_bad__tu_pmthx_binned,-0.05564041606933876,0.394963144963145,0.600189075630252,10879,0.1422761037874032,0.12050739957716702,2,-0.40845263532129666,0.02272647457389484,
flt_mean_months_to_first_bad__tu_pmthx_binned,-0.07412946629464255,0.0,0.3948412698412698,44954,0.5879106507637581,0.12248075810828847,1,-0.40845263532129666,0.030278375863007988,
flt_wtd_avg_closed__tu_pmthx_binned,0.15904631144217646,0.9334677419354839,1.0,21629,0.28286513915044986,0.09954228119654168,3,-0.6675348408591348,-0.10616895419778566,
flt_wtd_avg_closed__tu_pmthx_binned,-0.05484988672575293,0.7481857764876633,0.9333333333333333,7648,0.10002092487968194,0.12042364016736401,2,-0.6675348408591348,0.036614210406617054,
flt_wtd_avg_closed__tu_pmthx_binned,-0.05816090055260583,0.0,0.7481060606060606,47187,0.6171139359698682,0.12077478966664547,1,-0.6675348408591348,0.038824427494607704,
fltgrossmonthly__income_sum_binned,0.08965056778496559,0.0,2557.0,9364,0.12246285833856456,0.10593763348996156,1,-1.668481216321183,-0.14958028838174406,
fltgrossmonthly__income_sum_binned,0.04544625733308562,2558.0,3308.0,13993,0.1830011508683825,0.1101979561209176,2,-1.668481216321183,-0.07582622671235217,
fltgrossmonthly__income_sum_binned,-0.009607996814591997,3309.0,4484.0,23057,0.301540594266583,0.11571323242399272,3,-1.668481216321183,0.016030762211620506,
fltgrossmonthly__income_sum_binned,-0.039768111103099996,4485.0,8286.099999999991,30050,0.39299539652647,0.11883527454242929,4,-1.668481216321183,0.06635234638409622,
g106s__tu_binned,0.2103895073799279,422.0,921.0,7229,0.09454122201297342,0.0950338912712685,6,-0.5760980725196858,-0.12120498967994267,Months on file
g106s__tu_binned,0.13525803582801485,378.0,421.0,6372,0.08333333333333333,0.1016949152542373,5,-0.5760980725196858,-0.07792189373331795,Months on file
g106s__tu_binned,0.04095250473658998,352.0,377.0,4004,0.05236451140405943,0.11063936063936064,4,-0.5760980725196858,-0.02359265904360279,Months on file
g106s__tu_binned,0.015592503790590144,311.0,351.0,8245,0.10782852061100649,0.11315949060036386,3,-0.5760980725196858,-0.008982811379514876,Months on file
g106s__tu_binned,0.006896750883670848,290.0,310.0,4218,0.055163214061519146,0.11403508771929824,2,-0.5760980725196858,-0.0039732048907312155,Months on file
g106s__tu_binned,-0.053592719399028974,0.0,289.0,46396,0.6067691985771082,0.12029054228812829,1,-0.5760980725196858,0.030874662346868965,Months on file
g232s__tu_binned,0.47334886807418025,0.0,2.0,5435,0.07107920066959615,0.07470101195952161,1,-0.5136517399036509,-0.2431364696677264,Number of inquiries (includes duplicates)
g232s__tu_binned,0.27517336419933297,3.0,3.0,4118,0.053855409081397784,0.08960660514813017,2,-0.5136517399036509,-0.14134327729612836,Number of inquiries (includes duplicates)
g232s__tu_binned,0.25953741616204173,4.0,4.0,4852,0.0634546976354886,0.09089035449299258,3,-0.5136517399036509,-0.13331184538173066,Number of inquiries (includes duplicates)
g232s__tu_binned,0.20995636990242048,5.0,5.0,4849,0.06341546348608496,0.09507114869045163,4,-0.5136517399036509,-0.10784445470423279,Number of inquiries (includes duplicates)
g232s__tu_binned,0.14199482941539582,6.0,7.0,9527,0.12459458045616238,0.10108113781883069,5,-0.5136517399036509,-0.07293589118654016,Number of inquiries (includes duplicates)
g232s__tu_binned,0.08251752792097579,8.0,8.0,4399,0.05753034107553882,0.10661513980450102,6,-0.5136517399036509,-0.042385271789157304,Number of inquiries (includes duplicates)
g232s__tu_binned,0.021081495765742912,9.0,11.0,11269,0.14737654320987653,0.11260981453545124,7,-0.5136517399036509,-0.010828546979845295,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.01066169917084148,12.0,13.0,5992,0.07836367440887215,0.11582109479305741,8,-0.5136517399036509,0.005476400329432038,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.10985411191684905,14.0,15.0,4827,0.06312774639045826,0.12637248808783924,9,-0.5136517399036509,0.0564267557216599,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.15334582495827825,16.0,19.0,7177,0.09386116342331031,0.13125261251219172,10,-0.5136517399036509,0.07876634979678032,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.2062583476798761,20.0,23.0,4585,0.05996285833856455,0.13740458015267176,11,-0.5136517399036509,0.10594495915542052,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.3292197513569699,24.0,32.0,5287,0.06914364929901654,0.15263854738036695,12,-0.5136517399036509,0.16910429809515493,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.46958011525157795,33.0,383.0,4147,0.05423467252563298,0.17169037858693031,13,-0.5136517399036509,0.24120064322312992,Number of inquiries (includes duplicates)
g306s__tu_binned,-0.026172253256940618,2.0,10.0,63184,0.8263234986398829,0.11741896682704482,2,0.05746112033308997,-0.0015038869937851708,Worst rating on auto trades in past 12 months
g306s__tu_binned,0.13238330771477913,0.0,1.0,13280,0.17367650136011717,0.1019578313253012,1,0.05746112033308997,0.007606893174691401,Worst rating on auto trades in past 12 months
inquirybanking12month__ln_binned,0.13611650753568505,0.0,0.0,41942,0.5485195647625026,0.10161651804873396,1,-0.29265312022947365,-0.03983492064505689,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
inquirybanking12month__ln_binned,-0.1482292857992833,1.0,1.0,34522,0.45148043523749737,0.13067029720178436,2,-0.29265312022947365,0.043379762998546664,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
inquiryshortterm12month__ln_binned,0.09263075257175206,0.0,0.0,60470,0.790829671479389,0.10565569703985447,1,-0.44429728124075557,-0.041155591526914566,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
inquiryshortterm12month__ln_binned,-0.3012493410357806,1.0,1.0,15994,0.20917032852061102,0.14905589596098537,2,-0.44429728124075557,0.13384426319776652,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
