accountid,request_datetime,pd_gen12,lgd_gen12,ecnl_gen12,pd_gen13,lgd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,miles_odometer__app,ENG-bk,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13
8439565,2024-12-03 08:33:53+00:00,0.32019954025278474,0.6045785210441518,0.4568624041847084,0.5347463877646041,0.3372811670434425,0.39840777319873216,,1.1037998146431882,Franchise,6922.0,15450,0,Decline,Decline,0,0,1,1,0,1,0,0
8425925,2024-11-26 23:58:41+00:00,0.2528992413556713,0.7655118177444801,0.4568897647770567,0.45431017810890223,0.3372811670434425,0.33847953075199416,,1.1175123395853899,Franchise,4818.0,49950,0,Decline,D,0,1,1,0,0,0,0,1
8438110,2024-12-03 02:50:49+00:00,0.29150988879014317,0.664131827225782,0.4568983484279342,0.8182740481855371,0.27775640912627786,0.5020543313888177,,0.9224083769633508,Franchise,6250.0,98052,0,Decline,Decline,0,0,1,1,0,1,0,0
8524845,2024-12-28 02:49:34+00:00,0.2887026267552193,0.6707725850003381,0.4570229850981674,0.5115699207415594,0.39004257415648635,0.44076273232032226,,1.261497005988024,Independent,7307.0,77071,0,Decline,Decline,0,0,1,1,0,1,0,0
8545832,2025-01-07 01:55:28+00:00,0.28562326353418444,0.6780912033519307,0.4570815490414738,0.6277239135241184,0.39004257415648635,0.6951176531701041,,1.2869707602339182,Franchise,11000.0,30210,0,Decline,Decline,0,0,1,1,0,1,0,0
8487964,2024-12-15 00:37:47+00:00,0.3066472618990409,0.6317958181434862,0.457222760202596,0.5536636892926894,0.27775640912627786,0.4366040515452413,,1.0222575516693164,Franchise,3895.0,119076,0,Decline,Decline,0,0,1,1,0,1,0,0
8427439,2024-11-27 05:48:01+00:00,0.283683539923478,0.6833894342715261,0.45752454791066083,0.7011433614344151,0.39004257415648635,0.7764195650917523,,1.27,Franchise,4121.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8521962,2024-12-27 03:18:40+00:00,0.2901964843705062,0.6682452230747689,0.4576568980634909,0.32811868111438797,0.31672530923551634,0.22956283410923695,13.0,1.27,Franchise,6300.0,0,1,Decline,B,0,1,1,0,0,0,0,1
8476933,2024-12-11 01:23:13+00:00,0.2905926235164653,0.6674092860038702,0.45770834829471274,0.7408560963229377,0.3372811670434425,0.7094202502684238,,1.0404460518384568,Independent,9982.0,47520,0,Decline,Decline,0,0,1,1,0,1,0,0
8475553,2024-12-10 05:57:54+00:00,0.29453786948156935,0.6585853578575638,0.45778885449329204,0.566765985079488,0.3372811670434425,0.422263673410177,,1.037509377344336,Franchise,4500.0,82427,0,Decline,Decline,0,0,1,1,0,1,0,0
8466570,2024-12-06 05:40:40+00:00,0.2767004165379608,0.7012784006741469,0.45794390035844296,0.8670292923338682,0.3501845945669622,0.6706851005688287,,1.1458974358974359,Franchise,4200.0,57000,0,Decline,Decline,0,0,1,1,0,1,0,0
8542313,2025-01-05 00:19:16+00:00,0.3194392717189293,0.6074743867022858,0.45796077459555207,0.41573766506236637,0.27775640912627786,0.3278393589040884,,1.02508588837752,Franchise,7233.0,10,0,Decline,D,0,1,1,0,0,0,0,1
8537052,2025-01-03 02:19:23+00:00,0.2841581378554193,0.6829129031983572,0.45797041098106883,0.6839838779160318,0.3372811670434425,0.5095957634113396,,1.0507230255839821,Independent,5000.0,84135,0,Decline,Decline,0,0,1,1,0,1,0,0
8558644,2025-01-12 00:28:57+00:00,0.3093672991347343,0.6272829420704407,0.45798355781262845,0.7401201429170481,0.3372811670434425,0.7087155246786859,,1.087250900360144,Independent,5480.5,7483,0,Decline,Decline,0,0,1,1,0,1,0,0
8538380,2025-01-03 07:03:23+00:00,0.29404784046317894,0.6600290462883927,0.4580290730616133,0.4755114184408303,0.39004257415648635,0.4096951434081174,,1.27,Franchise,4849.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8554766,2025-01-10 06:09:23+00:00,0.26695497422470404,0.7271473974357499,0.4581128507864501,0.5705060794290129,0.3501845945669622,0.5671983301039413,,1.2068045977011495,Independent,8700.0,48265,0,Decline,Decline,0,0,1,1,0,1,0,0
8460599,2024-12-04 01:55:49+00:00,0.3140460326586497,0.6182467671974455,0.45821274888404884,0.48600142598464124,0.3501845945669622,0.37594337140063744,,1.1416614090431125,Franchise,5500.0,92060,0,Decline,Decline,0,0,1,1,0,1,0,0
8550985,2025-01-09 01:50:23+00:00,0.3084637184366077,0.6296841318473185,0.4583939126503564,0.5995344506315798,0.3372811670434425,0.4466775108674488,,1.135,Franchise,5196.0,12,0,Decline,Decline,0,0,1,1,0,1,0,0
8519912,2024-12-25 01:48:22+00:00,0.31417867951786654,0.6182376094301512,0.4583994987913519,0.5600161628620951,0.3501845945669622,0.5567692332472691,,1.25,Independent,8750.0,41221,0,Decline,Decline,0,0,1,1,0,1,0,0
8554999,2025-01-10 07:07:37+00:00,0.2950470000242952,0.6583902229380032,0.458444301890716,0.404150564285409,0.39004257415648635,0.4475410060391985,,1.4292089604480225,Franchise,4413.0,50,0,Decline,Decline,0,0,1,1,0,1,0,0
8542947,2025-01-05 02:17:03+00:00,0.3052167715956788,0.6364772059151091,0.4584619024414085,0.48283398666806115,0.39004257415648635,0.4160041835775584,,1.27,Franchise,9900.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8437176,2024-12-02 23:05:19+00:00,0.30372524407130835,0.6397476099722137,0.45856569759951843,0.3772511406188698,0.19939686644815996,0.16616392501739136,,0.7176744186046512,Independent,6300.0,62253,0,Decline,B,0,1,1,0,0,0,0,1
8463961,2024-12-05 05:28:34+00:00,0.302868092632395,0.6415629478783513,0.4585691133329777,0.4206343878082423,0.39004257415648635,0.3624137279406413,,1.292589641434263,Independent,3500.0,86231,0,Decline,Decline,0,0,1,1,0,1,0,0
8434996,2024-12-01 02:12:49+00:00,0.2779087356328954,0.6992850595742405,0.4586363271376726,0.573322382315572,0.39004257415648635,0.49396793963863506,,1.340038387715931,Independent,4480.0,109189,0,Decline,Decline,0,0,1,1,0,1,0,0
8432539,2024-11-30 04:13:13+00:00,0.3234627951215617,0.6010650821008907,0.4588363719549271,0.5297751743565773,0.3501845945669622,0.4098042813937469,,1.199246861924686,Independent,3986.0,102114,0,Decline,Decline,0,0,1,1,0,1,0,0
8426177,2024-11-27 01:01:01+00:00,0.2901430416115081,0.670325331657731,0.4589969442075441,0.4869071217065094,0.39004257415648635,0.5391824788899569,,1.2500562851782364,Franchise,3600.0,49814,0,Decline,Decline,0,0,1,1,0,1,0,0
8482102,2024-12-13 01:21:39+00:00,0.3106732489794906,0.6260640015550216,0.45902315633999063,0.5344637945763383,0.3372811670434425,0.39819722979828254,,1.096628701594533,Franchise,8800.0,37560,0,Decline,Decline,0,0,1,1,0,1,0,0
8470595,2024-12-07 23:38:30+00:00,0.27267549471711167,0.7134663455983674,0.45912570145010523,0.5699532287832801,0.39004257415648635,0.49106511588709983,,1.2515463917525773,Franchise,3571.0,175296,0,Decline,Decline,0,0,1,1,0,1,0,0
8478373,2024-12-11 07:13:18+00:00,0.2973279401208787,0.6546756053079952,0.45938190404973284,0.5368001170413833,0.27775640912627786,0.32935521351099134,,0.9719139784946237,Independent,4995.0,50100,0,Decline,D,0,1,1,0,0,0,0,1
8532960,2024-12-31 09:22:33+00:00,0.29671138254778107,0.6561835245214402,0.4594852050073643,0.38138815346988997,0.3372811670434425,0.2841496612693396,,1.0576,Franchise,7800.0,46247,0,Decline,C,0,1,1,0,0,0,0,1
8504735,2024-12-18 03:44:37+00:00,0.29567306508823427,0.658583172311617,0.4595517202080641,0.27506973259643236,0.39004257415648635,0.23699690306669452,,1.30506463878327,Franchise,7158.0,14,0,Decline,B,0,1,1,0,0,0,0,1
8510763,2024-12-20 06:52:52+00:00,0.28517581300227623,0.6830097720588939,0.45967576620353084,0.5331876064337007,0.3372811670434425,0.3972464178101617,,1.122083805209513,Franchise,4500.0,86241,0,Decline,Decline,0,0,1,1,0,1,0,0
8515346,2024-12-22 03:12:20+00:00,0.26423850652816583,0.73721980510952,0.4597323902728951,0.6667309695794824,0.27775640912627786,0.5257658182008806,,0.8735151515151515,Independent,4200.0,75303,0,Decline,Decline,0,0,1,1,0,1,0,0
8573854,2025-01-18 00:02:31+00:00,0.2865236589640619,0.6798955010082158,0.45974250612250417,0.7648678900207897,0.3372811670434425,0.5698576368664274,,1.048361581920904,Independent,6000.0,64466,0,Decline,Decline,0,0,1,1,0,1,0,0
8571968,2025-01-17 03:37:01+00:00,0.2974569171669633,0.6549089309717954,0.45974497225147715,0.5568615563076265,0.3372811670434425,0.4148844717884545,,1.107080745341615,Independent,8049.0,61424,0,Decline,Decline,0,0,1,1,0,1,0,0
8483996,2024-12-13 09:23:30+00:00,0.30596845640523657,0.636758268215135,0.4597939488525733,0.519122084454587,0.3501845945669622,0.5161122554862384,,1.2089238845144357,Franchise,3900.0,27094,0,Decline,Decline,0,0,1,1,0,1,0,0
8511039,2024-12-20 08:55:19+00:00,0.2977194573943624,0.6544561970108966,0.4598326515154105,0.5412800084625086,0.3904153872148606,0.5999658671108035,,1.5250042669397508,Franchise,4424.08,11611,0,Decline,Decline,0,0,1,1,0,1,0,0
8435468,2024-12-01 03:38:38+00:00,0.31319262972953027,0.6224158280101334,0.460049077905073,0.6937710457783268,0.3501845945669622,0.5366622647281958,,1.140093023255814,Independent,4500.0,45214,0,Decline,Decline,0,0,1,1,0,1,0,0
8514370,2024-12-21 23:57:03+00:00,0.31213228834504525,0.624580933617345,0.46008642751733336,0.6231904357018075,0.3372811670434425,0.5967473535747921,,1.077903743315508,Independent,6000.0,86329,0,Decline,Decline,0,0,1,1,0,1,0,0
8475534,2024-12-10 05:53:55+00:00,0.28490046408464986,0.6845019608141879,0.46023522607464323,0.4448522641220227,0.27775640912627786,0.35079833590473,,0.9989946140035907,Independent,4599.0,87441,0,Decline,Decline,0,0,1,1,0,1,0,0
8530366,2024-12-30 23:29:43+00:00,0.3094577349269333,0.6302020777463845,0.460249341760518,0.4346765629568258,0.3501845945669622,0.3362413437692152,,1.1846206896551723,Independent,4673.0,74113,0,Decline,D,0,1,1,0,0,0,0,1
8549908,2025-01-08 08:31:50+00:00,0.3275157035061466,0.5956285018470804,0.4603833432333905,0.5226341415185619,0.3501845945669622,0.40428037998755856,,1.1911340701585775,Franchise,5949.0,36250,0,Decline,Decline,0,0,1,1,0,1,0,0
8515654,2024-12-22 04:04:48+00:00,0.31639668766373114,0.6166884213415111,0.4604788902459496,0.42313542232293117,0.3501845945669622,0.4206821164633278,,1.1784029505103353,Franchise,3558.0,36443,0,Decline,Decline,0,0,1,1,0,1,0,0
8484445,2024-12-13 23:26:09+00:00,0.34114761684655714,0.572062910182935,0.46057264044870583,0.3277692957110742,0.27775640912627786,0.20110376831930865,,0.994776119402985,Franchise,10344.0,32094,0,Decline,B,0,1,1,0,0,0,0,1
8579423,2025-01-19 06:59:13+00:00,0.2827313115867887,0.6902905116019745,0.4605935104618943,0.16004327672384921,0.27775640912627786,0.09819500015555771,,0.8707692307692307,Independent,6000.0,54842,0,Decline,A,0,1,1,0,0,0,0,1
8581256,2025-01-21 04:24:58+00:00,0.3020211738474344,0.6463586267165445,0.4607050191549376,0.22454063902857124,0.01,0.004960012899885527,,0.1546864758575486,Independent,5416.67,90820,0,Decline,A1,0,1,1,0,0,0,0,1
8529340,2024-12-29 07:56:59+00:00,0.29393294271983705,0.6644892788629897,0.4609440823750751,0.34064819851594313,0.3372811670434425,0.25379674051139034,,1.0705220381369178,Franchise,6158.0,19252,0,Decline,B,0,1,1,0,0,0,0,1
8557540,2025-01-11 06:02:48+00:00,0.2982936782401141,0.6548842474547729,0.46102088114771217,0.22711271908993425,0.01,0.006447911785138505,,0.14485496183206106,Independent,9305.16,26564,0,Decline,A1,0,1,1,0,0,0,0,1
8534947,2025-01-01 05:34:15+00:00,0.29194818524422234,0.6691944686742403,0.4610734612636018,0.4991695832282922,0.2596410016840132,0.3679586528034703,13.0,1.0693441969623168,Franchise,5417.0,6,1,Decline,Decline,0,0,1,1,0,1,0,0
8524340,2024-12-28 01:10:48+00:00,0.26464197085739366,0.7382576289285361,0.46108253125156384,0.5095903726553203,0.3501845945669622,0.39419045395023716,,1.179959266802444,Independent,4084.0,51962,0,Decline,Decline,0,0,1,1,0,1,0,0
8438850,2024-12-03 05:23:30+00:00,0.3194017230729583,0.611715112221543,0.46110355166105604,0.35103337195344936,0.27775640912627786,0.21537750737915456,,0.9824080267558528,Independent,4381.0,35000,0,Decline,B,0,1,1,0,0,0,0,1
8575087,2025-01-18 03:52:17+00:00,0.30203078922357385,0.6469156401162254,0.46111672157508976,0.8874187878025918,0.3501845945669622,0.6864572675992855,,1.1510975609756098,Independent,4787.0,69716,0,Decline,Decline,0,0,1,1,0,1,0,0
8478750,2024-12-11 22:04:13+00:00,0.28667063988170044,0.6817666679506309,0.46124426920535627,0.6361762347529941,0.3501845945669622,0.6324877350384303,,1.149,Independent,6094.0,80752,0,Decline,Decline,0,0,1,1,0,1,0,0
8478932,2024-12-19 22:30:04+00:00,0.3070312593371093,0.6365577423162706,0.4612457756233979,0.48638733866017175,0.39004257415648635,0.41906571059358827,,1.27,Franchise,4578.0,55869,0,Decline,Decline,0,0,1,1,0,1,0,0
8516988,2024-12-23 22:18:48+00:00,0.292270934044327,0.6688836433147853,0.4613687833886601,0.5996277544710211,0.3372811670434425,0.44674702601659844,,1.1196444444444444,Independent,3749.0,73480,0,Decline,Decline,0,0,1,1,0,1,0,0
8538611,2025-01-03 08:39:53+00:00,0.29695949632435115,0.6584273810707395,0.46144198173947104,0.32461605365945445,0.3501845945669622,0.3227339553416344,,1.2441154328732749,Franchise,4110.0,24867,0,Decline,D,0,1,1,0,0,0,0,1
8425931,2024-11-26 23:59:58+00:00,0.2884725759835847,0.6779061546870867,0.4615153099337964,0.406203169722318,0.3501845945669622,0.4038480357299937,,1.2430594900849858,Independent,6946.0,93978,0,Decline,Decline,0,0,1,1,0,1,0,0
8430650,2024-11-29 23:00:41+00:00,0.29946477442101427,0.6530694927700037,0.4615482876673322,0.6141677194123039,0.39004257415648635,0.5291598100973268,,1.27,Franchise,6219.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8479760,2024-12-12 02:32:30+00:00,0.2964643866922402,0.6597385461448406,0.46159000096574243,0.5403732630996364,0.3904153872148606,0.5989608119464171,,1.4704144045082812,Franchise,11250.0,98987,0,Decline,Decline,0,0,1,1,0,1,0,0
8462757,2024-12-05 00:50:23+00:00,0.29141253103281,0.6712522147360532,0.4616426841839656,0.5532513539947341,0.27775640912627786,0.3394489159661141,,0.906553911205074,Independent,4000.0,63382,0,Decline,D,0,1,1,0,0,0,0,1
8559235,2025-01-12 02:13:02+00:00,0.3321042443579533,0.5890432421270921,0.4616720755370334,0.29464114430557686,0.3372811670434425,0.2195196169276139,,1.084,Franchise,4342.0,75391,0,Decline,B,0,1,1,0,0,0,0,1
8524367,2024-12-28 01:15:54+00:00,0.30961382200633925,0.632312193902249,0.46202332433048154,0.7252263269111733,0.39004257415648635,0.8030881276284217,,1.2831588962892484,Franchise,3600.0,25,0,Decline,Decline,0,0,1,1,0,1,0,0
8554444,2025-01-10 04:48:35+00:00,0.2595866148144089,0.7541737425331373,0.46202524478237406,0.42528004366523936,0.3501845945669622,0.3289727248865583,,1.2,Franchise,7436.0,74376,0,Decline,D,0,1,1,0,0,0,0,1
8502370,2024-12-17 04:41:54+00:00,0.2669382822127996,0.7335445775555173,0.4621142655236731,0.6187402956535882,0.3501845945669622,0.4786226960099253,,1.2,Independent,4272.0,106012,0,Decline,Decline,0,0,1,1,0,1,0,0
8437401,2024-12-03 00:11:02+00:00,0.2748171385940745,0.7125285945144534,0.46212356404577026,0.37265556661753096,0.3372811670434425,0.35684312600768825,,1.0846,Franchise,3765.0,25226,0,Decline,Decline,0,0,1,1,0,1,0,0
8571555,2025-01-17 02:17:49+00:00,0.25694066431445034,0.7623072455678461,0.46224784300749405,0.4248996292664305,0.3501845945669622,0.32867845770137916,,1.189098901098901,Franchise,3833.33,118589,0,Decline,D,0,1,1,0,0,0,0,1
8520260,2024-12-25 05:21:22+00:00,0.2777381752797125,0.7055440005597642,0.462457347776241,0.5462503386329567,0.2938038635922092,0.45564525511693893,7.0,1.224144144144144,Independent,3977.0,69981,1,Decline,Decline,0,0,1,1,0,1,0,0
8534100,2025-01-01 02:00:22+00:00,0.2611712922724302,0.7503488932829837,0.462488232668815,0.5631183029380553,0.2938038635922092,0.36546433188215693,7.0,1.2189274447949527,Franchise,3600.0,62862,1,Decline,Decline,0,0,1,1,0,1,0,0
8552928,2025-01-09 23:06:35+00:00,0.2689219106491636,0.7287430263746654,0.46250092217883204,0.4621962616264286,0.27775640912627786,0.3644753382562623,,0.9786570743405276,Franchise,5200.0,19258,0,Decline,Decline,0,0,1,1,0,1,0,0
8550632,2025-01-09 00:35:35+00:00,0.2912510954263925,0.6728833979730153,0.46250814313914246,0.42148810667479225,0.19939686644815996,0.23860595797868578,,0.8052,Independent,4300.0,64143,0,Decline,B,0,1,1,0,0,0,0,1
8439331,2024-12-03 06:59:37+00:00,0.2898573234081715,0.6761945853985167,0.462559888199041,0.5104308044671784,0.27775640912627786,0.40251178029855594,,0.9990361445783132,Independent,4352.0,50595,0,Decline,Decline,0,0,1,1,0,1,0,0
8560097,2025-01-12 04:53:19+00:00,0.30906913487386456,0.6342390000697352,0.4626159297693704,0.28996840164454724,0.19939686644815996,0.16415217217820355,,0.7222002615015052,Franchise,7500.0,23,0,Decline,B,0,1,1,0,0,0,0,1
8577566,2025-01-19 01:12:21+00:00,0.3100738254327444,0.632379013623665,0.4627586645113139,0.34709637370355484,0.19939686644815996,0.1528819653646956,,0.7346839299314547,Franchise,5000.0,103553,0,Decline,B,0,1,1,0,0,0,0,1
8502809,2024-12-17 06:21:58+00:00,0.27125250542109963,0.7228961191774492,0.4627662250271321,0.5796679655194246,0.3372811670434425,0.5550716194580988,,1.133240611961057,Independent,6000.0,48265,0,Decline,Decline,0,0,1,1,0,1,0,0
8430266,2024-11-28 09:52:07+00:00,0.3412027063537843,0.5747426040267963,0.46280480740380375,0.32133378579421995,0.27775640912627786,0.25339504014676517,,0.8337073923411418,Franchise,7000.0,32,0,Decline,B,0,1,1,0,0,0,0,1
8436501,2024-12-01 09:42:14+00:00,0.28646470002514246,0.6845904562780433,0.46282195928672554,0.5632319056024995,0.3501845945669622,0.43568452714643024,,1.1882525697503672,Franchise,5000.0,30867,0,Decline,Decline,0,0,1,1,0,1,0,0
8556801,2025-01-11 03:10:13+00:00,0.2541612998720443,0.7716095787699121,0.4628273727399601,0.2915569438307612,0.27775640912627786,0.22991383649391778,,0.8365238678090575,Franchise,47840.0,104793,0,Decline,B,0,1,1,0,0,0,0,1
8477679,2024-12-11 04:17:40+00:00,0.28464624304907893,0.6890527132855786,0.46288158799485324,0.5067277559148317,0.27775640912627786,0.39959165742922215,,1.0251697127937336,Independent,6000.0,51768,0,Decline,Decline,0,0,1,1,0,1,0,0
8469744,2024-12-07 07:00:27+00:00,0.3009171235407028,0.6518082102958532,0.46289099411216234,0.6162645629817228,0.3501845945669622,0.476707608445188,,1.2129203539823008,Franchise,7545.0,85916,0,Decline,Decline,0,0,1,1,0,1,0,0
8542233,2025-01-05 00:02:59+00:00,0.2951890705807823,0.6645423215146943,0.46295088738886253,0.4154040283469016,0.3372811670434425,0.3094928693269181,,1.0960175666234155,Franchise,4583.0,13,0,Decline,C,0,1,1,0,0,0,0,1
8540550,2025-01-04 04:17:03+00:00,0.29333700845626787,0.6690330542390726,0.4631550850656849,0.6322106220970227,0.3904153872148606,0.5452260104234387,,1.4725150905432596,Independent,5508.0,77792,0,Decline,Decline,0,0,1,1,0,1,0,0
8563750,2025-01-14 06:10:53+00:00,0.2767010789226763,0.7095569873508462,0.4633510341387629,0.35315994586841987,0.39004257415648635,0.3042785284588688,,1.27,Franchise,5950.0,0,0,Decline,C,0,1,1,0,0,0,0,1
8517389,2024-12-24 00:23:07+00:00,0.31191443141829645,0.6296385925794686,0.4634883381041216,0.3378055170189354,0.3501845945669622,0.3358469472311372,,1.1866050808314088,Independent,4872.0,85268,0,Decline,D,0,1,1,0,0,0,0,1
8507680,2024-12-19 05:07:16+00:00,0.3268208417050077,0.6009621447632016,0.4635204114030807,0.45295497988718225,0.3501845945669622,0.35038049916519515,,1.1747887370987675,Franchise,8260.0,30597,0,Decline,Decline,0,0,1,1,0,1,0,0
8505331,2024-12-18 06:06:39+00:00,0.2812866559119444,0.6982731568267855,0.4635392140246443,0.571432162975447,0.39004257415648635,0.6327823036777577,,1.27,Franchise,4060.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8534722,2025-01-01 04:25:13+00:00,0.3032033269619659,0.6478626480794257,0.46358450033648796,0.5670938139882795,0.39004257415648635,0.6279781805567147,,1.4131645114942528,Independent,4500.0,87924,0,Decline,Decline,0,0,1,1,0,1,0,0
8464888,2024-12-05 23:14:51+00:00,0.29374964498069545,0.6687132971180162,0.46358493294859865,0.38989245275111695,0.3372811670434425,0.37334862030736216,,1.0351669941060904,Independent,10000.0,54432,0,Decline,Decline,0,0,1,1,0,1,0,0
8472439,2024-12-08 05:09:43+00:00,0.2926626710480905,0.6713097105647365,0.4636628114667754,0.6179686333148406,0.3501845945669622,0.4780257814214055,,1.249678407350689,Independent,4461.0,81711,0,Decline,Decline,0,0,1,1,0,1,0,0
8523238,2024-12-27 08:44:56+00:00,0.27752736071142825,0.7080696994501487,0.4637605671359962,0.7813174865929634,0.27775640912627786,0.6161256134124035,,0.9273570324574961,Independent,4000.0,90368,0,Decline,Decline,0,0,1,1,0,1,0,0
8431870,2024-11-30 02:22:05+00:00,0.3211465602003429,0.6119970673645676,0.46383617716691505,0.5094867036533874,0.3501845945669622,0.5065327398642038,,1.2425296616376154,Franchise,4400.0,33,0,Decline,Decline,0,0,1,1,0,1,0,0
8561425,2025-01-13 22:31:49+00:00,0.2796252063052163,0.7029466619679932,0.4638853886834972,0.7991716944183235,0.3501845945669622,0.7945381598633995,,1.1490020366598779,Independent,3810.0,71367,0,Decline,Decline,0,0,1,1,0,1,0,0
8432390,2024-11-30 03:47:20+00:00,0.2794405304234437,0.7034781081344854,0.4639294978009798,0.7401005357806795,0.39004257415648635,0.8195592623731327,,1.389344262295082,Franchise,4243.0,107000,0,Decline,Decline,0,0,1,1,0,1,0,0
8512414,2024-12-21 02:52:22+00:00,0.2988409695206837,0.6578339617496485,0.4639470638344376,0.4600576259762564,0.3501845945669622,0.3558747067411961,,1.2494350282485875,Franchise,4300.0,35188,0,Decline,Decline,0,0,1,1,0,1,0,0
8580382,2025-01-20 23:14:45+00:00,0.2785284841286379,0.7058459627177971,0.4639717662168927,0.4175936601474108,0.3501845945669622,0.3230269708638899,,1.1573517786561265,Franchise,3966.0,76110,0,Decline,D,0,1,1,0,0,0,0,1
8533646,2025-01-01 00:20:21+00:00,0.31614835654295337,0.6219425972560053,0.46403766676823915,0.47799693135476173,0.39004257415648635,0.5293156720451547,,1.3183529411764705,Franchise,4250.0,18291,0,Decline,Decline,0,0,1,1,0,1,0,0
8434336,2024-12-01 00:16:37+00:00,0.3106828464026166,0.6329516575745886,0.4640874453608449,0.3324234425406676,0.19939686644815996,0.18818612602795975,,0.6987169811320755,Independent,3500.0,84647,0,Decline,B,0,1,1,0,0,0,0,1
8468673,2024-12-07 03:19:01+00:00,0.3455872619472662,0.5690466200194044,0.46410642146553155,0.21223718102688593,0.39004257415648635,0.1828611026890923,,1.292751397653382,Franchise,8910.0,12,0,Decline,B,0,1,1,0,0,0,0,1
8426875,2024-11-27 03:35:29+00:00,0.2897756588781067,0.6786886922401576,0.46413521260214885,0.6005170860823132,0.3372811670434425,0.4474096141798795,,1.0524173241564545,Franchise,6141.0,11,0,Decline,Decline,0,0,1,1,0,1,0,0
8513754,2024-12-21 09:42:02+00:00,0.284847366751273,0.6904533530040351,0.4641502139439762,0.515213661054465,0.3372811670434425,0.49335222613548885,,1.0570747616658305,Independent,4000.0,46608,0,Decline,Decline,0,0,1,1,0,1,0,0
8570407,2025-01-16 22:05:07+00:00,0.2917274459458645,0.6744990569153135,0.46437693371364497,0.5855594920670097,0.39004257415648635,0.5045112919958824,,1.35,Independent,4950.0,95807,0,Decline,Decline,0,0,1,1,0,1,0,0
8459792,2024-12-03 22:00:38+00:00,0.32484172108422754,0.6058213416014242,0.4644386715698552,0.5368516301987126,0.3372811670434425,0.5140720576409603,,1.098311444652908,Franchise,4500.0,79858,0,Decline,Decline,0,0,1,1,0,1,0,0
8427442,2024-11-27 05:49:04+00:00,0.2763154101583927,0.7122243020213455,0.46444457832521513,0.34615048652318253,0.3501845945669622,0.26776254956833945,,1.2367259786476867,Franchise,13500.0,77405,0,Decline,C,0,1,1,0,0,0,0,1
8429249,2024-11-28 02:46:05+00:00,0.326563146949046,0.6026959689034707,0.46449116973034726,0.5073451485086969,0.3501845945669622,0.39245367481729204,,1.1442790697674419,Franchise,4000.0,33677,0,Decline,Decline,0,0,1,1,0,1,0,0
8581921,2025-01-21 04:29:07+00:00,0.2984989513233999,0.6594168181403549,0.4645311397317853,0.6231431496842134,0.27775640912627786,0.49139365485997155,,0.8903047091412742,Independent,6000.0,34539,0,Decline,Decline,0,0,1,1,0,1,0,0
8438067,2024-12-03 02:41:27+00:00,0.31951498245841015,0.6161147974438116,0.46458466452639824,0.44310899485464417,0.3372811670434425,0.33013419438389824,,1.1103329223181257,Franchise,7434.0,4042,0,Decline,D,0,1,1,0,0,0,0,1
8576858,2025-01-18 23:14:04+00:00,0.3165934324497678,0.6219247907886012,0.464677638009626,0.610303260807365,0.3501845945669622,0.6067647705584179,,1.1944511459589868,Independent,8927.0,35455,0,Decline,Decline,0,0,1,1,0,1,0,0
8435956,2024-12-01 05:12:56+00:00,0.322004472681201,0.6115432397456868,0.4647303939091091,0.27299951987371107,0.39004257415648635,0.2352132317069159,,1.2605651731160896,Franchise,11486.0,11,0,Decline,B,0,1,1,0,0,0,0,1
8562954,2025-01-14 03:40:27+00:00,0.30365454661861013,0.6485186290438107,0.46474448745140945,0.6311319037621482,0.39004257415648635,0.6988915322995232,,1.27,Franchise,9800.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8461059,2024-12-04 03:42:37+00:00,0.32486335931701027,0.6062296094498466,0.46478261836622653,0.3510263312246808,0.3372811670434425,0.2615288708016639,,1.0724118207816968,Franchise,5833.33,55719,0,Decline,B,0,1,1,0,0,0,0,1
8569517,2025-01-16 05:28:23+00:00,0.2906049564733214,0.6777088089025357,0.4647914718339906,0.756727734568524,0.3501845945669622,0.7523402867506372,,1.2148962148962148,Franchise,3959.0,44593,0,Decline,Decline,0,0,1,1,0,1,0,0
8434764,2024-12-01 01:29:40+00:00,0.273016482470016,0.7213823715720588,0.4648002951418564,0.43693300990245365,0.41688126579694246,0.40236026642920625,,1.6681114551083591,Franchise,5000.0,148377,0,Decline,Decline,0,0,1,1,0,1,0,0
8535745,2025-01-02 04:44:36+00:00,0.29384661190273487,0.6703261612384576,0.4648564483852616,0.5822875896090284,0.3372811670434425,0.5575800882234633,,1.0711216394887615,Independent,3735.0,57791,0,Decline,Decline,0,0,1,1,0,1,0,0
8542847,2025-01-05 01:57:39+00:00,0.29908615795700744,0.6586048925119398,0.46487187231487803,0.38946454950928483,0.39004257415648635,0.3355581554419375,,1.2573592630501536,Independent,5000.0,45792,0,Decline,D,0,1,1,0,0,0,0,1
