accountid,pd_gen12,ecnl_gen12,pd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13
8460298,0.26207467689336383,0.39886212981329006,0.035057453201939905,0.02525865722406284,,,Franchise,6550.0,Decline,A1,0,1,1,0,0,0,0,1
8460308,0.17676725992825157,0.26042498442496537,0.09947055822710296,0.13841355054097287,,0.9824080267558528,Independent,3741.48,B,B,1,1,0,0,1,0,0,0
8460336,0.41198801476328206,0.5235022667922401,0.11164011436674143,0.16186989008884356,,1.2657973452981865,Franchise,7800.0,Decline,B,0,1,1,0,0,0,0,1
8460347,0.22990671028866427,0.40216008102316053,0.37908040768112106,0.8154644789472321,,1.2982638888888889,Independent,4800.0,Decline,Decline,0,0,1,1,0,1,0,0
8460350,0.28846430597891765,0.41222453178095275,0.15995929192998515,0.2708950470843833,,1.1500910562525293,Franchise,5000.0,Decline,C,0,1,1,0,0,0,0,1
8460355,0.041999034847415705,0.060049570644876746,0.09437286943339085,0.1268007388980184,,0.958067158067158,Franchise,7500.0,A1,A,1,1,0,0,1,0,0,0
8460364,0.25694549214570517,0.35229324682680085,0.12261100770080774,0.19578197480477724,,0.96548,Franchise,6000.0,Decline,B,0,1,1,0,0,0,0,1
8460418,0.3059408439602709,0.4672691743494042,0.14857132895671185,0.24630853158162896,,1.2018494623655913,Franchise,3560.0,Decline,B,0,1,1,0,0,0,0,1
8460419,0.0909879198068605,0.15386834937306285,0.1403820817527731,0.23226796880721626,13.0,,Franchise,3813.0,B,B,1,1,0,0,1,0,0,0
8460469,0.1468420271659245,0.2395765592794399,0.15403658002355933,0.2575956701646888,,0.8775193798449612,Independent,3500.0,B,B,1,1,0,0,1,0,0,0
8460472,0.30569134617587207,0.5116985100087968,0.219267485033264,0.40838811475181164,,0.9990196078431373,Independent,4100.0,Decline,Decline,0,0,1,1,0,1,0,0
8460480,0.3715398049584763,0.5939102786115431,0.3125650614123445,0.6712524469256437,,1.197560975609756,Franchise,4400.0,Decline,Decline,0,0,1,1,0,1,0,0
8460487,0.38515576137460916,0.5823437508870928,0.36895677571994345,0.7858688859418959,,,Independent,4500.0,Decline,Decline,0,0,1,1,0,1,0,0
8460488,0.37891775821300905,0.6144570523650957,0.19190037479865937,0.34537526693967624,,1.5287058823529411,Franchise,5275.0,Decline,D,0,1,1,0,0,0,0,1
8460501,0.2240897670020136,0.37009162207716323,0.32426392599919873,0.7051158139408311,,,Franchise,5400.0,Decline,Decline,0,0,1,1,0,1,0,0
8460554,0.28923954161381915,0.46634188930375586,0.37387556089443685,0.8003585045063606,,1.2473624288425047,Franchise,6020.0,Decline,Decline,0,0,1,1,0,1,0,0
8460568,0.13369666081859943,0.19210899380889826,0.17916119435841227,0.3191539159061627,,0.9519444444444445,Independent,7775.99,B,C,1,1,0,0,1,0,0,0
8460588,0.041901482824197644,0.06794704005177206,0.1554398445553219,0.26091574846440635,13.0,1.1106690777576853,Franchise,6666.67,A1,B,1,1,0,0,1,0,0,0
8460591,0.48409336545369713,0.7268172739819797,0.23388211950995033,0.45289715763545313,,1.2135129533678757,Franchise,6200.0,Decline,Decline,0,0,1,1,0,1,0,0
8460612,0.31067296783065834,0.46655803852990724,0.22632289748228399,0.4326881260328142,,0.9732235939643347,Franchise,9369.0,Decline,Decline,0,0,1,1,0,1,0,0
8460713,0.235731394115756,0.32418234916778094,0.15773858117044948,0.2652795322666334,,0.771210785289684,Franchise,7000.0,D,C,1,1,0,0,1,0,0,0
8460722,0.0951834337537168,0.12443323822937791,0.071872359536203,0.08677117439481584,,0.9240495867768596,Franchise,4131.08,A,A,1,1,0,0,1,0,0,0
8460772,0.198525233893721,0.33455144767871786,0.2162276698975981,0.4058373458179743,,1.0898400000000001,Franchise,3900.0,D,Decline,1,0,0,1,0,0,1,0
8460773,0.17613204558706907,0.2686421275835054,0.2012957064753624,0.36837285308595635,,1.2931463952743576,Independent,3813.0,C,Decline,1,0,0,1,0,0,1,0
8460812,0.40010668106946917,0.6244081873522779,0.21168513678947112,0.3917993669680053,,1.2576892430278885,Independent,3846.0,Decline,Decline,0,0,1,1,0,1,0,0
8460836,0.15697381908777602,0.2179275351118771,0.32712286091342696,0.718791578994977,,1.0934,Franchise,5232.0,B,Decline,1,0,0,1,0,0,1,0
8460856,0.12716018039870058,0.19490210300174182,0.13482890528323102,0.21921214109249862,7.0,,Franchise,3657.0,B,B,1,1,0,0,1,0,0,0
8460857,0.12709135008540645,0.20863047463172765,0.1618003715523173,0.2770737786132468,,1.0471204188481675,Franchise,7470.67,B,C,1,1,0,0,1,0,0,0
8460893,0.15429651294557692,0.239166489426904,0.1198611070186143,0.18606758519754674,,0.7470245121268255,Franchise,4013.0,B,B,1,1,0,0,1,0,0,0
8460919,0.17857986219676752,0.29056282036725023,0.17700346651796817,0.31363755999625287,,1.0248062015503876,Independent,3500.0,C,C,1,1,0,0,1,0,0,0
8460932,0.11021133162573375,0.1692017024525151,0.10602795566726171,0.14951841152403794,,0.0,Franchise,4207.56,B,B,1,1,0,0,1,0,0,0
8460942,0.12496874616544275,0.18888885590802676,0.11419492151005603,0.17007707287443768,,1.1382113821138211,Franchise,9345.0,B,B,1,1,0,0,1,0,0,0
8460957,0.34327352350318396,0.4993850604182092,0.12398037918064511,0.1984543282046876,,1.4231152647975078,Independent,6000.0,Decline,B,0,1,1,0,0,0,0,1
8460968,0.302496743908084,0.47247796314724794,0.32990936710991337,0.7240618452291993,,1.31625,Independent,5282.0,Decline,Decline,0,0,1,1,0,1,0,0
8460982,0.19030966613396896,0.323486916191916,0.4478572650528697,1.0153511620674343,7.0,1.1437473684210526,Franchise,6248.9,D,Decline,1,0,0,1,0,0,1,0
8460983,0.20706288855642857,0.27811609538090565,0.22093807544473465,0.41331543428682566,,1.3287113850043455,Franchise,13000.0,C,Decline,1,0,0,1,0,0,1,0
8460986,0.21602642833074912,0.38064787953567614,0.19337914790992392,0.34812485286432937,,1.243453237410072,Independent,5645.0,Decline,D,0,1,1,0,0,0,0,1
8461062,0.3808186116026479,0.6209646010214598,0.32670244068542154,0.7167623941230887,,1.1454940711462451,Franchise,8734.0,Decline,Decline,0,0,1,1,0,1,0,0
8461069,0.2864976858134311,0.4707829256301852,0.21084257087535882,0.3892174068312119,,1.232621359223301,Independent,3700.0,Decline,Decline,0,0,1,1,0,1,0,0
8461113,0.323023099519417,0.44151223592307093,0.18421965825167452,0.3309583845651312,,0.8631017140511136,Franchise,5965.0,Decline,D,0,1,1,0,0,0,0,1
8461126,0.04574259360511808,0.07098699000703293,0.0873220900422107,0.1149726887016569,13.0,0.8742857142857143,Franchise,4059.0,A1,A,1,1,0,0,1,0,0,0
8461132,0.2915857603005707,0.439348465184253,0.1780679081789183,0.3165779700586535,,1.4868108862526168,Franchise,9400.0,Decline,C,0,1,1,0,0,0,0,1
8461159,0.3868803824884744,0.6024578923239373,0.2277831379129782,0.43782940263728976,,,Independent,4300.0,Decline,Decline,0,0,1,1,0,1,0,0
8461168,0.18959439556064128,0.2763857066824349,0.23231019725983898,0.44853512843566806,,1.0677844870725606,Franchise,6439.0,C,Decline,1,0,0,1,0,0,1,0
8461174,0.5561427545971315,0.8864181881349474,0.3525160203322407,0.758039590305723,,0.9852895148669797,Independent,6450.0,Decline,Decline,0,0,1,1,0,1,0,0
8461180,0.17044633977227147,0.26331929145319605,0.27304096989520854,0.5557623014510128,,1.0917139614074916,Franchise,6000.0,B,Decline,1,0,0,1,0,0,1,0
8461232,0.021590253595796756,0.027448373523323976,0.06350126705935122,0.0693686736419866,,0.9408764940239044,Franchise,6250.0,A1,A1,1,1,0,0,1,0,0,0
8461248,0.3020118435955531,0.4724259987947965,0.2412863527634996,0.4704076651193445,,1.3036245954692556,Franchise,4400.0,Decline,Decline,0,0,1,1,0,1,0,0
8461262,0.08703050058614495,0.15048715012866137,0.1883654838667402,0.3389254083356698,7.0,1.284572791023843,Franchise,6736.04,B,D,1,1,0,0,1,0,0,0
8461306,0.16739356699519245,0.2426835719728171,0.08544135905811404,0.11199861313954078,,1.220475651189128,Independent,6000.0,B,A,1,1,0,0,1,0,0,0
8461314,0.4835426859069802,0.7735248896537652,0.2971419245303353,0.6088503652720912,,1.0925581395348838,Franchise,3800.0,Decline,Decline,0,0,1,1,0,1,0,0
8461322,0.40694394114270604,0.7401914525673935,0.21051158815163112,0.38822507805710627,,1.2414641744548287,Independent,4635.0,Decline,Decline,0,0,1,1,0,1,0,0
8461336,0.2359036402717574,0.40000958842079837,0.15371048663036763,0.2567048506565275,,1.1500327868852458,Independent,3776.0,Decline,B,0,1,1,0,0,0,0,1
8461339,0.33191016260684014,0.4890671311236208,0.18754092828120938,0.3367142364148372,,1.116304347826087,Independent,5500.0,Decline,D,0,1,1,0,0,0,0,1
8461400,0.24729365172090448,0.39683399613587506,0.13982906946431928,0.23126597221058595,,1.1088117001828153,Franchise,5300.0,Decline,B,0,1,1,0,0,0,0,1
8461412,0.10245712885109025,0.1187391619572354,0.09298933964012364,0.12406858397496055,,1.0002878526194587,Franchise,12000.0,A,A,1,1,0,0,1,0,0,0
8461431,0.15129361804062227,0.23206347315717427,0.1022670315372362,0.14262390220646382,,0.9850690556177678,Franchise,4800.0,B,B,1,1,0,0,1,0,0,0
8461435,0.5703522085033185,0.9222562516617733,0.2521060370042143,0.49643004672852664,,1.2321981424148607,Franchise,4487.0,Decline,Decline,0,0,1,1,0,1,0,0
8461452,0.13949314024725026,0.22235823376637837,0.16805707863863417,0.2972182047886787,,1.0606315789473684,Franchise,3825.12,B,C,1,1,0,0,1,0,0,0
8461453,0.3374570769925931,0.5181434327608562,0.14028578688844437,0.23212395178914383,,0.9177519727978444,Franchise,3980.0,Decline,B,0,1,1,0,0,0,0,1
8461468,0.193281895071519,0.3272808107071574,0.3918924524785572,0.8441172531255351,,1.1342624434389141,Franchise,8666.67,D,Decline,1,0,0,1,0,0,1,0
8461472,0.30242000339599895,0.4651959143849928,0.2485322702912391,0.4830582574510355,,1.2084604316546763,Franchise,4975.0,Decline,Decline,0,0,1,1,0,1,0,0
8461482,0.11957578364154126,0.16787314216947352,0.07047659460037467,0.08418364277457717,,,Franchise,12900.0,B,A,1,1,0,0,1,0,0,0
8461492,0.2196762293112159,0.30970465895951993,0.16836137198856496,0.29811101353322145,,0.7828318783187832,Franchise,4099.0,C,C,1,1,0,0,1,0,0,0
8461505,0.17188978768420812,0.24559463575513746,0.06570171320104043,0.07474457649413976,,1.0576197480335103,Franchise,7000.0,B,A1,1,1,0,0,1,0,0,0
8461512,0.16813149383097162,0.23464003108350626,0.09886479123692853,0.13750358639121713,13.0,0.8861914600550964,Franchise,0.0,B,B,1,1,0,0,1,0,0,0
8461517,0.04309912004742046,0.061168446385213696,0.13107962396176503,0.21166430177920426,13.0,1.249155698639649,Franchise,12010.220000000001,A1,B,1,1,0,0,1,0,0,0
8461593,0.1729971869382911,0.2414283776416171,0.15191746116027904,0.2527817248056528,,0.8500186915887851,Franchise,3750.0,B,B,1,1,0,0,1,0,0,0
8461603,0.4050354206221918,0.5985553390799769,0.18606184713556664,0.33410824611118184,,1.1302551020408163,Franchise,3999.0,Decline,D,0,1,1,0,0,0,0,1
8461604,0.2989281612875215,0.4375943438241128,0.11557556156083107,0.1736373897953866,,0.9694915254237289,Independent,7600.0,Decline,B,0,1,1,0,0,0,0,1
8461645,0.3281146299780976,0.49616063551305684,0.14654488315718683,0.2433642591452643,,1.329985119047619,Franchise,8500.0,Decline,B,0,1,1,0,0,0,0,1
8461648,0.47329258287748993,0.7905285706047847,0.3023590529353155,0.6278053113475546,,1.2453244592346089,Franchise,4620.0,Decline,Decline,0,0,1,1,0,1,0,0
8461654,0.2756494687436549,0.4424020301011901,0.14269313833874808,0.23572434709310833,,1.0363565891472868,Independent,9740.0,Decline,B,0,1,1,0,0,0,0,1
8461677,0.3954326045942642,0.5723908946182272,0.16091899920226707,0.2738975563170549,,1.0593376669009136,Franchise,3800.0,Decline,C,0,1,1,0,0,0,0,1
8461688,0.1715767050484987,0.2743936135287813,0.14158602973140322,0.2340685736370306,,0.9807954895828745,Franchise,9014.0,C,B,1,1,0,0,1,0,0,0
8461691,0.1382000408670815,0.21692061907887933,0.14953080130748408,0.2477025723186153,,1.018957055214724,Independent,4000.0,B,B,1,1,0,0,1,0,0,0
8461707,0.19188596935297678,0.28084551950122505,0.23135350541541916,0.4455367605543807,,1.07171650055371,Independent,6403.0,C,Decline,1,0,0,1,0,0,1,0
8461723,0.4616191668046895,0.7412915844883212,0.33634889741946755,0.7322287019482474,,0.8297326203208556,Independent,3850.0,Decline,Decline,0,0,1,1,0,1,0,0
8461730,0.26331598412070334,0.3851381137960593,0.3530386326567133,0.7591252888398794,,0.99728,Franchise,4626.0,Decline,Decline,0,0,1,1,0,1,0,0
8461756,0.22720840547052237,0.3479261094621254,0.17628232274193195,0.3121692713191229,,0.6427434888200318,Franchise,4648.0,D,C,1,1,0,0,1,0,0,0
8461778,0.20024124386407816,0.3128083709440925,0.16495786631436943,0.28739159847861967,,0.906553911205074,Independent,4300.0,C,C,1,1,0,0,1,0,0,0
8461815,0.3747350369556946,0.556444356977019,0.37820306197279185,0.8131063350657898,,inf,Franchise,4333.0,Decline,Decline,0,0,1,1,0,1,0,0
8461819,0.22027004038802891,0.3222308453296893,0.07817245615304622,0.09987755762336473,,1.0483901219130978,Franchise,5292.0,D,A,1,1,0,0,1,0,0,0
8461848,0.2882846225084425,0.4517370217606553,0.3198553646461789,0.6930047024141238,,1.2451482689023443,Franchise,5500.0,Decline,Decline,0,0,1,1,0,1,0,0
8461887,0.20458452639540775,0.304207124343394,0.14773596438746642,0.24509481006185208,,1.3361505146521175,Franchise,6000.0,C,B,1,1,0,0,1,0,0,0
8461894,0.16673867769863002,0.25862393185770466,0.1952186718845084,0.3574070645976627,,1.1860367454068241,Franchise,5546.67,B,Decline,1,0,0,1,0,0,1,0
8461899,0.39568667961313564,0.7208848617973466,0.33122090717874064,0.7257262921032502,,,Franchise,6348.0,Decline,Decline,0,0,1,1,0,1,0,0
8461915,0.16473437764146528,0.2678166298648059,0.24795241956756991,0.48099419811946315,,0.8858852867830423,Independent,3466.67,C,Decline,1,0,0,1,0,0,1,0
8461950,0.29736766805066633,0.43816875569439945,0.2074048796028205,0.3808876861058351,,1.1777714285714285,Independent,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8461979,0.3784332361084872,0.6001827826101469,0.18066435689944838,0.32261013150183226,,1.2562297232001105,Independent,7451.0,Decline,D,0,1,1,0,0,0,0,1
8462027,0.2413229764208817,0.3602554869936731,0.2693999705077246,0.5417277769541493,,1.0587755102040817,Franchise,4300.0,Decline,Decline,0,0,1,1,0,1,0,0
8462028,0.15763300435675234,0.2202232716397025,0.11885274189662444,0.18359878310179947,,1.0111506602641056,Franchise,3700.0,B,B,1,1,0,0,1,0,0,0
8462047,0.05708813412005796,0.07795923167191902,0.09194890181996214,0.12239868867794408,13.0,1.1226947368421052,Franchise,14000.0,A,A,1,1,0,0,1,0,0,0
8462054,0.17247819434980158,0.2863680833816601,0.2984362889216613,0.6133252561544893,,1.3418901265822785,Franchise,6928.0,C,Decline,1,0,0,1,0,0,1,0
8462069,0.12564006901363273,0.1910956660745871,0.13635482287377837,0.22266522476784947,,0.8685103132161955,Franchise,5750.0,B,B,1,1,0,0,1,0,0,0
8462080,0.17525890595973034,0.2562391827941809,0.3342725278240364,0.7295990372557437,,0.991007157979635,Franchise,5890.0,B,Decline,1,0,0,1,0,0,1,0
8462082,0.16494383472116064,0.21268162301940916,0.16288189421667965,0.2816344392501857,,1.1444675280803986,Franchise,4599.0,B,C,1,1,0,0,1,0,0,0
8462107,0.20423884066304923,0.3182470289197337,0.18523238870256056,0.3328548347997425,,0.889048473967684,Franchise,3800.0,C,D,1,1,0,0,1,0,0,0
8462143,0.5132296704420147,0.724807519162284,0.32270830634734193,0.700842246763668,,0.9796470588235294,Franchise,3712.0,Decline,Decline,0,0,1,1,0,1,0,0
8462189,0.10157354430638822,0.1587321179717361,0.11737840673407991,0.17908581174870242,,1.0305263157894737,Independent,3500.0,B,B,1,1,0,0,1,0,0,0
8462202,0.2883723279941255,0.4089132449315631,0.1604775518048837,0.27231066674777094,,inf,Franchise,4333.0,Decline,C,0,1,1,0,0,0,0,1
8462221,0.2014247201298034,0.31218773730657945,0.23962807564221703,0.46882003483336754,,0.906798418972332,Franchise,4800.0,C,Decline,1,0,0,1,0,0,1,0
8462240,0.12701387451806953,0.20529602124952231,0.15083289004869418,0.2505554291609004,,1.068738775510204,Franchise,4800.0,B,B,1,1,0,0,1,0,0,0
8462344,0.2288964903679934,0.356795727588646,0.18803152780016008,0.33802985406356056,,1.234999713055954,Franchise,4243.0,Decline,D,0,1,1,0,0,0,0,1
8462382,0.42608531757508944,0.5872859949873482,0.1362702467880721,0.22236897861110985,,1.1597301219942728,Franchise,8743.0,Decline,B,0,1,1,0,0,0,0,1
8462388,0.24839321085539942,0.356035473149198,0.11088917753261963,0.1589962590467778,,0.9973079223997949,Independent,8600.0,Decline,B,0,1,1,0,0,0,0,1
8462389,0.20576205566952782,0.3182988198122612,0.11887880457372943,0.18366259291677067,,0.8924223602484472,Franchise,6150.0,C,B,1,1,0,0,1,0,0,0
8462417,0.10440790355078688,0.147367180635104,0.11865437101903625,0.18311310739996786,,1.265585728444004,Independent,6731.23,B,B,1,1,0,0,1,0,0,0
8462441,0.24320630990723813,0.37096374883295663,0.26640944378980874,0.5290936751118702,,1.1987622149837134,Independent,4195.0,Decline,Decline,0,0,1,1,0,1,0,0
8462479,0.4964756129340615,0.7477978733471778,0.2367687888846429,0.464302866186989,,1.3490257558790593,Franchise,4920.0,Decline,Decline,0,0,1,1,0,1,0,0
8462482,0.5529025277177342,0.8127722563591087,0.365600664563444,0.7804380654920562,,1.2527891156462585,Franchise,3900.0,Decline,Decline,0,0,1,1,0,1,0,0
8462503,0.10640174228808315,0.15770996542509966,0.2368598009238623,0.4645203414303745,,1.176776119402985,Franchise,5666.67,B,Decline,1,0,0,1,0,0,1,0
8462648,0.22219774018830174,0.3300213313995373,0.21273294184467725,0.3955182002339298,,1.1970370370370371,Franchise,5391.0,D,Decline,1,0,0,1,0,0,1,0
8462650,0.14883886817745,0.21567270793639787,0.18963766981742708,0.3420558251279709,,1.0284057971014493,Independent,3900.0,B,D,1,1,0,0,1,0,0,0
8462652,0.2255302356469642,0.39050141101675767,0.1999297053955895,0.3658888144785902,,1.250018018018018,Independent,3529.0,Decline,Decline,0,0,1,1,0,1,0,0
8462668,0.22385081767909065,0.3491388876071753,0.15378033155642287,0.25689565250647334,,0.9553413654618473,Independent,6400.0,D,B,1,1,0,0,1,0,0,0
8462685,0.4517812990204828,0.7835155356842562,0.33951572388975715,0.7362358560410506,,1.1613937282229965,Franchise,7780.0,Decline,Decline,0,0,1,1,0,1,0,0
8462700,0.053754578797879614,0.07226941927283247,0.06351979403843663,0.06941393684467084,,1.370625336512576,Franchise,5780.01,A1,A1,1,1,0,0,1,0,0,0
8462725,0.4443253721811011,0.7628307361750567,0.3649247020069364,0.779353975952896,,1.1458974358974359,Franchise,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8462749,0.33281237469118524,0.5620675959997294,0.3166911805565716,0.6843121192034993,,1.2388247639034629,Franchise,4165.0,Decline,Decline,0,0,1,1,0,1,0,0
8462752,0.12367791921443827,0.179292243772065,0.15714715067307947,0.26396431621356764,,1.1153316953316954,Independent,13260.28,B,B,1,1,0,0,1,0,0,0
8462755,0.14694344509800006,0.19485336213165877,0.0553460505961632,0.04571113391087467,,0.8087249872914645,Franchise,9570.08,B,A1,1,1,0,0,1,0,0,0
8462759,0.3140910526742095,0.4607318552773601,0.2626703147475107,0.5195448038788163,,1.0447892074198988,Franchise,4289.0,Decline,Decline,0,0,1,1,0,1,0,0
8462768,0.6109479567875671,0.9567723985659006,0.31975868447696354,0.6927391045879789,,1.198487972508591,Independent,4278.0,Decline,Decline,0,0,1,1,0,1,0,0
8462785,0.151504952857511,0.20473660940135996,0.053550549079241005,0.04390112939442434,,0.6394655246252677,Franchise,4765.0,B,A1,1,1,0,0,1,0,0,0
8462791,0.25711434206322525,0.36626383864978473,0.2938532633005013,0.5998795943739995,,1.1929490022172948,Franchise,4000.0,Decline,Decline,0,0,1,1,0,1,0,0
8462831,0.24786441002461254,0.3895330591262375,0.18764470714067458,0.3369925352997787,13.0,,Franchise,5278.05,Decline,D,0,1,1,0,0,0,0,1
8462832,0.3605018904973174,0.6030770832653662,0.23465397906239432,0.45663113123396754,,1.2656842105263157,Independent,6500.0,Decline,Decline,0,0,1,1,0,1,0,0
8462840,0.30045816015624116,0.43964651244939973,0.16383630488731493,0.2847659511745072,,1.2092836676217764,Franchise,4358.0,Decline,C,0,1,1,0,0,0,0,1
8462900,0.10074348373817466,0.1360861902190251,0.1859341619420195,0.3339152984485542,,0.6586465028355387,Franchise,15166.67,B,D,1,1,0,0,1,0,0,0
8462901,0.258385588200539,0.39865899064028437,0.15228743892692623,0.2534678267779522,,0.9994491525423729,Independent,4100.0,Decline,B,0,1,1,0,0,0,0,1
8462912,0.3679106323492285,0.5684340136419284,0.08450534170769451,0.1105721156526631,,1.2,Independent,6000.0,Decline,A,0,1,1,0,0,0,0,1
8462913,0.20544473595521526,0.3133502128278148,0.2817107621407502,0.5800054728533406,7.0,1.12,Franchise,7231.0,C,Decline,1,0,0,1,0,0,1,0
8462932,0.08920032086397281,0.1287194081255542,0.0788238775858294,0.10127842759402494,,1.1466476008897362,Independent,8166.0,A,A,1,1,0,0,1,0,0,0
8462954,0.10177774417725305,0.14596023390778745,0.27032716770088644,0.5460310182082427,,1.1853833049403748,Franchise,7141.0,B,Decline,1,0,0,1,0,0,1,0
8462956,0.16080938600568462,0.20181046623117707,0.15788886947309266,0.26563233856953417,,1.03712,Franchise,8994.0,B,C,1,1,0,0,1,0,0,0
8462963,0.0899187530183823,0.12859324303324932,0.1799351904431942,0.3208124427413445,,1.2224221453287196,Franchise,6700.0,A,C,1,1,0,0,1,0,0,0
8462999,0.28640559970513485,0.4600472371343397,0.3750449880436035,0.8038033700024633,,0.8539634146341464,Independent,7500.0,Decline,Decline,0,0,1,1,0,1,0,0
8463012,0.03637197994128686,0.057880477398002554,0.25544397812453484,0.5048143641292214,7.0,1.4173151750972763,Independent,4632.6,A1,Decline,1,0,0,1,0,0,1,0
8463022,0.201190297557901,0.335616175336029,0.2490448657361047,0.484882912259779,13.0,1.1494204524210132,Independent,7154.48,D,Decline,1,0,0,1,0,0,1,0
8463093,0.3269106103578834,0.5196252780693361,0.1819547616934492,0.32641301482960955,,1.1264806656877142,Independent,5150.0,Decline,D,0,1,1,0,0,0,0,1
8463121,0.31114933786517796,0.5086892337153324,0.24399955062024062,0.47443205603185606,,inf,Franchise,5403.0,Decline,Decline,0,0,1,1,0,1,0,0
8463138,0.025491200171855466,0.03129156650679004,0.044569149800221204,0.03484718368295771,,0.8277126341866227,Franchise,23500.0,A1,A1,1,1,0,0,1,0,0,0
8463151,0.19177082724846775,0.2949546858810673,0.14367674986752305,0.23781391060611015,,0.8468613138686132,Franchise,6000.0,C,B,1,1,0,0,1,0,0,0
8463157,0.5215977399396717,0.8926058704791706,0.1980026906202226,0.3623794616541635,,1.250018018018018,Independent,5966.0,Decline,Decline,0,0,1,1,0,1,0,0
8463160,0.24716868835674463,0.3269102413500228,0.15887780658383865,0.26798413676494326,,1.0487058823529412,Franchise,9800.0,D,C,1,1,0,0,1,0,0,0
8463164,0.3304746885107498,0.48765558809447,0.24611848867897124,0.47798971311244004,,1.336620183183431,Franchise,5250.0,Decline,Decline,0,0,1,1,0,1,0,0
8463165,0.30428354298413873,0.4351426016284413,0.23302193338248053,0.4502786804469386,,1.1652845834903882,Franchise,5640.0,Decline,Decline,0,0,1,1,0,1,0,0
8463187,0.6015132347716492,1.0181227886167867,0.2960162966598746,0.6055644466679388,,1.2680640465793305,Independent,4200.0,Decline,Decline,0,0,1,1,0,1,0,0
8463208,0.36302351863915455,0.6370743546981573,0.16120023632478495,0.27490853125736353,,1.1119203413940255,Independent,4000.0,Decline,C,0,1,1,0,0,0,0,1
8463244,0.14564198610852291,0.21751342628945095,0.12166240763002284,0.19161461814315858,,1.2140432226546327,Franchise,6180.0,B,B,1,1,0,0,1,0,0,0
8463246,0.44972298301630276,0.7364781809069899,0.2563025364058985,0.5072688322041483,,1.6216668526163116,Independent,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8463247,0.14409657940415094,0.22729933269263203,0.29239967119030047,0.5982616393830604,,1.2346328969834945,Franchise,3500.0,B,Decline,1,0,0,1,0,0,1,0
8463257,0.3880042737406441,0.6132258584674645,0.18918526095275606,0.34112376597916727,,1.2538613861386139,Franchise,3508.0,Decline,D,0,1,1,0,0,0,0,1
8463285,0.07249323027074962,0.12284673364966524,0.12200307920462297,0.19336884040135105,13.0,0.8835501057082452,Franchise,3500.0,A,B,1,1,0,0,1,0,0,0
8463337,0.1780967797077701,0.2593733823337713,0.29313444399008215,0.5989358665807383,,1.1444425724265461,Franchise,6748.33,B,Decline,1,0,0,1,0,0,1,0
8463338,0.16471986180796383,0.24205140800593375,0.13347681339723536,0.21664744494739113,13.0,1.176780185758514,Franchise,7600.0,B,B,1,1,0,0,1,0,0,0
8463339,0.04148029589555587,0.0645783772492072,0.22579121252484471,0.4305904979520852,,0.8768084173608066,Franchise,9000.0,A1,Decline,1,0,0,1,0,0,1,0
8463342,0.25001671722061053,0.37708122776691777,0.2511228341401975,0.4939679833019767,,1.0550804633444764,Franchise,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8463367,0.544622852454877,0.8787674847936433,0.24234056439436322,0.47141696464564664,,1.0506054279749477,Independent,3968.0,Decline,Decline,0,0,1,1,0,1,0,0
8463393,0.2081586839017252,0.3390132581247622,0.1658877886678797,0.2905283735250213,,0.6418738491674829,Franchise,3900.0,D,C,1,1,0,0,1,0,0,0
8463421,0.1577596204608615,0.24618210902808205,0.09739225549760598,0.13529158944560649,,1.3748888888888888,Independent,5115.84,B,B,1,1,0,0,1,0,0,0
8463458,0.09220383269631242,0.11412595662550325,0.03446567370709513,0.02466209768439293,,0.8855052935514918,Franchise,8916.67,A,A1,1,1,0,0,1,0,0,0
8463476,0.06236373043497851,0.0902457455439434,0.1575801555322198,0.2649076233241177,,0.7186818757921419,Independent,5000.0,A,B,1,1,0,0,1,0,0,0
8463494,0.32793693144526176,0.47302580432633085,0.3302406019558687,0.7244822081422593,,1.1442354076218042,Independent,5800.0,Decline,Decline,0,0,1,1,0,1,0,0
8463543,0.21053369772912955,0.30450450575501,0.13878596606039648,0.22930642047987543,,0.7657324010429012,Franchise,6933.33,C,B,1,1,0,0,1,0,0,0
8463567,0.264928224750438,0.4137406875492064,0.4937588484856288,1.0721870912651317,,1.1004598662207359,Franchise,4400.0,Decline,Decline,0,0,1,1,0,1,0,0
8463586,0.425848751246869,0.6861227651175452,0.15149127000030582,0.25199137840704594,,1.0999719495091165,Independent,4500.0,Decline,B,0,1,1,0,0,0,0,1
8463628,0.4172425333897393,0.70110033597134,0.4210095062591792,0.9313060407071149,,1.183529411764706,Franchise,5050.0,Decline,Decline,0,0,1,1,0,1,0,0
8463658,0.3010794729483464,0.4113601730484984,0.2503913427499288,0.4900674779538777,,1.1500320307495195,Franchise,3600.0,Decline,Decline,0,0,1,1,0,1,0,0
8463693,0.19456968591557158,0.29102034537572746,0.14019782193088,0.23195870270243885,,0.8716325442859383,Franchise,6188.33,C,B,1,1,0,0,1,0,0,0
