iter	Passed	Remaining
1664	220828	110745
1665	220956	110611
1666	221070	110468
1667	221183	110326
1668	221309	110190
1669	221438	110056
1670	221556	109916
1671	221666	109772
1672	221779	109630
1673	221894	109489
1674	222017	109352
1675	222131	109210
1676	222251	109071
1677	222375	108935
1678	222498	108797
1679	222606	108652
1680	222728	108515
1681	222863	108384
1682	222998	108252
1683	223121	108115
1684	223244	107978
1685	223369	107842
1686	223494	107706
1687	223622	107571
1688	223754	107439
1689	223899	107312
1690	224030	107179
1691	224157	107044
1692	224277	106906
1693	224388	106763
1694	224508	106624
1695	224629	106487
1696	224760	106353
1697	224885	106217
1698	225018	106085
1699	225134	105945
1700	225258	105809
1701	225379	105671
1702	225495	105531
1703	225618	105394
1704	225738	105256
1705	225858	105118
1706	225999	104989
1707	226118	104851
1708	226249	104718
1709	226372	104581
1710	226492	104443
1711	226607	104302
1712	226726	104164
1713	226840	104023
1714	226960	103885
1715	227071	103743
1716	227192	103606
1717	227317	103470
1718	227435	103331
1719	227551	103191
1720	227664	103051
1721	227782	102912
1722	227925	102784
1723	228058	102652
1724	228171	102512
1725	228307	102381
1726	228427	102243
1727	228546	102105
1728	228664	101966
1729	228771	101823
1730	228886	101683
1731	228999	101542
1732	229109	101400
1733	229223	101260
1734	229336	101119
1735	229440	100974
1736	229561	100838
1737	229672	100696
1738	229799	100562
1739	229921	100425
1740	230040	100287
1741	230161	100150
1742	230279	100012
1743	230381	99867
1744	230484	99722
1745	230607	99586
1746	230722	99446
1747	230859	99317
1748	230983	99181
1749	231107	99046
1750	231222	98906
1751	231331	98764
1752	231450	98627
1753	231564	98487
1754	231677	98347
1755	231804	98213
1756	231928	98077
1757	232046	97939
1758	232159	97799
1759	232268	97658
1760	232388	97521
1761	232509	97384
1762	232633	97249
1763	232741	97107
1764	232864	96971
1765	232983	96834
1766	233107	96699
1767	233242	96568
1768	233361	96431
1769	233468	96289
1770	233569	96144
1771	233673	96001
1772	233794	95864
1773	233905	95724
1774	234017	95584
1775	234149	95452
1776	234281	95321
1777	234390	95180
1778	234507	95042
1779	234614	94900
1780	234717	94756
1781	234840	94621
1782	234950	94480
1783	235040	94332
1784	235156	94194
1785	235269	94055
1786	235395	93920
1787	235500	93778
1788	235629	93645
1789	235741	93506
1790	235862	93370
1791	235970	93229
1792	236075	93087
1793	236191	92949
1794	236298	92808
1795	236408	92667
1796	236517	92527
1797	236641	92392
1798	236758	92255
1799	236880	92120
1800	236996	91982
1801	237117	91846
1802	237241	91712
1803	237369	91579
1804	237497	91446
1805	237624	91313
1806	237752	91180
1807	237870	91043
1808	237979	90903
1809	238098	90766
1810	238222	90632
1811	238331	90492
1812	238449	90355
1813	238570	90220
1814	238692	90085
1815	238820	89952
1816	238938	89815
1817	239048	89676
1818	239178	89543
1819	239302	89409
1820	239409	89269
1821	239529	89133
1822	239636	88992
1823	239756	88857
1824	239894	88728
1825	240029	88597
1826	240150	88462
1827	240252	88320
1828	240368	88183
1829	240477	88043
1830	240614	87914
1831	240734	87778
1832	240857	87644
1833	240979	87509
1834	241084	87368
1835	241213	87236
1836	241336	87101
1837	241436	86959
1838	241547	86820
1839	241657	86681
1840	241770	86543
1841	241870	86401
1842	241990	86265
1843	242113	86131
1844	242232	85995
1845	242372	85867
1846	242505	85736
1847	242644	85608
1848	242759	85471
1849	242880	85336
1850	242989	85197
1851	243101	85059
1852	243211	84920
1853	243342	84789
1854	243478	84659
1855	243601	84525
1856	243722	84390
1857	243846	84256
1858	243971	84123
1859	244101	83991
1860	244213	83854
1861	244329	83717
1862	244467	83588
1863	244588	83454
1864	244719	83322
1865	244832	83185
1866	244940	83046
1867	245054	82909
1868	245165	82771
1869	245268	82630
1870	245370	82489
1871	245484	82352
1872	245594	82214
1873	245720	82081
1874	245842	81947
1875	245971	81815
1876	246080	81677
1877	246189	81538
1878	246291	81397
1879	246413	81264
1880	246545	81133
1881	246664	80998
1882	246794	80866
1883	246907	80729
1884	247025	80594
1885	247146	80460
1886	247255	80322
1887	247367	80184
1888	247493	80052
1889	247598	79912
1890	247719	79778
1891	247848	79647
1892	247952	79507
1893	248078	79374
1894	248198	79240
1895	248312	79103
1896	248428	78967
1897	248541	78831
1898	248656	78695
1899	248771	78559
1900	248891	78424
1901	249002	78287
1902	249134	78157
1903	249255	78023
1904	249373	77888
1905	249502	77756
1906	249606	77617
1907	249721	77481
1908	249829	77343
1909	249939	77206
1910	250048	77068
1911	250167	76934
1912	250276	76796
1913	250390	76660
1914	250521	76529
1915	250648	76398
1916	250767	76263
1917	250884	76128
1918	251006	75995
1919	251119	75859
1920	251237	75724
1921	251351	75588
1922	251479	75456
1923	251625	75330
1924	251759	75200
1925	251874	75065
1926	251987	74929
1927	252105	74794
1928	252212	74657
1929	252337	74524
1930	252456	74390
1931	252571	74255
1932	252681	74118
1933	252808	73986
1934	252928	73852
1935	253033	73714
1936	253141	73576
1937	253259	73442
1938	253376	73307
1939	253479	73169
1940	253587	73032
1941	253694	72894
1942	253810	72759
1943	253926	72625
1944	254071	72498
1945	254185	72363
1946	254308	72230
1947	254407	72090
1948	254521	71955
1949	254638	71821
1950	254762	71688
1951	254872	71552
1952	254996	71419
1953	255125	71288
1954	255232	71151
1955	255359	71020
1956	255482	70887
1957	255595	70752
1958	255714	70618
1959	255829	70483
1960	255947	70349
1961	256058	70213
1962	256171	70078
1963	256303	69948
1964	256413	69812
1965	256535	69679
1966	256641	69542
1967	256760	69408
1968	256866	69271
1969	256985	69138
1970	257096	69002
1971	257208	68867
1972	257333	68735
1973	257464	68605
1974	257582	68471
1975	257704	68338
1976	257809	68201
1977	257930	68068
1978	258044	67934
1979	258158	67799
1980	258278	67666
1981	258395	67532
1982	258530	67403
1983	258664	67273
1984	258780	67139
1985	258896	67005
1986	259018	66872
1987	259140	66740
1988	259277	66611
1989	259390	66476
1990	259515	66345
1991	259656	66217
1992	259771	66083
1993	259883	65948
1994	259992	65812
1995	260106	65678
1996	260234	65547
1997	260348	65412
1998	260474	65281
1999	260592	65148
2000	260699	65011
2001	260823	64880
2002	260958	64751
2003	261073	64616
2004	261201	64486
2005	261315	64351
2006	261430	64217
2007	261547	64084
2008	261673	63952
2009	261778	63816
2010	261888	63681
2011	261999	63546
2012	262105	63410
2013	262224	63277
2014	262362	63149
2015	262484	63017
2016	262593	62881
2017	262713	62749
2018	262837	62617
2019	262953	62484
2020	263067	62350
2021	263198	62220
2022	263328	62089
2023	263457	61959
2024	263587	61829
2025	263699	61694
2026	263812	61560
2027	263923	61425
2028	264023	61288
2029	264144	61156
2030	264265	61024
2031	264380	60890
2032	264502	60758
2033	264628	60627
2034	264759	60497
2035	264872	60363
2036	264980	60228
2037	265118	60100
2038	265241	59968
2039	265366	59837
2040	265485	59704
2041	265613	59574
2042	265740	59443
2043	265856	59310
2044	265972	59177
2045	266084	59043
2046	266189	58907
2047	266293	58771
2048	266427	58642
2049	266547	58510
2050	266668	58378
2051	266780	58244
2052	266890	58110
2053	267004	57976
2054	267142	57848
2055	267265	57716
2056	267394	57586
2057	267521	57456
2058	267651	57326
2059	267772	57194
2060	267903	57064
2061	268031	56933
2062	268172	56806
2063	268279	56671
2064	268412	56542
2065	268541	56411
2066	268651	56277
2067	268765	56144
2068	268880	56011
2069	268999	55879
2070	269123	55747
2071	269241	55615
2072	269377	55486
2073	269503	55356
2074	269625	55224
2075	269749	55093
2076	269858	54959
2077	269982	54827
2078	270101	54695
2079	270224	54564
2080	270346	54433
2081	270477	54303
2082	270584	54168
2083	270692	54034
2084	270812	53902
2085	270931	53770
2086	271059	53640
2087	271175	53507
2088	271287	53374
2089	271411	53243
2090	271512	53107
2091	271627	52975
2092	271733	52840
2093	271850	52708
2094	272043	52590
2095	272165	52459
2096	272278	52326
2097	272395	52193
2098	272509	52061
2099	272630	51929
2100	272766	51801
2101	272891	51670
2102	273017	51539
2103	273137	51408
2104	273254	51275
2105	273373	51144
2106	273497	51013
2107	273605	50879
2108	273726	50747
2109	273845	50616
2110	273968	50485
2111	274090	50353
2112	274203	50220
2113	274339	50092
2114	274455	49959
2115	274581	49829
2116	274689	49695
2117	274812	49564
2118	274944	49435
2119	275063	49303
2120	275188	49173
2121	275307	49041
2122	275420	48908
2123	275536	48776
2124	275639	48642
2125	275752	48509
2126	275866	48377
2127	275980	48244
2128	276085	48110
2129	276175	47974
2130	276289	47841
2131	276398	47708
2132	276516	47576
2133	276638	47445
2134	276740	47311
2135	276843	47177
2136	276963	47046
2137	277076	46913
2138	277211	46785
2139	277341	46655
2140	277461	46524
2141	277566	46390
2142	277687	46259
2143	277798	46126
2144	277923	45996
2145	278040	45864
2146	278153	45732
2147	278274	45601
2148	278384	45469
2149	278498	45336
2150	278614	45205
2151	278718	45071
2152	278857	44943
2153	278974	44812
2154	279085	44679
2155	279204	44548
2156	279328	44418
2157	279468	44290
2158	279613	44163
2159	279761	44036
2160	279905	43909
2161	280029	43778
2162	280151	43648
2163	280284	43519
2164	280406	43388
2165	280546	43260
2166	280709	43136
2167	280842	43007
2168	280968	42877
2169	281099	42747
2170	281219	42616
2171	281361	42489
2172	281478	42357
2173	281597	42226
2174	281700	42093
2175	281825	41962
2176	281954	41833
2177	282067	41701
2178	282200	41572
2179	282332	41443
2180	282452	41312
2181	282565	41180
2182	282691	41050
2183	282817	40920
2184	283004	40799
2185	283137	40670
2186	283393	40558
2187	283669	40450
2188	283862	40329
2189	284001	40201
2190	284119	40069
2191	284254	39940
2192	284427	39817
2193	284596	39693
2194	284741	39565
2195	284882	39437
2196	285018	39308
2197	285157	39179
2198	285302	39052
2199	285440	38923
2200	285560	38792
2201	285687	38662
2202	285821	38533
2203	285943	38402
2204	286057	38270
2205	286193	38141
2206	286306	38009
2207	286430	37879
2208	286545	37747
2209	286676	37618
2210	286826	37491
2211	286954	37361
2212	287082	37231
2213	287206	37100
2214	287325	36969
2215	287448	36839
2216	287565	36707
2217	287673	36575
2218	287797	36444
2219	287935	36316
2220	288073	36187
2221	288182	36055
2222	288292	35923
2223	288435	35795
2224	288641	35674
2225	288829	35552
2226	289272	35460
2227	289590	35354
2228	289905	35246
2229	290093	35123
2230	290338	35007
2231	290589	34891
2232	290817	34773
2233	291037	34653
2234	291314	34540
2235	291530	34420
2236	291722	34297
2237	291902	34172
2238	292107	34050
2239	292317	33929
2240	292555	33811
2241	292737	33687
2242	292909	33561
2243	293095	33436
2244	293301	33314
2245	293454	33186
2246	293611	33059
2247	293755	32929
2248	293895	32800
2249	294064	32673
2250	294237	32547
2251	294411	32421
2252	294581	32295
2253	294744	32168
2254	294910	32041
2255	295102	31917
2256	295300	31793
2257	295444	31664
2258	295593	31535
2259	295795	31411
2260	295992	31288
2261	296192	31164
2262	296395	31041
2263	296589	30916
2264	296860	30800
2265	297094	30679
2266	297303	30556
2267	297580	30440
2268	297809	30319
2269	298020	30195
2270	298226	30072
2271	298407	29945
2272	298613	29821
2273	298843	29700
2274	299079	29579
2275	299289	29455
2276	299470	29328
2277	299625	29199
2278	299781	29070
2279	299942	28941
2280	300119	28814
2281	300294	28687
2282	300464	28559
2283	300658	28433
2284	300907	28313
2285	301299	28205
2286	301581	28087
2287	301752	27959
2288	301912	27830
2289	302070	27700
2290	302209	27569
2291	302333	27436
2292	302452	27303
2293	302571	27170
2294	302705	27039
2295	302827	26906
2296	302971	26775
2297	303114	26644
2298	303245	26512
2299	303379	26380
2300	303520	26249
2301	303678	26120
2302	303809	25988
2303	303961	25857
2304	304113	25727
2305	304255	25596
2306	304401	25465
2307	304550	25335
2308	304703	25205
2309	304836	25073
2310	304982	24942
2311	305129	24811
2312	305270	24680
2313	305427	24550
2314	305603	24421
2315	305827	24297
2316	305990	24167
2317	306134	24036
2318	306318	23908
2319	306502	23780
2320	306680	23651
2321	306863	23523
2322	307034	23394
2323	307167	23262
2324	307298	23129
2325	307505	23003
2326	307754	22879
2327	307999	22755
2328	308222	22630
2329	308485	22507
2330	308745	22384
2331	309021	22262
2332	309236	22135
2333	309476	22010
2334	309790	21890
2335	310023	21765
2336	310185	21634
2337	310361	21504
2338	310536	21375
2339	310701	21244
2340	310867	21113
2341	311015	20982
2342	311165	20850
2343	311349	20721
2344	311505	20589
2345	311677	20459
2346	311838	20328
2347	312009	20198
2348	312171	20067
2349	312317	19935
2350	312506	19805
2351	312673	19675
2352	312834	19543
2353	312994	19412
2354	313130	19279
2355	313264	19146
2356	313391	19013
2357	313526	18880
2358	313681	18749
2359	313830	18617
2360	313977	18484
2361	314124	18352
2362	314280	18221
2363	314441	18089
2364	314604	17958
2365	314777	17827
2366	314925	17695
2367	315073	17563
2368	315205	17430
2369	315369	17298
2370	315520	17166
2371	315675	17034
2372	315839	16903
2373	315992	16771
2374	316132	16638
2375	316287	16506
2376	316430	16373
2377	316595	16242
2378	316761	16111
2379	316916	15978
2380	317073	15847
2381	317211	15714
2382	317349	15581
2383	317467	15447
2384	317609	15314
2385	317748	15181
2386	317883	15048
2387	318024	14915
2388	318160	14782
2389	318292	14649
2390	318422	14516
2391	318577	14383
2392	318734	14251
2393	318867	14118
2394	319031	13986
2395	319190	13854
2396	319357	13722
2397	319520	13590
2398	319676	13458
2399	319804	13325
2400	319965	13193
2401	320112	13060
2402	320312	12929
2403	320464	12797
2404	320610	12664
2405	320767	12532
2406	320907	12399
2407	321052	12266
2408	321194	12133
2409	321337	12000
2410	321494	11867
2411	321689	11736
2412	321841	11603
2413	321992	11471
2414	322146	11338
2415	322301	11205
2416	322447	11072
2417	322590	10939
2418	322732	10806
2419	322889	10674
2420	323040	10541
2421	323198	10408
2422	323342	10275
2423	323480	10142
2424	323624	10009
2425	323773	9876
2426	323921	9743
2427	324096	9610
2428	324266	9478
2429	324405	9345
2430	324565	9212
2431	324707	9078
2432	324857	8945
2433	324997	8812
2434	325138	8679
2435	325292	8546
2436	325459	8413
2437	325635	8281
2438	325781	8147
2439	325929	8014
2440	326078	7881
2441	326220	7748
2442	326345	7614
2443	326504	7481
2444	326670	7348
2445	326799	7214
2446	326940	7081
2447	327083	6947
2448	327219	6814
2449	327373	6681
2450	327524	6547
2451	327680	6414
2452	327828	6281
2453	327985	6148
2454	328132	6014
2455	328306	5881
2456	328454	5748
2457	328619	5615
2458	328765	5481
2459	328941	5348
2460	329099	5215
2461	329248	5081
2462	329397	4948
2463	329557	4814
2464	329704	4681
2465	329854	4547
2466	330010	4414
2467	330156	4280
2468	330313	4147
2469	330459	4013
2470	330607	3880
2471	330733	3746
2472	330881	3612
2473	331032	3478
2474	331210	3345
2475	331390	3212
2476	331557	3078
2477	331701	2944
2478	331845	2811
2479	332011	2677
2480	332162	2543
2481	332297	2409
2482	332427	2275
2483	332589	2142
2484	332750	2008
2485	332913	1874
2486	333058	1740
2487	333198	1607
2488	333357	1473
2489	333522	1339
2490	333683	1205
2491	333877	1071
2492	334047	937
2493	334201	804
2494	334372	670
2495	334556	536
2496	334804	402
2497	334959	268
2498	335124	134
2499	335286	0
