iteration,learning_rate,flt_eval_metric_train,flt_eval_metric_valid,diff,best_iteration,target
99,0.999,0.7808330072575016,0.7171677175152329,0.0636652897422687,28,DQ15_23
0,0.001,0.7275281318231014,0.7103389741867285,0.0171891576363728,999,DQ15_24
1,0.0111,0.7694982808933,0.7356577120062449,0.0338405688870551,996,DQ15_24
2,0.0212,0.7964794091287711,0.7395043022814218,0.0569751068473493,992,DQ15_24
3,0.0312,0.8166534521608043,0.7399640529648739,0.0766893991959304,996,DQ15_24
4,0.0413,0.8235859883730031,0.7398948323243852,0.0836911560486178,809,DQ15_24
5,0.0514,0.8414642862921837,0.7403133360291786,0.1011509502630051,955,DQ15_24
6,0.0615,0.8070984500142588,0.7392107515091344,0.0678876985051244,431,DQ15_24
7,0.0716,0.8072141733382778,0.7390960419021344,0.0681181314361434,378,DQ15_24
8,0.0816,0.8426360736397795,0.7384958364596002,0.1041402371801794,598,DQ15_24
9,0.0917,0.8166481076191134,0.7381040618395556,0.0785440457795578,351,DQ15_24
10,0.1018,0.8344048749635081,0.7386696928004526,0.0957351821630555,444,DQ15_24
11,0.1119,0.8368357080990338,0.7382236715615558,0.098612036537478,414,DQ15_24
12,0.122,0.7967172660605555,0.7379113674236158,0.0588058986369396,191,DQ15_24
13,0.1321,0.8368488798360895,0.7381668380468855,0.0986820417892039,353,DQ15_24
14,0.1421,0.8053903339141414,0.7366102630849589,0.0687800708291824,188,DQ15_24
15,0.1522,0.8415124217086708,0.7362809584150568,0.1052314632936139,349,DQ15_24
16,0.1623,0.8017793861068717,0.7379303684014624,0.0638490177054093,165,DQ15_24
17,0.1724,0.8009444365743924,0.7356747386026485,0.0652696979717438,143,DQ15_24
18,0.1825,0.7936908666166363,0.7363151158656301,0.0573757507510062,117,DQ15_24
19,0.1925,0.8066256343790006,0.7376783448005799,0.0689472895784206,159,DQ15_24
20,0.2026,0.799487600646726,0.7369498827575809,0.062537717889145,130,DQ15_24
21,0.2127,0.8005083199575029,0.735757369398284,0.0647509505592189,126,DQ15_24
22,0.2228,0.8536358363024059,0.7353353339616688,0.118300502340737,308,DQ15_24
23,0.2329,0.7854520285631479,0.7366738538060855,0.0487781747570623,81,DQ15_24
24,0.2429,0.7895226350206206,0.7352401140407934,0.0542825209798272,88,DQ15_24
25,0.253,0.786837612330382,0.735029571998543,0.0518080403318389,78,DQ15_24
26,0.2631,0.7810395063642841,0.7350860601593635,0.0459534462049205,63,DQ15_24
27,0.2732,0.801409738044532,0.7347124785194792,0.0666972595250527,102,DQ15_24
28,0.2833,0.7826727236815083,0.7348801966843607,0.0477925269971476,64,DQ15_24
29,0.2933,0.8050274642159402,0.7323042153512966,0.0727232488646435,92,DQ15_24
30,0.3034,0.8181953585553283,0.7345530879436541,0.0836422706116741,119,DQ15_24
31,0.3135,0.7942024044531053,0.7355831611874715,0.0586192432656338,78,DQ15_24
32,0.3236,0.7805227178951981,0.7334177599689875,0.0471049579262106,54,DQ15_24
33,0.3337,0.7957586443946429,0.7339172393773814,0.0618414050172615,76,DQ15_24
34,0.3437,0.785254342047217,0.7326009003726733,0.0526534416745436,57,DQ15_24
35,0.3538,0.7871766647445362,0.7342405296774097,0.0529361350671264,60,DQ15_24
36,0.3639,0.7918916608738201,0.7329371479581774,0.0589545129156426,64,DQ15_24
37,0.374,0.8183754193095912,0.7326598255587731,0.0857155937508181,101,DQ15_24
38,0.3841,0.7741967968796547,0.731925381726452,0.0422714151532026,41,DQ15_24
39,0.3942,0.7753127763314973,0.7319247561798563,0.043388020151641,40,DQ15_24
40,0.4042,0.7796491454676551,0.7330167389883241,0.0466324064793309,43,DQ15_24
41,0.4143,0.7862390265394339,0.7321000200005492,0.0541390065388847,51,DQ15_24
42,0.4244,0.7918752656448426,0.7318077919986674,0.0600674736461751,57,DQ15_24
43,0.4345,0.7852591508394413,0.7321173333058093,0.053141817533632,48,DQ15_24
44,0.4446,0.7766937254520692,0.7295163789797421,0.047177346472327,36,DQ15_24
45,0.4546,0.777563581814809,0.7303322839658867,0.0472312978489223,37,DQ15_24
46,0.4647,0.77959920167184,0.7303107938338778,0.0492884078379622,37,DQ15_24
47,0.4748,0.7730545844137993,0.7291475671326506,0.0439070172811486,32,DQ15_24
48,0.4849,0.8337847764387709,0.7304626517861121,0.1033221246526587,120,DQ15_24
49,0.495,0.7727613682629474,0.7316981388933166,0.0410632293696308,30,DQ15_24
50,0.505,0.7906627336328046,0.7313247071239708,0.0593380265088338,50,DQ15_24
51,0.5151,0.7896481612286014,0.730049641162363,0.0595985200662383,49,DQ15_24
52,0.5252,0.7780008357749248,0.7301040181034227,0.0478968176715021,35,DQ15_24
53,0.5353,0.7680759193104282,0.730891503074177,0.0371844162362511,24,DQ15_24
54,0.5454,0.7778305127799405,0.7313423103961426,0.0464882023837979,32,DQ15_24
55,0.5554,0.7755214689189096,0.7294462069871391,0.0460752619317704,31,DQ15_24
56,0.5655,0.787407706971889,0.7303628933943622,0.0570448135775267,41,DQ15_24
57,0.5756,0.7756355144727721,0.7325248736549005,0.0431106408178716,29,DQ15_24
58,0.5857,0.775937706675971,0.7290559115241491,0.0468817951518218,29,DQ15_24
59,0.5958,0.7699212729075733,0.7284530377344172,0.0414682351731561,25,DQ15_24
60,0.6058,0.7643586246943181,0.7276754018644911,0.036683222829827,21,DQ15_24
61,0.6159,0.77220686684534,0.7297543049758335,0.0424525618695065,27,DQ15_24
62,0.626,0.7837095089997973,0.7295355591506241,0.0541739498491732,36,DQ15_24
63,0.6361,0.7796736093210719,0.7267909669455576,0.0528826423755143,30,DQ15_24
64,0.6462,0.7695599089927958,0.7283874628576823,0.0411724461351135,22,DQ15_24
65,0.6563,0.7762264666433811,0.7303149967250682,0.0459114699183129,28,DQ15_24
66,0.6663,0.7691471897676581,0.7289381621516603,0.0402090276159977,22,DQ15_24
67,0.6764,0.7645507342346054,0.7273639383047893,0.0371867959298161,19,DQ15_24
68,0.6865,0.7892240768467118,0.7271808062808214,0.0620432705658904,40,DQ15_24
69,0.6966,0.7892570684355948,0.7273730804076421,0.0618839880279527,38,DQ15_24
70,0.7067,0.7920944418670501,0.728938768149925,0.0631556737171251,41,DQ15_24
71,0.7167,0.7702867206077411,0.7285025210765871,0.0417841995311539,22,DQ15_24
72,0.7268,0.7685113134391179,0.7296166358539355,0.0388946775851823,21,DQ15_24
73,0.7369,0.7669333473994975,0.7250620538964953,0.0418712935030022,20,DQ15_24
74,0.747,0.7636600807899834,0.7261772112515033,0.0374828695384801,18,DQ15_24
75,0.7571,0.7658062625700264,0.7272606253748312,0.0385456371951952,19,DQ15_24
76,0.7671,0.7628973016399905,0.7289978920773912,0.0338994095625992,17,DQ15_24
77,0.7772,0.7672715643467197,0.7282171024100448,0.0390544619366749,20,DQ15_24
78,0.7873,0.7689209027216026,0.7282159164779568,0.0407049862436458,21,DQ15_24
79,0.7974,0.7678302823177187,0.729820935462449,0.0380093468552696,19,DQ15_24
80,0.8075,0.7771339132611783,0.725393398108944,0.0517405151522343,27,DQ15_24
81,0.8175,0.7667427954545365,0.7256071330452769,0.0411356624092595,18,DQ15_24
82,0.8276,0.7773621414545628,0.7257301213705054,0.0516320200840574,26,DQ15_24
83,0.8377,0.7796955088451072,0.7264773107147153,0.0532181981303918,29,DQ15_24
84,0.8478,0.7650756136360333,0.7225798621980797,0.0424957514379535,17,DQ15_24
85,0.8579,0.7551719972606414,0.7240442993593373,0.031127697901304,12,DQ15_24
86,0.8679,0.788738251746399,0.72401444254161,0.064723809204789,34,DQ15_24
87,0.878,0.7671302247142526,0.7234021106176721,0.0437281140965805,18,DQ15_24
88,0.8881,0.7739344509081121,0.7254728848813246,0.0484615660267875,23,DQ15_24
89,0.8982,0.7948480253772168,0.7217200549182995,0.0731279704589172,41,DQ15_24
90,0.9083,0.775999430483565,0.7240125300632155,0.0519869004203494,24,DQ15_24
91,0.9184,0.7725154351508214,0.72007319924716,0.0524422359036614,21,DQ15_24
92,0.9284,0.7728050723225296,0.72470795216857,0.0480971201539596,22,DQ15_24
93,0.9385,0.7652294971460399,0.721965660150465,0.0432638369955749,16,DQ15_24
94,0.9486,0.7665606568270903,0.7208604887346031,0.0457001680924872,18,DQ15_24
95,0.9587,0.7628019108897532,0.7232134561901635,0.0395884546995897,16,DQ15_24
96,0.9688,0.7643865196470728,0.7242439399489342,0.0401425796981386,16,DQ15_24
97,0.9788,0.762651475389914,0.7227710774569649,0.039880397932949,15,DQ15_24
98,0.9889,0.7660351675563906,0.7240115265822182,0.0420236409741723,17,DQ15_24
99,0.999,0.7790897075270908,0.7243917090419099,0.0546979984851809,26,DQ15_24
0,0.001,0.8470060027443671,0.9641808455009856,0.1171748427566183,0,DQ30_0
1,0.0111,0.9941883333109852,0.971079200353968,0.0231091329570169,130,DQ30_0
2,0.0212,0.8470060027443671,0.9641808455009856,0.1171748427566183,0,DQ30_0
3,0.0312,0.9862569335496646,0.9682635453119344,0.0179933882377302,57,DQ30_0
4,0.0413,0.8470060027443671,0.9641808455009856,0.1171748427566183,0,DQ30_0
5,0.0514,0.8470060027443671,0.9641808455009856,0.1171748427566183,0,DQ30_0
6,0.0615,0.8470060027443671,0.9641808455009856,0.1171748427566183,0,DQ30_0
7,0.0716,0.8470060027443671,0.9641808455009856,0.1171748427566183,0,DQ30_0
8,0.0816,0.9734379679168288,0.9886167089014924,0.0151787409846636,18,DQ30_0
9,0.0917,0.9988825866777514,0.9729294879530188,0.0259530987247326,63,DQ30_0
10,0.1018,0.9996468973901694,0.9661920276738668,0.0334548697163026,67,DQ30_0
11,0.1119,1.0,0.982120590483086,0.017879409516914,85,DQ30_0
12,0.122,1.0,0.9946301435984072,0.0053698564015928,198,DQ30_0
13,0.1321,0.9719618649181384,0.9921161658823056,0.0201543009641671,9,DQ30_0
14,0.1421,0.973236833518824,0.9913921403000684,0.0181553067812444,9,DQ30_0
15,0.1522,1.0,0.9919351594867464,0.0080648405132536,291,DQ30_0
16,0.1623,0.97284238661607,0.9977474759663733,0.024905089350303,12,DQ30_0
17,0.1724,0.978203735736219,0.9979888178271188,0.0197850820908997,13,DQ30_0
18,0.1825,0.8763448069333262,0.97781666063312,0.1014718536997938,1,DQ30_0
19,0.1925,1.0,0.9803306383492216,0.0196693616507783,56,DQ30_0
20,0.2026,1.0,0.993262539720848,0.0067374602791521,145,DQ30_0
21,0.2127,0.8763448069333262,0.97781666063312,0.1014718536997939,1,DQ30_0
22,0.2228,0.8763448069333262,0.97781666063312,0.1014718536997939,1,DQ30_0
23,0.2329,0.8763425721066816,0.977736213346205,0.1013936412395233,1,DQ30_0
24,0.2429,1.0,0.9878725714975264,0.0121274285024737,151,DQ30_0
25,0.253,0.920021700166718,0.9775350951289168,0.0575133949621987,5,DQ30_0
26,0.2631,1.0,0.9899843127790516,0.0100156872209484,92,DQ30_0
27,0.2732,1.0,0.9941273480551868,0.0058726519448132,130,DQ30_0
28,0.2833,1.0,0.9827038333132216,0.0172961666867784,76,DQ30_0
29,0.2933,1.0,0.994328466272475,0.005671533727525,89,DQ30_0
30,0.3034,1.0,0.991432363943526,0.008567636056474,129,DQ30_0
31,0.3135,1.0,0.9900044246007804,0.0099955753992196,92,DQ30_0
32,0.3236,1.0,0.9831060697477978,0.0168939302522022,106,DQ30_0
33,0.3337,0.9304326400901084,0.9811954466835604,0.0507628065934522,5,DQ30_0
34,0.3437,0.930575668995356,0.9812356703270182,0.0506600013316622,5,DQ30_0
35,0.3538,0.8800814370829254,0.98103455210973,0.1009531150268047,3,DQ30_0
36,0.3639,0.8801451296422937,0.98103455210973,0.1008894224674363,3,DQ30_0
37,0.374,1.0,0.9900245364225092,0.0099754635774909,50,DQ30_0
38,0.3841,0.9966801650195994,0.9877317887454246,0.0089483762741748,17,DQ30_0
39,0.3942,0.8852505911116474,0.9848557982382043,0.0996052071265569,3,DQ30_0
40,0.4042,0.8852505911116474,0.9848557982382043,0.0996052071265569,3,DQ30_0
41,0.4143,0.8852505911116474,0.9848557982382043,0.0996052071265569,3,DQ30_0
42,0.4244,0.9999977651733556,0.9879329069627129,0.0120648582106427,31,DQ30_0
43,0.4345,1.0,0.9896625236313906,0.0103374763686093,104,DQ30_0
44,0.4446,0.9095051646843756,0.9835686416475604,0.074063476963185,5,DQ30_0
45,0.4546,0.918326584156867,0.9836289771127468,0.0653023929558799,5,DQ30_0
46,0.4647,0.9187802539656998,0.9838300953300352,0.0650498413643352,5,DQ30_0
47,0.4748,0.999747464589172,0.9886167089014924,0.0111307556876795,20,DQ30_0
48,0.4849,0.998997680249943,0.98865693254495,0.010340747704993,19,DQ30_0
49,0.495,0.9192283367079216,0.9843932263384416,0.06516488963052,5,DQ30_0
50,0.505,0.9193680133732024,0.984996580990306,0.0656285676171035,5,DQ30_0
51,0.5151,1.0,0.984031213547323,0.0159687864526769,28,DQ30_0
52,0.5252,0.99915523552838,0.9880938015365432,0.0110614339918369,19,DQ30_0
53,0.5353,0.9998804367745194,0.9889384980491532,0.0109419387253661,19,DQ30_0
54,0.5454,0.999909489520898,0.9956558465065766,0.0042536430143212,21,DQ30_0
55,0.5554,0.9999899432800996,0.9987530670528136,0.001236876227286,22,DQ30_0
56,0.5655,1.0,0.9898636418486788,0.0101363581513213,38,DQ30_0
57,0.5756,0.9238164358090742,0.9871083222718314,0.0632918864627571,5,DQ30_0
58,0.5857,1.0,0.989179839909899,0.010820160090101,46,DQ30_0
59,0.5958,1.0,0.9922368368126784,0.0077631631873215,34,DQ30_0
60,0.6058,0.9343352061180614,0.99034632557017,0.0560111194521086,5,DQ30_0
61,0.6159,0.9348168112599504,0.990466996500543,0.0556501852405925,5,DQ30_0
62,0.626,0.9351442133633694,0.990466996500543,0.0553227831371736,5,DQ30_0
63,0.6361,0.9357923130902736,0.9909496802220346,0.0551573671317608,5,DQ30_0
64,0.6462,0.9360716664208356,0.9910301275089496,0.0549584610881139,5,DQ30_0
65,0.6563,0.938234978612709,0.9819395840875268,0.0437046054748176,4,DQ30_0
66,0.6663,1.0,0.9950927154981696,0.0049072845018303,48,DQ30_0
67,0.6764,0.9999888258667776,0.9886971561884076,0.0112916696783699,20,DQ30_0
68,0.6865,0.9396272756122306,0.9826233860263062,0.0429961104140755,4,DQ30_0
69,0.6966,0.9474391121480706,0.9831060697477978,0.0356669575997271,4,DQ30_0
70,0.7067,0.9504008161586904,0.9883954788624754,0.0379946627037848,4,DQ30_0
71,0.7167,1.0,0.9907083383612888,0.0092916616387112,127,DQ30_0
72,0.7268,0.9508868909538686,0.988958609870882,0.0380717189170135,4,DQ30_0
73,0.7369,0.951073498978684,0.9894815172358312,0.0384080182571471,4,DQ30_0
74,0.747,0.951387492122236,0.9896826354531194,0.0382951433308833,4,DQ30_0
75,0.7571,0.9521596247279098,0.9896826354531194,0.0375230107252095,4,DQ30_0
76,0.7671,0.9525082576844512,0.98984353002695,0.0373352723424986,4,DQ30_0
77,0.7772,1.0,0.9926390732472546,0.0073609267527453,87,DQ30_0
78,0.7873,0.9528311901345812,0.9902859901049836,0.0374547999704023,4,DQ30_0
79,0.7974,0.9529541056000288,0.9903262137484412,0.0373721081484126,4,DQ30_0
80,0.8075,0.953234576343913,0.9906077792526446,0.0373732029087316,4,DQ30_0
81,0.8175,1.0,0.9947709263505088,0.0052290736494912,100,DQ30_0
82,0.8276,0.8470060027443671,0.9641808455009856,0.1171748427566183,0,DQ30_0
83,0.8377,0.8745647675109841,0.9811954466835606,0.1066306791725765,1,DQ30_0
84,0.8478,0.8745647675109841,0.9811954466835606,0.1066306791725765,1,DQ30_0
85,0.8579,1.0,0.9936044406902376,0.0063955593097623,30,DQ30_0
86,0.8679,1.0,0.9939262298378988,0.0060737701621013,39,DQ30_0
87,0.878,1.0,0.9995173162785084,0.0004826837214915,35,DQ30_0
88,0.8881,0.8757749261389793,0.9824826032742046,0.1067076771352252,1,DQ30_0
89,0.8982,0.998274155123787,0.9925184023168818,0.0057557528069052,11,DQ30_0
90,0.9083,0.877841023371817,0.9824826032742046,0.1046415799023875,1,DQ30_0
91,0.9184,0.884642159557683,0.98509714009895,0.1004549805412671,1,DQ30_0
92,0.9284,1.0,0.9933027633643056,0.0066972366356945,36,DQ30_0
93,0.9385,0.8849148084083117,0.9852982583162384,0.1003834499079265,1,DQ30_0
94,0.9486,0.9935759908103928,0.9909496802220346,0.0026263105883582,18,DQ30_0
95,0.9587,0.997590856877232,0.987047986806645,0.010542870070587,18,DQ30_0
96,0.9688,1.0,0.9978882587184746,0.0021117412815253,168,DQ30_0
97,0.9788,0.9997731650955836,0.9938457825509835,0.0059273825446,24,DQ30_0
98,0.9889,0.9224610134491869,0.9902055428180684,0.0677445293688817,4,DQ30_0
99,0.999,0.9226208035542685,0.9901653191746108,0.0675445156203425,4,DQ30_0
0,0.001,0.8284933399509048,0.6932496580577681,0.1352436818931367,17,DQ30_1
1,0.0111,0.8322247783337134,0.6885670609059458,0.1436577174277676,17,DQ30_1
2,0.0212,0.8348227340406981,0.683168396492075,0.1516543375486231,19,DQ30_1
3,0.0312,0.8424281345155535,0.6798937967656288,0.1625343377499247,19,DQ30_1
4,0.0413,0.9763075292760468,0.8682275323839408,0.1080799968921059,518,DQ30_1
5,0.0514,0.706842982467907,0.6535924048596025,0.0532505776083045,5,DQ30_1
6,0.0615,0.9555322673677716,0.7069514844315714,0.2485807829362001,110,DQ30_1
7,0.0716,0.9740734282149996,0.8285622334862017,0.1455111947287978,333,DQ30_1
8,0.0816,0.9759933064159144,0.8367286185533832,0.1392646878625312,290,DQ30_1
9,0.0917,0.975119384565856,0.7778099605760721,0.1973094239897838,276,DQ30_1
10,0.1018,0.9727893734322391,0.8092203717113203,0.1635690017209189,223,DQ30_1
11,0.1119,0.9570145139438488,0.8258910612277738,0.131123452716075,204,DQ30_1
12,0.122,0.9724023796429192,0.787247566175879,0.1851548134670403,183,DQ30_1
13,0.1321,0.7789906638586701,0.7373400917209751,0.0416505721376949,6,DQ30_1
14,0.1421,0.7952581523561684,0.7418336149328184,0.0534245374233499,5,DQ30_1
15,0.1522,0.9727655635890488,0.8611392710596186,0.1116262925294301,143,DQ30_1
16,0.1623,0.9312636655085916,0.8636817121248692,0.0675819533837225,51,DQ30_1
17,0.1724,0.9733319695770568,0.8724193418617749,0.1009126277152818,138,DQ30_1
18,0.1825,0.7862194663912325,0.832995413951243,0.0467759475600104,7,DQ30_1
19,0.1925,0.8016173925874257,0.8307627323195752,0.0291453397321495,7,DQ30_1
20,0.2026,0.7919465720532803,0.8205768766594256,0.0286303046061452,6,DQ30_1
21,0.2127,0.9829313605816308,0.8550647678815673,0.1278665927000636,112,DQ30_1
22,0.2228,0.9730566473057988,0.8516533912623703,0.1214032560434286,99,DQ30_1
23,0.2329,0.7696835302955103,0.8119277496178292,0.0422442193223189,3,DQ30_1
24,0.2429,0.974473836000483,0.6937324000321828,0.2807414359683001,104,DQ30_1
25,0.253,0.9685086319065312,0.7175476707699734,0.2509609611365578,66,DQ30_1
26,0.2631,0.8800237092382192,0.6851959127846166,0.1948277964536026,22,DQ30_1
27,0.2732,0.9712732565158486,0.7638909003137823,0.2073823562020663,103,DQ30_1
28,0.2833,0.9746874538893882,0.7780352401641323,0.1966522137252558,83,DQ30_1
29,0.2933,0.98713430092959,0.7183281036286105,0.2688061973009793,107,DQ30_1
30,0.3034,0.9645756482313644,0.8992437042400837,0.0653319439912808,74,DQ30_1
31,0.3135,0.9407798897369516,0.8166948266151741,0.1240850631217774,37,DQ30_1
32,0.3236,0.962806342137386,0.7031136857349747,0.2596926564024114,81,DQ30_1
33,0.3337,0.9905679485975668,0.7194545015689114,0.2711134470286552,88,DQ30_1
34,0.3437,0.757842157507143,0.672527958806018,0.085314198701125,4,DQ30_1
35,0.3538,0.9282082925324284,0.8705205567624106,0.0576877357700177,41,DQ30_1
36,0.3639,0.996113629961502,0.729680585726929,0.2664330442345729,108,DQ30_1
37,0.374,0.9733708701659312,0.6781720170568831,0.295198853109048,55,DQ30_1
38,0.3841,0.9617805067807752,0.7068951645345561,0.2548853422462189,54,DQ30_1
39,0.3942,0.98555346148171,0.8243301955104996,0.1612232659712105,70,DQ30_1
40,0.4042,0.9610289876457097,0.8463593209429561,0.1146696667027534,54,DQ30_1
41,0.4143,0.7396618331567157,0.7974696274841098,0.057807794327394,5,DQ30_1
42,0.4244,0.969962038390857,0.7099364389733688,0.2600255994174882,61,DQ30_1
43,0.4345,0.7435651383653704,0.831720170568831,0.0881550322034605,6,DQ30_1
44,0.4446,0.9458590993842976,0.8622495776007724,0.0836095217835252,30,DQ30_1
45,0.4546,0.727192685347892,0.7953133799983909,0.0681206946504988,3,DQ30_1
46,0.4647,0.7275448027471864,0.7953375170971116,0.0677927143499252,3,DQ30_1
47,0.4748,0.8925470160565534,0.8253037251589026,0.0672432908976508,16,DQ30_1
48,0.4849,0.8882919287985084,0.8094778340976747,0.0788140947008336,14,DQ30_1
49,0.495,0.9616822492588768,0.7758548555796927,0.185827393679184,37,DQ30_1
50,0.505,0.97345604904157,0.7237187223429078,0.2497373266986621,42,DQ30_1
51,0.5151,0.9140447893331904,0.6305092927830075,0.2835354965501828,14,DQ30_1
52,0.5252,0.9835514225542932,0.6934588462466812,0.290092576307612,52,DQ30_1
53,0.5353,0.986172852754564,0.7415319011988093,0.2446409515557548,55,DQ30_1
54,0.5454,0.9744017357711036,0.6960254244106525,0.278376311360451,51,DQ30_1
55,0.5554,0.9999047606272384,0.6821787754445249,0.3177259851827135,131,DQ30_1
56,0.5655,0.7682478973561013,0.616586209670931,0.1516616876851703,4,DQ30_1
57,0.5756,0.971904049685442,0.6505994046182315,0.3213046450672103,46,DQ30_1
58,0.5857,0.8055713356315981,0.6083192533590795,0.1972520822725185,6,DQ30_1
59,0.5958,0.8058345853063086,0.6087134926381849,0.1971210926681237,6,DQ30_1
60,0.6058,0.9722608619833936,0.8200498833373562,0.1522109786460372,46,DQ30_1
61,0.6159,0.9655119451635836,0.7362861050768365,0.2292258400867471,43,DQ30_1
62,0.626,0.8967367100833009,0.6643454823396895,0.2323912277436114,16,DQ30_1
63,0.6361,0.8940324484567197,0.7409767479282323,0.1530557005284873,13,DQ30_1
64,0.6462,0.8945294370145811,0.7414433985034998,0.1530860385110812,13,DQ30_1
65,0.6563,0.9515395914096768,0.679032906911256,0.2725066844984208,29,DQ30_1
66,0.6663,0.9604552039598117,0.7204038941185936,0.240051309841218,36,DQ30_1
67,0.6764,0.9940200405102684,0.715632794271462,0.2783872462388064,57,DQ30_1
68,0.6865,0.9328570805778752,0.6778099605760721,0.2550471200018029,19,DQ30_1
69,0.6966,0.7924816228252558,0.6573980207579049,0.1350836020673509,4,DQ30_1
70,0.7067,0.9999956404512468,0.669120605036608,0.3308750354146387,153,DQ30_1
71,0.7167,0.978899951709614,0.7429398986241854,0.2359600530854284,42,DQ30_1
72,0.7268,0.9615953936337174,0.6961782927025505,0.2654171009311669,31,DQ30_1
73,0.7369,0.9820393298367516,0.685606243462869,0.2964330863738826,39,DQ30_1
74,0.747,0.9492013642034098,0.7686780915600611,0.1805232726433487,23,DQ30_1
75,0.7571,0.949634468604542,0.7692976104272267,0.1803368581773152,25,DQ30_1
76,0.7671,0.9634275778347128,0.7525625553141846,0.2108650225205282,38,DQ30_1
77,0.7772,0.977923245113952,0.7233244830638024,0.2545987620501495,32,DQ30_1
78,0.7873,0.9999486914646742,0.750020114248934,0.2499285772157402,81,DQ30_1
79,0.7974,0.7186404244188386,0.7492276128409365,0.0305871884220979,1,DQ30_1
80,0.8075,0.7186474667668244,0.7492276128409365,0.030580146074112,1,DQ30_1
81,0.8175,0.7186518263155776,0.7492276128409365,0.0305757865253589,1,DQ30_1
82,0.8276,0.972233027941354,0.7712124869257382,0.2010205410156158,29,DQ30_1
83,0.8377,0.8978212316731278,0.7644098479362781,0.1334113837368497,9,DQ30_1
84,0.8478,0.8982665763457591,0.7651017780996058,0.1331647982461533,9,DQ30_1
85,0.8579,0.999999329300192,0.7690723308391665,0.2309269984610253,284,DQ30_1
86,0.8679,0.9115147419817838,0.6465403491833615,0.2649743927984224,10,DQ30_1
87,0.878,0.9814454251566084,0.7455869337838925,0.2358584913727158,31,DQ30_1
88,0.8881,0.8758531301560049,0.8317322391181914,0.0441208910378134,9,DQ30_1
89,0.8982,0.9541147433231836,0.7387802719446456,0.2153344713785379,16,DQ30_1
90,0.9083,0.981440394908047,0.7149891383055758,0.2664512566024712,35,DQ30_1
91,0.9184,0.9929113737273472,0.732633357470432,0.260278016256915,42,DQ30_1
92,0.9284,0.9999161625239776,0.7753479765065573,0.2245681860174202,96,DQ30_1
93,0.9385,0.9495093830903164,0.7421916485638427,0.2073177345264736,24,DQ30_1
94,0.9486,0.9875139170210198,0.7538579129455306,0.2336560040754891,35,DQ30_1
95,0.9587,0.9489136339857008,0.6781961541556037,0.270717479830097,18,DQ30_1
96,0.9688,0.9776958778789788,0.6859522085445329,0.291743669334446,29,DQ30_1
97,0.9788,0.9999828971548914,0.7941266393112881,0.2058562578436032,162,DQ30_1
98,0.9889,0.7812031348509034,0.6660471477995011,0.1151559870514022,4,DQ30_1
99,0.999,0.781414069940576,0.6663367929841499,0.1150772769564261,4,DQ30_1
0,0.001,0.7331663590489844,0.6759545848424813,0.0572117742065031,25,DQ30_2
1,0.0111,0.7805593627925496,0.681552183115381,0.0990071796771685,252,DQ30_2
2,0.0212,0.7704270437283518,0.6903148709758804,0.0801121727524714,78,DQ30_2
3,0.0312,0.7790372276756696,0.6836673326177569,0.0953698950579127,54,DQ30_2
4,0.0413,0.8482629247127454,0.6864826156920842,0.1617803090206612,315,DQ30_2
5,0.0514,0.8400313108583741,0.6930435699975672,0.1469877408608069,205,DQ30_2
6,0.0615,0.876714894377529,0.6843692013410637,0.1923456930364653,376,DQ30_2
7,0.0716,0.8337631129722227,0.685585021895875,0.1481780910763477,164,DQ30_2
8,0.0816,0.7720755861802279,0.6820676965831053,0.0900078895971225,29,DQ30_2
9,0.0917,0.7929753138399973,0.6833633341002703,0.109611979739727,64,DQ30_2
10,0.1018,0.8290098155693131,0.6903417658218909,0.1386680497474222,102,DQ30_2
11,0.1119,0.8086048096480438,0.6891004385421535,0.1195043711058903,80,DQ30_2
12,0.122,0.7382589051184953,0.6818705833891184,0.0563883217293769,19,DQ30_2
13,0.1321,0.7921884878057468,0.6791668705469509,0.1130216172587958,48,DQ30_2
14,0.1421,0.8320275323125769,0.6836706294053323,0.1483569029072445,88,DQ30_2
15,0.1522,0.9058239754804752,0.6842867816516767,0.2215371938287984,229,DQ30_2
16,0.1623,0.8762350871145291,0.6876731030371048,0.1885619840774243,133,DQ30_2
17,0.1724,0.8925368314403503,0.6786093664164231,0.2139274650239272,200,DQ30_2
18,0.1825,0.8557042462688371,0.6838715599323013,0.1718326863365358,108,DQ30_2
19,0.1925,0.7953332001948739,0.6847028709467298,0.110630329248144,49,DQ30_2
20,0.2026,0.7973207210083586,0.6931306745956143,0.1041900464127443,42,DQ30_2
21,0.2127,0.7963560819895465,0.6802865637166664,0.1160695182728801,34,DQ30_2
22,0.2228,0.8972983810956956,0.6772687884791503,0.2200295926165453,131,DQ30_2
23,0.2329,0.8854453640467648,0.6728549104609846,0.2125904535857802,125,DQ30_2
24,0.2429,0.9251657605619292,0.6668575333157736,0.2583082272461555,191,DQ30_2
25,0.253,0.8821452898877948,0.6767498047087149,0.2053954851790799,105,DQ30_2
26,0.2631,0.8931740675113751,0.6880930096651401,0.2050810578462349,116,DQ30_2
27,0.2732,0.8670081784750727,0.6878473122331987,0.179160866241874,79,DQ30_2
28,0.2833,0.855025653533872,0.6664327682639429,0.1885928852699291,68,DQ30_2
29,0.2933,0.8850394772492237,0.6743322183250723,0.2107072589241514,108,DQ30_2
