feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
ret317__tu,float64,0.0012980618593617117,-6.0,46401.0,46407.0,1343.8593534736108,296.1103890283256,-1.0,-2.0,4060,0.036392972391538186,0.8191825026891358,0.015363929723915383,8.963786303334528e-06,0.00014342058085335246
ret315__tu,float64,0.0012980618593617117,-6.0,999.0,1005.0,13.913465619145718,2.0729024740050197,-1.0,-1.0,29,0.00025994980279670134,0.7198458228755826,0.015363929723915383,0.00014342058085335246,0.04121548942273216
aggs903__tu,float64,0.0012980618593617117,-6.0,263261.0,263267.0,3055.7227963595597,578.5490767300107,-1.0,-2.0,6001,0.0537916816063105,0.7236554320544998,0.01541771244173539,1.7927572606669057e-05,0.013266403728935103
bkc328__tu,float64,0.0012980618593617117,-6.0,113742.0,113748.0,1909.0202588297489,260.48873252061674,-1.0,-2.0,3482,0.03121190390821083,0.6555844388669774,0.015363929723915383,1.7927572606669057e-05,0.02472212262459663
bkc321__tu,float64,0.0012980618593617117,-6.0,999999999.0,1000000005.0,11975026.59864134,143548.40069021154,-1.0,-2.0,1945,0.01743456435998566,0.7786392972391538,0.015363929723915383,0.00014342058085335246,0.10813015417712442
bkc322__tu,float64,0.0012980618593617117,-6.0,999999999.0,1000000005.0,11975026.675668024,143541.19494442453,-1.0,-2.0,1821,0.016323054858372175,0.7576819648619577,0.015363929723915383,0.00014342058085335246,0.13698458228755828
rev203__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,3.560600475750669,-0.5012287558264611,-2.0,-2.0,1833,0.01643062029401219,0.7468447472212263,0.015363929723915383,0.0009949802796701327,0.00017927572606669058
rev205__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,3.805201490678491,0.1499118859806382,-1.0,-2.0,1971,0.017667622803872355,0.6187970598780925,0.015363929723915383,0.0009770527070634635,0.00015238436715668698
rev222__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,3.2783125611633754,-0.7086120473287917,-2.0,-2.0,1756,0.015740408748655434,0.7858910003585514,0.015363929723915383,0.000493008246683399,0.00017031193976335603
rev223__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,3.342697030109875,-0.5050426676228037,-2.0,-2.0,1889,0.016932592326998924,0.7468447472212263,0.015363929723915383,0.00029580494801003944,0.00017031193976335603
rev224__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,3.4558053743031096,-0.22230010756543567,-1.0,-2.0,1929,0.017291143779132306,0.6943169594836859,0.015363929723915383,0.00021513087128002868,0.00017031193976335603
rev225__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,3.595035694816136,0.19670876658300468,-1.0,-2.0,1989,0.017828970957332376,0.6187970598780925,0.015363929723915383,0.00021513087128002868,0.00015238436715668698
se12s__tu,float64,0.0012980618593617117,-4.0,7.0,11.0,1.3271066086844905,-1.4207332377196127,-1.0,-1.0,11,9.860164933667982e-05,0.8944693438508426,0.015363929723915383,1.7927572606669057e-05,0.0009232699892434565
ret201__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,1.696535945693778,-1.3558133739691647,-2.0,-2.0,819,0.007341340982430979,0.9180351380423091,0.015363929723915383,7.171029042667623e-05,0.0001613481534600215
ret202__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,1.8775454527837396,-1.1969786661885982,-2.0,-2.0,1049,0.009403011832197921,0.880736823234134,0.015363929723915383,4.4818931516672646e-05,0.00017927572606669058
ret203__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.0068871571216325,-1.080688508425959,-1.0,-2.0,1123,0.010066332018644675,0.8534779490856937,0.015363929723915383,2.6891358910003585e-05,0.00017927572606669058
ret204__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.2229332908666115,-0.9057427393330943,-1.0,-2.0,1245,0.011159913947651487,0.8163589100035855,0.015363929723915383,8.067407673001075e-05,0.00017927572606669058
ret205__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.4335378456392465,-0.6429047149515955,-1.0,-2.0,1368,0.012262459662961635,0.7590265328074579,0.015363929723915383,0.0001254930082466834,0.00014342058085335246
ret222__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,1.8756389755196217,-1.194120652563643,-2.0,-2.0,1045,0.009367156686984582,0.880736823234134,0.015363929723915383,2.6891358910003585e-05,0.00017927572606669058
ret223__tu,float64,0.0012980618593617117,-6.0,48.67,54.67,1.9885563239753075,-1.07487647902474,-1.0,-2.0,1144,0.0102545715310147,0.8534779490856937,0.015363929723915383,8.963786303334528e-06,0.00017927572606669058
ret224__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.208485248778619,-0.8914042667622804,-1.0,-2.0,1267,0.011357117246324848,0.8163589100035855,0.015363929723915383,1.7927572606669057e-05,0.00017927572606669058
ret225__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.425920354386005,-0.6138625851559698,-1.0,-2.0,1376,0.012334169953388312,0.7590265328074579,0.015363929723915383,3.5855145213338114e-05,0.00014342058085335246
aut201__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.2597472098994844,-1.1309809071351737,-2.0,-2.0,858,0.007690928648261025,0.7626389386877017,0.015363929723915383,0.00015238436715668698,0.0008425959125134457
aut202__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.7036770245370434,-0.7721315883829328,-2.0,-2.0,1367,0.012253495876658301,0.6766314091072069,0.015363929723915383,0.00024202223019003226,0.0007260666905700968
aut203__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.9787388452474075,-0.5364520437432772,-2.0,-2.0,1644,0.014736464682681964,0.6306382215847974,0.015363929723915383,0.0003495876658300466,0.0006902115453567587
rev204__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,3.6547379061512673,-0.2353801541771244,-1.0,-2.0,1894,0.016977411258515596,0.6943169594836859,0.015363929723915383,0.00095016134815346,0.00017031193976335603
rev202__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,3.4177522378849847,-0.7023055754750805,-2.0,-2.0,1739,0.015588024381498745,0.7858910003585514,0.015363929723915383,0.0009411975618501255,0.00017031193976335603
bkc323__tu,float64,0.0012980618593617117,-6.0,999999999.0,1000000005.0,11975026.758752335,143533.5283345285,-1.0,-2.0,1743,0.015623879526712084,0.7170849766941556,0.015363929723915383,0.00014342058085335246,0.18060236643958408
rev201__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,3.112883542733182,-0.9930677662244533,-2.0,-2.0,1469,0.013167802079598423,0.840570096808892,0.015363929723915383,0.0007888131946934385,0.0001613481534600215
bkc324__tu,float64,0.0012980618593617117,-6.0,999999999.0,1000000005.0,11975026.860515727,143524.15133560417,-1.0,-2.0,1633,0.014637863033345286,0.6555844388669774,0.015363929723915383,0.00014342058085335246,0.24138580136249552
bkc325__tu,float64,0.0012980618593617117,-6.0,108787.0,108793.0,1601.7959738677423,156.45168519182502,-1.0,-2.0,2354,0.02110075295804948,0.7786392972391538,0.015363929723915383,8.963786303334528e-06,0.05103083542488347
bkc326__tu,float64,0.0012980618593617117,-6.0,101135.0,101141.0,1675.5439705325966,176.54145751165294,-1.0,-2.0,2566,0.0230010756543564,0.7576819648619577,0.015363929723915383,1.7927572606669057e-05,0.03734313373969165
bkc327__tu,float64,0.0012980618593617117,-6.0,107529.0,107535.0,1780.077300504952,210.20338831122265,-1.0,-2.0,2956,0.026496952312656866,0.7170849766941556,0.015363929723915383,1.7927572606669057e-05,0.031220867694514164
aggs904__tu,float64,0.0012980618593617117,-6.0,161746.0,161752.0,1158.3471008559368,198.4091968447472,-1.0,-2.0,3223,0.028890283255647187,0.7236554320544998,0.01541771244173539,1.7927572606669057e-05,0.013266403728935103
at01s__tu,float64,0.0012980618593617117,0.0,222.0,222.0,12.459417524793126,14.800501972032986,12.0,5.0,131,0.0011742560057368232,0.0,0.015507350304768734,8.963786303334528e-06,0.015507350304768734
aggs902__tu,float64,0.0012980618593617117,-6.0,145682.0,145688.0,1462.6411571082283,270.4741394765149,-1.0,-2.0,4009,0.03593581929006812,0.7634456794550017,0.01541771244173539,1.7927572606669057e-05,0.013562208676945142
walshr03__tu,float64,0.0012980618593617117,-6.0,6.0,12.0,0.9688594108007348,-1.4782359268555039,-2.0,-2.0,10,8.963786303334529e-05,0.8833273574757978,0.01541771244173539,5.378271782000717e-05,0.0954822517031194
cv11__tu,float64,0.0012980618593617117,-6.0,81.0,87.0,5.417718547784927,5.882601290785228,5.0,2.0,62,0.0005557547508067408,0.01541771244173539,0.01541771244173539,8.963786303334528e-06,0.05853352456077447
cv10__tu,float64,0.0012980618593617117,-6.0,81.0,87.0,5.604495824369722,6.479661168877734,5.0,3.0,63,0.0005647185371100752,0.01541771244173539,0.01541771244173539,8.963786303334528e-06,0.040068124775905344
cv09__tu,float64,0.0012980618593617117,-6.0,3.0,9.0,0.6800428376301244,-1.0374686267479383,-1.0,-1.0,6,5.378271782000717e-05,0.9783076371459304,0.01541771244173539,3.5855145213338114e-05,0.0051989960559340265
cv08__tu,float64,0.0012980618593617117,-6.0,1872000.0,1872006.0,23680.72230500238,2494.8223467192543,-1.0,-1.0,1247,0.011177841520258157,0.9833811401936178,0.01541771244173539,1.7927572606669057e-05,0.00014342058085335246
cv07__tu,float64,0.0012980618593617117,-6.0,1956706.0,1956712.0,19395.107206051736,1666.3296970240228,-1.0,-1.0,982,0.008802438149874506,0.9868590892793115,0.01541771244173539,1.7927572606669057e-05,0.0011832197920401577
cv06__tu,float64,0.0012980618593617117,-6.0,2.0,8.0,0.7530561127298626,-0.07560057368232341,0.0,0.0,4,3.5855145213338114e-05,0.01541771244173539,0.01541771244173539,0.00043026174256005737,0.9681068483327357
cv05__tu,float64,0.0012980618593617117,-6.0,999.0,1005.0,20.376954912398837,10.75005378271782,5.0,-6.0,86,0.0007708856220867695,0.272615632843313,0.14498027967013266,0.00014342058085335246,0.00024202223019003226
cv04__tu,float64,0.0012980618593617117,-6.0,999.0,1005.0,18.942169695510522,10.182915023305844,6.0,-6.0,85,0.0007619218357834349,0.14498027967013266,0.14498027967013266,0.00014342058085335246,0.0009322337755467909
cv03__tu,float64,0.0012980618593617117,-6.0,999.0,1005.0,18.98609597398486,4.408013624955181,-1.0,-1.0,86,0.0007708856220867695,0.8240767300107565,0.01541771244173539,0.00014342058085335246,0.0016224453209035497
cv02__tu,float64,0.0012980618593617117,-6.0,999.0,1005.0,14.503450393912235,0.4625851559698817,-1.0,-1.0,86,0.0007708856220867695,0.9613571172463249,0.01541771244173539,0.00014342058085335246,0.00039440659734671927
cv01__tu,float64,0.0012980618593617117,-6.0,999.0,1005.0,24.60653089263953,17.297543922552887,8.0,-1.0,86,0.0007708856220867695,0.309994621728218,0.01541771244173539,0.00014342058085335246,0.018393689494442454
paymnt11__tu,float64,0.0012980618593617117,-6.0,294.0,300.0,20.874199015683487,13.38027070634636,8.0,-2.0,224,0.0020078881319469345,0.18134636070276083,0.01541771244173539,8.963786303334528e-06,0.08417891717461455
paymnt10__tu,float64,0.0012980618593617117,-6.0,79.0,85.0,5.40595172741464,2.6797059878092506,2.0,-2.0,71,0.0006364288275367516,0.2491932592326999,0.01541771244173539,8.963786303334528e-06,0.13846360702760846
paymnt08__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.3131843829432444,-1.3332762638938689,-2.0,-2.0,1121,0.010048404446038007,0.8695948368590892,0.01541771244173539,0.00017927572606669058,0.0001613481534600215
aggs901__tu,float64,0.0012980618593617117,-6.0,88332.0,88338.0,803.6165260551702,129.3327536751524,-1.0,-2.0,2658,0.023825743994263175,0.7839817138759412,0.01541771244173539,1.7927572606669057e-05,0.015570096808892077
paymnt06__tu,float64,0.0012980618593617117,-6.0,50.0,56.0,2.867738558863637,-0.42895222301900326,-2.0,-2.0,1481,0.013275367515238437,0.5635980638221585,0.01541771244173539,0.0005378271782000717,0.0002868411617067049
paymnt05__tu,float64,0.0012980618593617117,-6.0,3489375.0,3489381.0,12377.797719310378,1455.4834438866978,0.0,0.0,8503,0.0762190749372535,0.30717102904266763,0.01541771244173539,8.963786303334528e-06,0.2819110792398709
paymnt04__tu,float64,0.0012980618593617117,-6.0,188834.0,188840.0,2574.054140406893,264.9535496593761,0.0,0.0,3074,0.02755467909645034,0.3842416636787379,0.01541771244173539,1.7927572606669057e-05,0.4080494801003944
paymnt03__tu,float64,0.0012980618593617117,-6.0,170821.0,170827.0,1337.5328619112602,80.77014162782359,0.0,0.0,1566,0.014037289351021871,0.4315166726425242,0.01541771244173539,8.963786303334528e-06,0.47005198996055936
paymnt02__tu,float64,0.0012980618593617117,-6.0,57.0,63.0,3.483821889526427,0.9218268196486196,0.0,0.0,50,0.0004481893151667264,0.30717102904266763,0.01541771244173539,1.7927572606669057e-05,0.2819110792398709
paymnt01__tu,float64,0.0012980618593617117,-6.0,22.0,28.0,1.6426375623409395,-0.4394496235209753,0.0,0.0,23,0.00020616708497669416,0.3842416636787379,0.01541771244173539,8.963786303334528e-06,0.4080494801003944
walshr10__tu,float64,0.0012980618593617117,-6.0,999.0,1005.0,322.1140104528747,115.96687880960918,-2.0,-2.0,27,0.00024202223019003226,0.8704015776263894,0.01541771244173539,0.11743456435998566,0.0
walshr09__tu,float64,0.0012980618593617117,-6.0,999.0,1005.0,296.12234947098835,95.79630692004302,-2.0,-2.0,27,0.00024202223019003226,0.8704015776263894,0.01541771244173539,0.09705091430620294,0.0
walshr08__tu,float64,0.0012980618593617117,-6.0,100.0,106.0,7.988141475300267,0.010459662961634985,-2.0,-2.0,3481,0.031202940121907493,0.8833273574757978,0.01541771244173539,0.000645392613840086,0.030279670132664038
walshr07__tu,float64,0.0012980618593617117,-6.0,100.0,106.0,4.784051231386019,-0.9387960738615992,-2.0,-2.0,2033,0.018223377554679097,0.8980727859447831,0.01541771244173539,0.00025994980279670134,0.03432233775546791
walshr06__tu,float64,0.0012980618593617117,-6.0,5.0,11.0,0.9115058240288876,-1.4999282897095734,-2.0,-2.0,9,8.067407673001075e-05,0.8833273574757978,0.01541771244173539,1.7927572606669057e-05,0.10936715668698459
walshr05__tu,float64,0.0012980618593617117,-6.0,2.0,8.0,0.8781120983608253,-1.535801362495518,-2.0,-2.0,6,5.378271782000717e-05,0.8980727859447831,0.01541771244173539,0.00017927572606669058,0.09965937612047329
